LossBefore,MaxReturn,AverageDiscountedReturn,LossAfter,dLoss,GradNorm,EnvExecTime,Iteration,AverageReturn,Entropy,ProcessExecTime,StdReturn,MinReturn,NumTrajs,KL,PolicyExecTime,KLBefore,TotalEnvSteps
-0.15984848141670227,9.9,3.4231456590046703,-0.15859998762607574,-0.0012484937906265259,0.2608207361979138,5.615131855010986,19,4.237735849056604,1.5606944561004639,0.4093799591064453,4.779295424518395,-24.6,2862,0.0012551323743537068,15.132583618164062,0.000998405972495675,601253
-0.15566439926624298,9.9,4.187630379075108,-0.1553514003753662,-0.00031299889087677,0.28869382581067066,5.6058127880096436,20,4.993333333333335,1.5529186725616455,0.41208434104919434,4.071794581153513,-17.800000000000004,3420,0.0009487694478593767,14.922495365142822,0.0011891332687810063,631277
-0.1503121554851532,9.9,5.030506549989155,-0.15089666843414307,0.0005845129489898682,0.29848682298614243,5.669947385787964,21,5.795907558979298,1.541035771369934,0.415147066116333,3.4107716321597876,-12.200000000000005,4154,0.001435261918231845,15.026238203048706,0.0008741020574234426,661291
-0.14956268668174744,9.9,5.601559275052295,-0.14805445075035095,-0.0015082359313964844,0.3943365776000303,5.690852403640747,22,6.329709228824274,1.5248522758483887,0.4173150062561035,2.8699098290784026,-8.300000000000002,4746,0.0016824385384097695,15.026431798934937,0.0013954400783404708,691292
-0.1392882913351059,9.9,6.035981936872074,-0.14288201928138733,0.003593727946281433,0.475252204202291,5.731451511383057,23,6.722863485016648,1.511707067489624,0.4269578456878662,2.5044072906388637,-10.100000000000007,5406,0.001101072528399527,14.920987129211426,0.0016492860158905387,721303
-0.14012524485588074,9.9,6.479790140961464,-0.13925740122795105,-0.0008678436279296875,0.34500730950500985,5.738059997558594,24,7.1294356201419395,1.4827650785446167,0.4314708709716797,2.23231710587861,-8.800000000000002,5918,0.002778024645522237,14.944749116897583,0.001070982194505632,751313
-0.13126535713672638,9.9,6.818640230424307,-0.13172276318073273,0.00045740604400634766,0.35350380256480807,5.765134334564209,25,7.42703941338222,1.4493991136550903,0.4346456527709961,1.9724079752608215,-3.5999999999999996,6546,0.0028453220147639513,14.910155534744263,0.002760733710601926,781321
-0.12519954144954681,9.9,7.133626540335439,-0.12674377858638763,0.0015442371368408203,0.37875005797105404,5.808366775512695,26,7.707916083916085,1.4140467643737793,0.45817041397094727,1.7476510489117345,-6.9,7150,0.002475225366652012,14.947460412979126,0.0028359408024698496,811328
-0.12037838995456696,9.9,7.362618202530807,-0.12075943499803543,0.00038104504346847534,0.34944258455028926,5.858870029449463,27,7.909100418410042,1.3685394525527954,0.4660813808441162,1.621635824480428,-2.299999999999997,7648,0.003411744488403201,15.015836238861084,0.002467628102749586,841329
-0.11612217873334885,9.9,7.558284690067216,-0.11640799790620804,0.0002858191728591919,0.42932063381411517,5.847724199295044,28,8.07725374600835,1.3094054460525513,0.4642326831817627,1.496941424149555,-1.2999999999999972,8142,0.004220169968903065,14.92585301399231,0.0034074243158102036,871329
-0.11020786315202713,9.9,7.775008434752537,-0.11080104857683182,0.0005931854248046875,0.5073635451140633,5.8694188594818115,29,8.273057354301574,1.2431548833847046,0.45980262756347656,1.2851974423101922,-0.29999999999999716,8648,0.004418878350406885,14.972482919692993,0.00421602139249444,901337
-0.10486363619565964,9.9,7.932903585065067,-0.1035279929637909,-0.001335643231868744,0.33874544615944574,5.931370735168457,30,8.412962552625748,1.1777384281158447,0.4683496952056885,1.2064924899157974,0.5000000000000018,9026,0.0035927186254411936,15.077705383300781,0.004418557044118643,931340
-0.09758022427558899,9.9,8.083224779138655,-0.0983869656920433,0.0008067414164543152,0.45920623972435864,5.867438554763794,31,8.545431418274328,1.1227225065231323,0.4592423439025879,1.125651913163483,-1.4999999999999964,9434,0.0024475809186697006,14.91230320930481,0.003589894622564316,961347
-0.09607694298028946,9.9,8.159640411374015,-0.09505076706409454,-0.0010261759161949158,0.395011682037461,5.859581470489502,32,8.617160133444537,1.0591135025024414,0.47236180305480957,1.0645667086235475,0.3000000000000025,9592,0.002911325078457594,14.885899066925049,0.002446061000227928,991353
-0.09001632034778595,9.9,8.272232288135315,-0.09062894433736801,0.0006126239895820618,0.4275929206227598,5.941366672515869,33,8.714391661655643,1.0164494514465332,0.48061108589172363,0.9838245470434391,1.5000000000000018,9978,0.0013301841681823134,15.04286813735962,0.002908760216087103,1021367
-0.08605632930994034,9.9,8.352451071862168,-0.08552107959985733,-0.0005352497100830078,0.35867332227151294,5.914579153060913,34,8.783008573655495,0.9619132280349731,0.4779689311981201,0.918023218921985,3.4000000000000012,10264,0.0019424431957304478,14.988352298736572,0.0013257365208119154,1051368
-0.07965584099292755,9.9,8.431949142070488,-0.08208896219730377,0.0024331212043762207,0.5483567837896286,5.971740484237671,35,8.851033567229281,0.9197945594787598,0.4958944320678711,0.8781474633523181,3.200000000000002,10546,0.0011697415029630065,15.095847129821777,0.0019401715835556388,1081368
-0.07914920151233673,9.9,8.511476512147619,-0.07878507673740387,-0.00036412477493286133,0.5118818184600404,5.911740303039551,36,8.927779857731187,0.8641422986984253,0.48493266105651855,0.820476602313768,2.5000000000000027,10684,0.002062977524474263,15.006235599517822,0.0011691957479342818,1111371
-0.07679702341556549,9.9,8.557473217762688,-0.07745072990655899,0.0006537064909934998,0.3762166460367916,5.9097514152526855,37,8.97006664198445,0.8245170712471008,0.48940587043762207,0.7864798124387741,3.9000000000000012,10804,0.0009269352885894477,14.94072961807251,0.0020616957917809486,1141378
-0.07412368804216385,9.9,8.63596501194965,-0.07381346821784973,-0.00031021982431411743,0.39374368140917043,5.929862976074219,38,9.035745062836625,0.7864072322845459,0.4976837635040283,0.7491578944427973,3.200000000000002,11140,0.0011272681877017021,15.02741265296936,0.000924397842027247,1171382
-0.07074066251516342,9.9,8.68192371688614,-0.07115253806114197,0.00041187554597854614,0.6031429388529183,6.335493326187134,39,9.080299518630772,0.7341573238372803,0.5455384254455566,0.6918769571264713,4.400000000000001,11218,0.0015913548413664103,15.991950511932373,0.0011268467642366886,1201383
-0.06670786440372467,9.9,8.71089765504564,-0.06827501952648163,0.001567155122756958,0.6981175388608016,5.887863874435425,40,9.105936395759718,0.6958501935005188,0.5148017406463623,0.6833740519616104,4.200000000000001,11320,0.0008496904629282653,15.048374891281128,0.0015907244523987174,1231387
-0.06323646008968353,9.9,8.772446657941142,-0.06369537860155106,0.0004589185118675232,0.6359235001363907,6.000213623046875,41,9.158838776568171,0.6680657863616943,0.5397689342498779,0.641308197902133,3.3000000000000025,11574,0.0005674403510056436,15.14695119857788,0.0008467321167699993,1261390
-0.05960067734122276,9.9,8.806603313015977,-0.061151307076215744,0.001550629734992981,0.524954262263409,5.95622706413269,42,9.186597587905554,0.6556452512741089,0.5089914798736572,0.6057019913074257,3.8000000000000016,11774,0.00028348530759103596,15.06747817993164,0.0005661420873366296,1291390
-0.05901266634464264,9.9,8.82986883216041,-0.060210637748241425,0.0011979714035987854,0.4197615898279592,5.936830759048462,43,9.210297366185218,0.6356649398803711,0.5792222023010254,0.5888392711719272,3.1000000000000023,11770,0.00035713129909709096,14.995233297348022,0.0002832223253790289,1321394
-0.05882685258984566,9.9,8.850633947314758,-0.05867371708154678,-0.0001531355082988739,0.5735996977028196,5.954425811767578,44,9.230028759939096,0.6186078786849976,0.5276520252227783,0.566865480994111,4.800000000000002,11822,0.0003066073695663363,15.035834312438965,0.000357056938810274,1351397
-0.05626608431339264,9.9,8.862252507516077,-0.05600469931960106,-0.0002613849937915802,0.5453561222352195,5.932522773742676,45,9.238498992612492,0.5811315774917603,0.5302150249481201,0.5726064411967373,4.400000000000001,11912,0.0008173449314199388,14.986572027206421,0.0003060022136196494,1381402
-0.053094927221536636,9.9,8.878203860516004,-0.05388869717717171,0.0007937699556350708,0.5552597310918145,5.938639879226685,46,9.256731255265374,0.5383882522583008,0.5455687046051025,0.5549696723351821,1.5000000000000018,11870,0.0010666599264368415,15.135568141937256,0.0008181405137293041,1411410
-0.0512990802526474,9.9,8.925783716916087,-0.05240805819630623,0.0011089779436588287,0.7143794867600874,5.983185768127441,47,9.291417361451693,0.506536066532135,0.5726470947265625,0.5225938832026886,3.1000000000000023,12234,0.0007409683312289417,15.107810020446777,0.001065112417563796,1441414
-0.049636613577604294,9.9,8.92030309102904,-0.05057952553033829,0.0009429119527339935,0.5036619588232952,6.002934455871582,48,9.287149647598754,0.47847750782966614,0.5379791259765625,0.5187569353459006,3.9000000000000012,12202,0.0005300715565681458,15.15597414970398,0.0007416069856844842,1471420
-0.04789194464683533,9.9,8.947954150062268,-0.04893610253930092,0.0010441578924655914,0.5308526514413423,5.977664947509766,49,9.312650602409638,0.46175599098205566,0.5491428375244141,0.4871529353781385,4.600000000000001,12284,0.00028275532531552017,15.069050073623657,0.0005287681124173105,1501422
-0.04784712195396423,9.9,8.95330444569351,-0.04793236404657364,8.524209260940552e-05,0.5970613836670731,5.947731971740723,50,9.316072007784625,0.44531509280204773,0.5493261814117432,0.5176165567073542,0.5000000000000018,12332,0.00023460041848011315,15.062605857849121,0.0002827160933520645,1531423
-0.04925323650240898,9.9,8.964421793425126,-0.046601686626672745,-0.0026515498757362366,0.620499484050533,5.9621124267578125,51,9.32513714101323,0.4324594736099243,0.5349538326263428,0.49162453264207334,2.700000000000002,12396,0.0003518093144521117,15.078221321105957,0.00023502377734985203,1561426
-0.045231401920318604,9.9,8.975151257241459,-0.04569827765226364,0.00046687573194503784,0.8925239621080444,5.946607351303101,52,9.337570758531458,0.4140859842300415,0.5248527526855469,0.46373277382962375,3.4000000000000012,12366,0.00025619464577175677,15.01666784286499,0.0003506228676997125,1591434
-0.04512816295027733,9.9,9.00166629835447,-0.04485221579670906,-0.0002759471535682678,0.5107481210518403,5.975056409835815,53,9.35908945686901,0.40178877115249634,0.5340726375579834,0.44587079782746036,5.400000000000001,12520,0.00016516058531124145,15.067652940750122,0.0002573182573541999,1621435
-0.04296497628092766,9.9,9.010132939393314,-0.04281659051775932,-0.00014838576316833496,0.7011694023777578,6.023324489593506,54,9.364715214976995,0.39221686124801636,0.5643560886383057,0.43358027547040523,4.500000000000001,12606,0.00016288137703668326,15.19981336593628,0.00016613943444099277,1651437
-0.042096011340618134,9.9,9.016411219371152,-0.04109204187989235,-0.0010039694607257843,0.6072025581454944,5.951424598693848,55,9.370367437440608,0.3950122594833374,0.5336284637451172,0.43633399261501693,2.6000000000000023,12628,0.00024257284530904144,15.015139818191528,0.00016295134264510125,1681437
-0.042885247617959976,9.9,9.014270119335999,-0.04275435209274292,-0.00013089552521705627,0.7878080242866372,5.974085569381714,56,9.370920968769918,0.39443260431289673,0.5349957942962646,0.43521367483820433,4.500000000000001,12552,6.759001553291455e-05,15.099790573120117,0.00024651779676787555,1711443
-0.04092958942055702,9.9,9.014364999930248,-0.04173917695879936,0.0008095875382423401,0.5306714904115785,5.953520059585571,57,9.368638021246234,0.40373480319976807,0.5357511043548584,0.455663339426008,1.8000000000000007,12614,0.0001525500265415758,14.975639820098877,6.640126230195165e-05,1741448
-0.041544169187545776,9.9,9.043872587221754,-0.041113562881946564,-0.00043060630559921265,0.6567200632983031,6.011092901229858,58,9.396829652996846,0.3833269774913788,0.5082805156707764,0.39967381732651247,0.9000000000000012,12680,0.00046069096424616873,15.118897199630737,0.00015118643932510167,1771449
-0.04050755873322487,9.9,9.038913598206575,-0.04061983898282051,0.00011228024959564209,0.625158112935081,5.96238112449646,59,9.38671350507416,0.4025043845176697,0.522193431854248,0.4467559046004481,0.3000000000000007,12810,0.0003946240758523345,14.952727556228638,0.00046074320562183857,1801450
-0.03879277780652046,9.9,9.040233077866047,-0.03961411118507385,0.0008213333785533905,0.6231901445026943,6.818494081497192,60,9.389414343877231,0.38408970832824707,0.6720104217529297,0.4492824793653289,-4.799999999999997,12772,0.00040175692993216217,17.104722023010254,0.0003968101227656007,1831452
-0.03717919811606407,9.9,9.055241831525311,-0.03958961367607117,0.0024104155600070953,0.797495296930128,5.970367908477783,61,9.403276642221876,0.376733660697937,0.5370545387268066,0.4003647873437652,5.300000000000001,12818,0.00015487238124478608,14.960224390029907,0.0004021621716674417,1861456
-0.037108391523361206,9.9,9.05367366787885,-0.03805726766586304,0.0009488761425018311,0.49681636165966286,5.954859018325806,62,9.40153053256286,0.3629167377948761,0.5350062847137451,0.4763343621978966,-2.799999999999997,12806,0.00017067522276192904,14.906625986099243,0.0001572106557432562,1891456
-0.03579926863312721,9.9,9.067714217061269,-0.03770521655678749,0.0019059479236602783,0.8352956951275633,5.901771306991577,63,9.413742826120675,0.34107476472854614,0.49799680709838867,0.38015825886683136,2.0000000000000027,12894,0.0003760899417102337,14.822441816329956,0.00017055378702934831,1921457
-0.037397999316453934,9.9,9.075627797197448,-0.03690364584326744,-0.0004943534731864929,0.5935378186467285,6.062784194946289,64,9.421825520024836,0.3348516821861267,0.54707932472229,0.39139124316837975,3.3000000000000016,12884,9.736869833432138e-05,15.24227237701416,0.0003739043604582548,1951463
-0.03546014055609703,9.9,9.07425976686222,-0.0363951101899147,0.0009349696338176727,0.6978065711834686,5.951435565948486,65,9.420313469894475,0.3348273038864136,0.5277423858642578,0.39691762533567654,0.8000000000000007,12888,9.044551552506164e-05,15.013351917266846,9.807316382648423e-05,1981463
-0.0351780503988266,9.9,9.080900166800017,-0.036619964987039566,0.001441914588212967,0.43232951944470194,5.957768678665161,66,9.42677519379845,0.3353092074394226,0.5389645099639893,0.3804008338889546,0.7000000000000011,12900,0.00013115379260852933,14.966119289398193,8.922832057578489e-05,2011466
-0.03392934426665306,9.9,9.089479716092852,-0.03580330312252045,0.0018739588558673859,0.627849857848237,6.01917028427124,67,9.434157650695518,0.3452630937099457,0.549008846282959,0.3565789622089314,5.700000000000001,12940,0.00016007028170861304,15.060827493667603,0.0001325340272160247,2041466
-0.03493344038724899,9.9,9.098276583052629,-0.03509661182761192,0.0001631714403629303,0.5055255100003057,6.010281562805176,68,9.437822568331043,0.3418375551700592,0.5343146324157715,0.36697567799528324,1.3000000000000007,13098,0.00014441971143241972,15.019234895706177,0.00015874947712291032,2071468
-0.034250691533088684,9.9,9.078878053614325,-0.0350651890039444,0.0008144974708557129,0.6828487643379508,5.948166131973267,69,9.427528089887641,0.3347863256931305,0.5208892822265625,0.3570460819581554,5.700000000000001,12816,0.0001086448974092491,14.914146184921265,0.0001464549859520048,2101472
-0.03435862064361572,9.9,9.090611706617256,-0.03280483931303024,-0.0015537813305854797,0.8416348188852759,5.975825548171997,70,9.436059479553903,0.3359922766685486,0.5204904079437256,0.38002424292488723,-1.0999999999999979,12912,6.852187652839348e-05,15.041987180709839,0.00010884015500778332,2131475
-0.03373783454298973,9.9,9.102425129324452,-0.033849965780973434,0.00011213123798370361,0.5213537988040916,5.980381727218628,71,9.44516377056743,0.31146612763404846,0.5199038982391357,0.3368827530842077,7.1000000000000005,13006,0.0004702204605564475,14.958774089813232,6.876276893308386e-05,2161476
-0.033425264060497284,9.9,9.11198742589659,-0.033762264996767044,0.00033700093626976013,0.5092196202078889,6.009598970413208,72,9.449271402550092,0.3080584704875946,0.5156004428863525,0.34403726948517493,4.300000000000001,13176,5.9706006140913814e-05,15.012933492660522,0.00046947848750278354,2191478
-0.034935712814331055,9.9,9.094665318589987,-0.034328386187553406,-0.0006073266267776489,0.6427912895365171,5.982181549072266,73,9.437161746617466,0.29457107186317444,0.5321533679962158,0.35814370519028954,4.300000000000002,13008,0.00023277787840925157,14.968211650848389,6.0462312831077725e-05,2221480
-0.03143877536058426,9.9,9.117381361016633,-0.03372335433959961,0.0022845789790153503,0.7703849349615794,6.016460418701172,74,9.454552352048559,0.27037182450294495,0.5361611843109131,0.344741206060541,5.1000000000000005,13180,0.0005061912816017866,15.046875476837158,0.00023168808547779918,2251480
-0.03304925560951233,9.9,9.126844610579564,-0.03316093981266022,0.00011168420314788818,0.6725992775784988,6.017393350601196,75,9.46185878092939,0.25326400995254517,0.5455996990203857,0.3299059639566351,5.300000000000001,13256,0.0002621441672090441,15.05144476890564,0.0005062056006863713,2281483
-0.03286253288388252,9.9,9.123500577510724,-0.03184173256158829,-0.0010208003222942352,0.6511922795660093,6.00308895111084,76,9.458103422282528,0.24963629245758057,0.5408673286437988,0.3311568339072845,6.700000000000001,13266,9.082848555408418e-05,15.007004499435425,0.0002620898303575814,2311487
-0.03188592568039894,9.9,9.114751660332775,-0.0332380048930645,0.0013520792126655579,0.6930994924003541,5.98668360710144,77,9.454363747329875,0.2431582808494568,0.5284767150878906,0.33579100516479415,5.4,13108,0.00010156032658414915,14.948111057281494,9.134428546531126e-05,2341493
-0.0316721647977829,9.9,9.12846711888546,-0.03209410235285759,0.00042193755507469177,0.610650414767645,5.98534893989563,78,9.463732447531331,0.24735720455646515,0.544137716293335,0.3286621414854682,4.600000000000002,13246,0.00021497813577298075,14.99677062034607,0.00010095105972141027,2371495
-0.032016120851039886,9.9,9.120198782240529,-0.032819610089063644,0.0008034892380237579,0.6845330052264303,6.088202238082886,79,9.45894897182026,0.23778341710567474,0.5222344398498535,0.33254236521370983,5.200000000000001,13130,0.00014936088700778782,15.24079442024231,0.00021675301832146943,2401495
-0.029022354632616043,9.9,9.13943601486345,-0.031298983842134476,0.0022766292095184326,0.6593367331686771,5.941805839538574,80,9.473765060240964,0.23244746029376984,0.531672477722168,0.31845113522517265,6.200000000000001,13280,9.179834160022438e-05,14.868075132369995,0.00014700509200338274,2431497
-0.03243175521492958,9.9,9.136828860567539,-0.031114565208554268,-0.0013171900063753128,0.6225864866443882,6.0189878940582275,81,9.469148936170214,0.22658070921897888,0.5358612537384033,0.3175228528080399,6.1000000000000005,13348,8.210777014028281e-05,15.044912815093994,9.119899914367124e-05,2461501
-0.031571902334690094,9.9,9.132939368276931,-0.03170341998338699,0.00013151764869689941,0.5593663035552148,5.9929115772247314,82,9.469477668433006,0.22348900139331818,0.5474650859832764,0.3185429303553103,6.800000000000001,13210,7.500238280044869e-05,14.993376970291138,8.294061262859032e-05,2491502
-0.031217088922858238,9.9,9.14451621130936,-0.0314895361661911,0.00027244724333286285,0.6303565371297755,5.983513593673706,83,9.475190213337312,0.21883352100849152,0.5163493156433105,0.3179413426577726,6.200000000000001,13406,8.092252392088994e-05,14.996745109558105,7.41711919545196e-05,2521505
-0.030790764838457108,9.9,9.146710201487677,-0.031758930534124374,0.0009681656956672668,0.7623334772467206,5.976025581359863,84,9.478405862120534,0.23827911913394928,0.520864725112915,0.31060749520013764,6.9,13374,0.0003849764761980623,14.962033748626709,8.408211579080671e-05,2551509
-0.030491191893815994,9.9,9.146879330704447,-0.03221680223941803,0.0017256103456020355,0.7472202824271541,5.9696643352508545,85,9.477678304983588,0.23918578028678894,0.5314607620239258,0.30989853905742937,6.6000000000000005,13404,0.00014463573461398482,14.993490934371948,0.00038403953658416867,2581515
-0.0307025033980608,9.9,9.14625492638542,-0.030896268784999847,0.00019376538693904877,0.8727777704888812,5.9793713092803955,86,9.477462262740996,0.2358195185661316,0.5229463577270508,0.3113076707739939,6.700000000000001,13382,7.408606325043365e-05,14.96391749382019,0.00014724080392625183,2611518
-0.030236387625336647,9.9,9.143977766552666,-0.03132817894220352,0.0010917913168668747,0.6060790813748415,5.963560342788696,87,9.478661844484629,0.2270544469356537,0.5186288356781006,0.32117797545859844,4.300000000000002,13272,0.00012675578182097524,14.892625093460083,7.476347673218697e-05,2641519
-0.03149173781275749,9.9,9.154474298693383,-0.031145857647061348,-0.0003458801656961441,0.5489537087696786,5.999224662780762,88,9.482068761114403,0.23442122340202332,0.5414011478424072,0.32307758002850967,3.6000000000000014,13496,0.00012901028094347566,15.053213596343994,0.00012457394041121006,2671519
-0.02976907789707184,9.9,9.153920081394586,-0.031653404235839844,0.0018843263387680054,0.7767215216448875,6.01413631439209,89,9.48502538071066,0.22649772465229034,0.5342698097229004,0.30241588356042515,6.200000000000001,13396,0.00010363172623328865,14.991863489151001,0.00012963320477865636,2701522
-0.031025728210806847,9.9,9.156034943498687,-0.031722087413072586,0.0006963592022657394,0.6037096363424368,6.005148887634277,90,9.487949101796406,0.2259272336959839,0.5407280921936035,0.3009217134885648,6.9,13360,6.114535062806681e-05,15.073722839355469,0.0001046277247951366,2731522
-0.030612725764513016,9.9,9.158249030245578,-0.03074449487030506,0.0001317691057920456,0.8417883058146355,5.975977659225464,91,9.487713818235907,0.23104703426361084,0.5398800373077393,0.30560852927348275,6.4,13446,8.29039781820029e-05,14.93181324005127,6.148529791971669e-05,2761523
-0.030034786090254784,9.9,9.168235576775487,-0.031011143699288368,0.0009763576090335846,0.6991979789267401,6.014034271240234,92,9.49673590504451,0.23729054629802704,0.5173349380493164,0.28789324541973116,6.9,13480,9.641542419558391e-05,14.99717402458191,8.245553908636793e-05,2791523
-0.031622327864170074,9.9,9.165222354840713,-0.030182909220457077,-0.0014394186437129974,0.5224980315869365,5.996102571487427,93,9.496237682890415,0.23185652494430542,0.5473313331604004,0.2915309999278069,7.1000000000000005,13396,9.428823977941647e-05,14.991095304489136,9.911393135553226e-05,2821525
-0.030032049864530563,9.9,9.16538771042811,-0.030585167929530144,0.0005531180649995804,0.694957140766811,6.026111125946045,94,9.495075870276704,0.25706207752227783,0.5237700939178467,0.2956762231491688,5.000000000000002,13444,0.0006324866553768516,15.007106304168701,9.27388173295185e-05,2851526
-0.03132034093141556,9.9,9.168808663983437,-0.03202974796295166,0.0007094070315361023,0.6934647792698718,5.985394239425659,95,9.496781847842207,0.2513207495212555,0.5383820533752441,0.34884614491054566,-6.6,13486,0.000128194282297045,14.971975088119507,0.0006334417848847806,2881528
-0.030586792156100273,9.9,9.16326646814688,-0.030831215903162956,0.0002444237470626831,0.6373040473263323,5.9866111278533936,96,9.495360670457947,0.251962274312973,0.5488619804382324,0.29105598408232075,5.6000000000000005,13364,7.158408698160201e-05,14.94564437866211,0.00013006919471081346,2911528
-0.03040236607193947,9.9,9.169598388430828,-0.03086785227060318,0.00046548619866371155,0.52870641751186,5.970638275146484,97,9.499493896993153,0.2587568163871765,0.5431969165802002,0.28998318397051376,6.200000000000001,13436,0.00011320031626382843,15.005242824554443,7.036340684862807e-05,2941532
