AverageReturn,GradNorm,MaxReturn,PolicyExecTime,AverageDiscountedReturn,Iteration,MinReturn,LossAfter,KL,ProcessExecTime,TotalEnvSteps,NumTrajs,dLoss,EnvExecTime,LossBefore,Entropy,StdReturn,KLBefore
-11.612499999999988,0.43182119082604414,41.199999999999996,7.043529748916626,-4.201053812676697,0,-67.99999999999997,-0.1764964759349823,0.0012939090374857187,0.15172982215881348,7665,320,-0.00276927649974823,4.669492483139038,-0.17926575243473053,1.586135983467102,23.66397248455973,0.0
-10.376923076923068,0.33604021713195237,27.199999999999992,7.018479585647583,-2.67892752108678,1,-60.499999999999986,-0.17593054473400116,0.0011197004932910204,0.14348363876342773,15237,312,-0.001801714301109314,4.593389511108398,-0.17773225903511047,1.584655523300171,19.551883134938382,0.0013030818663537502
-15.666666666666655,0.38736127516073476,24.7,7.258129358291626,-6.283664527260236,2,-76.99999999999999,-0.17796464264392853,0.0012038592249155045,0.15122199058532715,22822,312,-0.0013424158096313477,4.767986297607422,-0.17930705845355988,1.5835678577423096,25.820468260598624,0.0011158020934090018
-1.9124999999999903,0.37941617239346753,33.0,7.1955554485321045,1.9209523046519226,3,-55.999999999999986,-0.17538179457187653,0.0010359501466155052,0.15273761749267578,30337,320,-0.0007741302251815796,4.5285422801971436,-0.1761559247970581,1.5823578834533691,21.841705376412342,0.0011711532715708017
-2.9439024390243835,0.3048488140183257,59.69999999999998,7.201026678085327,1.7337993573679706,4,-52.999999999999986,-0.1789141297340393,0.0011961262207478285,0.1518547534942627,37934,328,-0.002690732479095459,4.5988075733184814,-0.18160486221313477,1.5807360410690308,25.28188446955537,0.0010018262546509504
1.8857142857142926,0.3472958237072202,44.599999999999994,7.202031135559082,6.7682747725985895,5,-55.99999999999997,-0.17682936787605286,0.0011923514539375901,0.1519155502319336,45542,336,0.003324449062347412,4.4656853675842285,-0.17350491881370544,1.5796430110931396,24.226496429564477,0.0011679134331643581
-1.4682926829268181,0.4066097848209206,41.19999999999999,7.297516345977783,3.2654496782215756,6,-50.49999999999999,-0.17823520302772522,0.0011048964224755764,0.15460729598999023,53209,328,-0.006347328424453735,4.5043323040008545,-0.18458253145217896,1.5783190727233887,22.973393295812716,0.0012420619605109096
2.9931818181818257,0.4124996666125586,55.89999999999999,7.002666234970093,8.22760251971076,7,-54.999999999999986,-0.17716412246227264,0.0011030405294150114,0.14780092239379883,60712,352,-0.00015147030353546143,4.41105318069458,-0.1773155927658081,1.576887607574463,26.13333292704995,0.0010108983842656016
3.3761904761904846,0.41695330347054615,49.99999999999999,6.978861093521118,7.761531847501704,8,-41.499999999999986,-0.1785864531993866,0.0011304181534796953,0.14921116828918457,68229,336,0.0009721368551254272,4.337084770202637,-0.17761431634426117,1.5754297971725464,21.95831342213402,0.0011361248325556517
12.285416666666675,0.3113398874582504,54.49999999999999,7.035959720611572,10.051673824913689,9,-19.499999999999986,-0.1776275783777237,0.0011670137755572796,0.1501455307006836,75762,384,0.0012238919734954834,4.382225275039673,-0.1764036864042282,1.5748828649520874,18.914412379445523,0.0010252015199512243
11.804347826086966,0.39668511751972674,56.80000000000001,6.959397554397583,12.863190021378879,10,-65.99999999999997,-0.17510709166526794,0.001039062743075192,0.15018463134765625,83267,368,-0.005176901817321777,4.200572490692139,-0.18028399348258972,1.5741640329360962,21.322777742630663,0.0011530201882123947
18.79387755102041,0.4764868593968567,58.09999999999998,6.935877799987793,17.97352527039638,11,-26.499999999999975,-0.1787344068288803,0.001030581770464778,0.14867091178894043,90773,392,0.0018776655197143555,4.172853708267212,-0.17685674130916595,1.5744212865829468,18.943314023398536,0.0009312423644587398
19.93518518518519,0.5444272081529706,56.699999999999996,6.950685977935791,18.42182245192056,12,-47.499999999999986,-0.17823052406311035,0.0009096982539631426,0.15006017684936523,98318,432,-0.0008857846260070801,4.249446153640747,-0.17911630868911743,1.5699269771575928,21.265405373668447,0.0009565561776980758
22.52131147540984,0.4572732182849079,57.39999999999998,6.98682713508606,19.691429465927676,13,-46.999999999999986,-0.17761555314064026,0.0008192618261091411,0.1503925323486328,106010,488,0.0036566853523254395,4.325860977172852,-0.17395886778831482,1.5667847394943237,23.076324640977166,0.0008528344915248454
22.408333333333335,0.43241973655362265,58.899999999999984,6.930542945861816,19.135363518141183,14,-36.999999999999986,-0.1779548078775406,0.000881295301951468,0.1496739387512207,113520,480,0.001553550362586975,4.294794797897339,-0.1764012575149536,1.5655280351638794,20.60785684851505,0.0008278905297629535
27.932857142857145,0.4652062004477881,64.39999999999999,6.834364891052246,22.613743915713393,15,-37.49999999999998,-0.1758369654417038,0.0008807458216324449,0.1467454433441162,121057,560,0.0005663037300109863,4.296691179275513,-0.1752706617116928,1.5656890869140625,19.8644817373592,0.0007821705075912178
25.96515151515152,0.4882805455941293,66.8,6.72063946723938,22.093399936492414,16,-7.99999999999999,-0.17636801302433014,0.00076414889190346,0.14045453071594238,128655,528,0.0035627931356430054,4.089069843292236,-0.17280521988868713,1.5630556344985962,18.026272849810933,0.000895343255251646
32.36818181818182,0.5446790500311317,68.7,6.723654747009277,25.53947208743317,17,-40.99999999999997,-0.17474247515201569,0.0005803871317766607,0.13882017135620117,136196,704,-0.0026176273822784424,4.322596549987793,-0.17736010253429413,1.5634039640426636,19.456317888673688,0.0005934192449785769
34.31208791208791,0.46509348094282293,65.8,6.708181619644165,27.200868707842115,18,-6.000000000000002,-0.1738239973783493,0.0005966893513686955,0.13840866088867188,143772,728,-0.003758355975151062,4.299955606460571,-0.17758235335350037,1.5612519979476929,15.388970184288832,0.0005566509207710624
