GradNorm,MaxReturn,LossBefore,KLBefore,Entropy,TotalEnvSteps,ProcessExecTime,AverageDiscountedReturn,AverageReturn,LossAfter,dLoss,NumTrajs,StdReturn,KL,EnvExecTime,PolicyExecTime,MinReturn,Iteration
0.2389154137570841,-20.0,-0.15674720704555511,0.0032802491914480925,1.5021352767944336,601586,0.3889780044555664,-8.815370033855546,-20.4,-0.15735891461372375,0.0006117075681686401,300,0.6831300510639733,0.003159501124173403,4.926103115081787,14.451643705368042,-23.0,19
0.24868756278204598,-20.0,-0.15779833495616913,0.0031585509423166513,1.5011653900146484,631586,0.38850831985473633,-8.802622229907941,-20.32,-0.1582334041595459,0.00043506920337677,300,0.6144916598294888,0.003647208446636796,4.915447235107422,14.46265435218811,-23.0,20
0.31905624625771717,-20.0,-0.15593045949935913,0.003705497132614255,1.4979701042175293,661586,0.3874940872192383,-8.764962105262331,-20.24,-0.157815083861351,0.0018846243619918823,300,0.5122499389946279,0.0035793581046164036,4.9168477058410645,14.47728419303894,-23.0,21
0.2634687164054771,-20.0,-0.15730097889900208,0.003499185899272561,1.5031071901321411,691586,0.3893241882324219,-8.807587219875895,-20.286666666666665,-0.15739457309246063,9.359419345855713e-05,300,0.5925837962310104,0.003591991728171706,4.922420978546143,14.486965894699097,-24.0,22
0.3662759421917856,-20.0,-0.15621936321258545,0.0037289538886398077,1.5039821863174438,721586,0.38607358932495117,-8.732127549057301,-20.14666666666667,-0.1571880280971527,0.0009686648845672607,300,0.4063933507767512,0.003491197247058153,4.906989574432373,14.422199726104736,-23.0,23
0.37273789303109844,-20.0,-0.15791581571102142,0.003511152695864439,1.5069236755371094,751586,0.3845541477203369,-8.792171135332188,-20.30666666666667,-0.1583964079618454,0.0004805922508239746,300,0.8078503711840592,0.003848839784041047,4.894775629043579,14.37623405456543,-26.0,24
0.3177126086852637,-20.0,-0.15992183983325958,0.0038142129778862,1.5060839653015137,781586,0.38547682762145996,-8.765625448692557,-20.206666666666667,-0.15834113955497742,-0.0015807002782821655,300,0.4939185717864389,0.003148867515847087,4.9080586433410645,14.447526693344116,-22.000000000000004,25
0.32629864458597624,-20.0,-0.1571827381849289,0.003130801720544696,1.5069372653961182,811586,0.38365626335144043,-8.761759491135328,-20.213333333333335,-0.15821664035320282,0.0010339021682739258,300,0.5239168721170268,0.0031692259944975376,4.897810697555542,14.418997049331665,-23.0,26
0.3664521266711038,-20.0,-0.15805968642234802,0.003167645540088415,1.509541392326355,841586,0.3860652446746826,-8.725600090172845,-20.14,-0.1580057293176651,-5.395710468292236e-05,300,0.4004996878900157,0.003263934049755335,4.91340184211731,14.44823145866394,-23.0,27
0.30609840692893375,-20.0,-0.15792390704154968,0.003255158895626664,1.5039016008377075,871586,0.3908820152282715,-8.733498320275238,-20.19333333333333,-0.15794678032398224,2.2873282432556152e-05,300,0.5620992399528358,0.0033411053009331226,4.913294076919556,14.509759902954102,-23.000000000000004,28
0.22521857293607406,-20.0,-0.1579839140176773,0.003257155418395996,1.5074000358581543,901586,0.3887155055999756,-8.720546822191027,-20.153333333333332,-0.1574673354625702,-0.0005165785551071167,300,0.4120949189473491,0.00293332920409739,4.923969268798828,14.437772989273071,-22.0,29
0.23655435068218272,-20.0,-0.15493829548358917,0.0029283557087183,1.506683588027954,931586,0.38643789291381836,-8.756665186398358,-20.213333333333335,-0.1574885994195938,0.0025503039360046387,300,0.572557614762237,0.0031022566836327314,4.919539451599121,14.404526472091675,-24.0,30
0.30659866503529504,-20.0,-0.15920093655586243,0.003086466109380126,1.5037133693695068,961586,0.39169788360595703,-8.741042471102654,-20.186666666666667,-0.15858094394207,-0.0006199926137924194,300,0.48147920227380775,0.0033649825491011143,4.937322616577148,14.489844560623169,-23.0,31
0.3140162264043977,-20.0,-0.15747946500778198,0.0033643394708633423,1.5010024309158325,991586,0.38651490211486816,-8.702571406060954,-20.113333333333333,-0.1576206386089325,0.0001411736011505127,300,0.3373754914367999,0.003408938879147172,4.941173315048218,14.494828701019287,-22.0,32
0.3477431476070955,-20.0,-0.1573667973279953,0.0034011744428426027,1.4992830753326416,1021586,0.3858962059020996,-8.712541842688646,-20.153333333333332,-0.1577298790216446,0.000363081693649292,300,0.45806355696805023,0.0034449025988578796,4.90544867515564,14.449034690856934,-23.0,33
0.34741286576926594,-20.0,-0.1561918407678604,0.003467742819339037,1.5008527040481567,1051586,0.389742374420166,-8.707087375715822,-20.113333333333333,-0.15756021440029144,0.0013683736324310303,300,0.3373754914367999,0.003409211989492178,4.9606311321258545,14.608668327331543,-22.0,34
0.2414835222224602,-20.0,-0.15865415334701538,0.003403348382562399,1.4990403652191162,1081586,0.38561201095581055,-8.724656642501932,-20.12,-0.1575295776128769,-0.0011245757341384888,300,0.3986644370060281,0.0033847566228359938,4.9213433265686035,14.455663681030273,-23.0,35
0.29532066882919616,-20.0,-0.1579146832227707,0.0033378053922206163,1.4956356287002563,1111586,0.38695335388183594,-8.738946958797387,-20.153333333333332,-0.15702727437019348,-0.0008874088525772095,300,0.585794806699032,0.003529981942847371,4.944441080093384,14.538855075836182,-25.000000000000007,36
0.25395946374779693,-20.0,-0.15657640993595123,0.003483590902760625,1.49691641330719,1141586,0.3879554271697998,-8.701822697960166,-20.106666666666666,-0.15703217685222626,0.0004557669162750244,300,0.4186751591495355,0.0033472010400146246,4.947375059127808,14.619292974472046,-23.0,37
0.21201271410244502,-20.0,-0.1555139273405075,0.0033638824243098497,1.49172842502594,1171586,0.3842799663543701,-8.69901662823684,-20.073333333333334,-0.15647388994693756,0.0009599626064300537,300,0.28511206373790793,0.003196724923327565,4.907461166381836,14.385872602462769,-22.0,38
0.23662907710211073,-20.0,-0.1565532684326172,0.0032001689542084932,1.4955815076828003,1201586,0.38659143447875977,-8.731994429330452,-20.133333333333333,-0.1563878208398819,-0.00016544759273529053,300,0.41096093353126506,0.003269297070801258,4.903053045272827,14.423190355300903,-22.0,39
0.2239506697407617,-20.0,-0.15788815915584564,0.0032953410409390926,1.4926198720932007,1231586,0.38855481147766113,-8.696278283766896,-20.1,-0.15696799755096436,-0.0009201616048812866,300,0.3214550253664318,0.0033228907268494368,4.930267572402954,14.472938060760498,-22.0,40
0.3361502557675992,-20.0,-0.15800678730010986,0.003330385312438011,1.489328145980835,1261586,0.3889729976654053,-8.700024783746542,-20.1,-0.15685133635997772,-0.0011554509401321411,300,0.3605551275463989,0.00337986764498055,4.940770387649536,14.499692440032959,-22.0,41
0.21222641062486497,-20.0,-0.15717516839504242,0.0033993367105722427,1.4894237518310547,1291586,0.3879218101501465,-8.69804579844618,-20.066666666666666,-0.15602952241897583,-0.0011456459760665894,300,0.3197221015541815,0.003370056627318263,4.912028074264526,14.442322969436646,-23.000000000000004,42
0.32207597553691303,-20.0,-0.15571793913841248,0.0033588639926165342,1.4875304698944092,1321586,0.3914785385131836,-8.70206563027696,-20.086666666666666,-0.15655605494976044,0.0008381158113479614,300,0.325303277300156,0.0032920455560088158,4.9342710971832275,14.483535051345825,-22.0,43
0.21408535170212556,-20.0,-0.15401914715766907,0.0032587710302323103,1.4841479063034058,1351586,0.3905673027038574,-8.698530451059392,-20.106666666666666,-0.1553678810596466,0.001348733901977539,300,0.34922135609890137,0.0030456946697086096,4.940877914428711,14.533978939056396,-22.000000000000004,44
0.30708712019060674,-20.0,-0.15387067198753357,0.003044353798031807,1.4799078702926636,1381586,0.3866739273071289,-8.70878993556504,-20.08,-0.1547996997833252,0.000929027795791626,300,0.2712931993250107,0.003245692700147629,4.93065881729126,14.491811990737915,-21.0,45
0.2379251421568625,-20.0,-0.15472200512886047,0.003235768061131239,1.478039026260376,1411586,0.3894951343536377,-8.712130544990204,-20.126666666666665,-0.15511375665664673,0.0003917515277862549,300,0.4210568713236836,0.003240173449739814,4.940994501113892,14.502455711364746,-23.0,46
0.25824810220109906,-20.0,-0.15322095155715942,0.003219392616301775,1.476278305053711,1441586,0.3925168514251709,-8.707914187334962,-20.12,-0.15531368553638458,0.0020927339792251587,300,0.36368484525295625,0.0034210532903671265,4.928016901016235,14.486598014831543,-22.000000000000004,47
0.30382468395207796,-20.0,-0.15471746027469635,0.00342474109493196,1.4709399938583374,1471586,0.39214277267456055,-8.72891526112577,-20.133333333333333,-0.15518704056739807,0.0004695802927017212,300,0.4268749491621899,0.003525212174281478,5.032820224761963,14.730796575546265,-22.0,48
0.2663115013174946,-20.0,-0.1534271389245987,0.003421782748773694,1.4717357158660889,1501586,0.397552490234375,-8.710314796242699,-20.106666666666666,-0.1541849970817566,0.000757858157157898,300,0.3295788558482207,0.0031267376616597176,4.96437406539917,14.48757815361023,-22.0,49
0.33251286043782763,-20.0,-0.15356449782848358,0.003083155257627368,1.4729300737380981,1531586,0.39072656631469727,-8.708253212900296,-20.1,-0.15456406772136688,0.0009995698928833008,300,0.34156502553198653,0.003127053380012512,4.951814413070679,14.48388385772705,-22.0,50
0.23707497426307744,-20.0,-0.1528249830007553,0.0031699794344604015,1.4668784141540527,1561586,0.3900001049041748,-8.692859889547416,-20.08,-0.15404635667800903,0.0012213736772537231,300,0.2948445918332799,0.0031506861560046673,4.954470872879028,14.545622825622559,-22.000000000000004,51
0.3280218107269243,-20.0,-0.15428604185581207,0.003019643248990178,1.468181848526001,1591586,0.38999247550964355,-8.68822405084072,-20.053333333333335,-0.15397264063358307,-0.0003134012222290039,300,0.2526306042866189,0.00332245952449739,4.932971954345703,14.452291488647461,-22.0,52
0.2494912834265896,-20.0,-0.1532290279865265,0.003347026649862528,1.4704234600067139,1621586,0.38997435569763184,-8.684012164686994,-20.053333333333335,-0.15391027927398682,0.0006812512874603271,300,0.22469732728470287,0.0033458806574344635,4.934463739395142,14.466636896133423,-21.0,53
0.2915768734582787,-20.0,-0.1540715992450714,0.003275460796430707,1.4675008058547974,1651586,0.3883705139160156,-8.694726098865996,-20.066666666666666,-0.15394407510757446,-0.00012752413749694824,300,0.24944382578492938,0.0031896934378892183,4.9312217235565186,14.466240406036377,-21.0,54
0.2800572130953781,-20.0,-0.15406452119350433,0.003220172133296728,1.4689310789108276,1681586,0.38805437088012695,-8.726911613444765,-20.12,-0.15466180443763733,0.0005972832441329956,300,0.47497368348151675,0.003026427235454321,4.925901174545288,14.477339267730713,-24.0,55
0.260933849281496,-20.0,-0.15283676981925964,0.003020628821104765,1.460849642753601,1711586,0.3894515037536621,-8.711534245385277,-20.093333333333334,-0.15363731980323792,0.0008005499839782715,300,0.3889587238883955,0.003199554281309247,4.95515513420105,14.61315393447876,-23.000000000000004,56
0.23729940380708617,-20.0,-0.15283416211605072,0.003221796592697501,1.4618759155273438,1741586,0.389390230178833,-8.700925278683917,-20.08,-0.15312910079956055,0.00029493868350982666,300,0.3370459909270543,0.003215477801859379,4.9277663230896,14.449615478515625,-22.0,57
0.32009078421618153,-20.0,-0.1514931321144104,0.0032212496735155582,1.4566787481307983,1771586,0.3872833251953125,-8.725685869431713,-20.1,-0.1529286801815033,0.0014355480670928955,300,0.3958114029012639,0.0028228098526597023,4.926626205444336,14.473551750183105,-23.0,58
0.23377212562565114,-20.0,-0.15257634222507477,0.0027936557307839394,1.4477111101150513,1801586,0.38422179222106934,-8.689110410880335,-20.053333333333335,-0.15229745209217072,-0.00027889013290405273,300,0.22469732728470285,0.003209186252206564,4.925313711166382,14.458964347839355,-21.0,59
0.35867586663351947,-20.0,-0.1532515436410904,0.0032402367796748877,1.4522655010223389,1831586,0.3884000778198242,-8.68014409066303,-20.033333333333335,-0.1528279334306717,-0.00042361021041870117,300,0.17950549357115014,0.003414957318454981,4.943557500839233,14.504379749298096,-21.0,60
0.2607771606449178,-20.0,-0.1508864462375641,0.003373916959390044,1.4563233852386475,1861586,0.38368797302246094,-8.758776253745676,-20.213333333333335,-0.1534861922264099,0.002599745988845825,300,0.5607930891950158,0.0037548618856817484,4.9019105434417725,14.410453796386719,-23.0,61
0.20299575273638532,-20.0,-0.15221554040908813,0.0037358396220952272,1.4557377099990845,1891586,0.3846127986907959,-8.686188387318055,-20.053333333333335,-0.15323860943317413,0.0010230690240859985,300,0.2526306042866189,0.0032967794686555862,4.930539131164551,14.457286357879639,-22.0,62
0.27292861602613144,-20.0,-0.15468525886535645,0.003372198436409235,1.454001784324646,1921586,0.3899991512298584,-8.70413173034264,-20.073333333333334,-0.15342578291893005,-0.0012594759464263916,300,0.30760725320158205,0.003213069401681423,4.930851936340332,14.506805181503296,-22.0,63
0.2891696766529714,-20.0,-0.15092813968658447,0.0031922124326229095,1.4543145895004272,1951586,0.3855400085449219,-8.697954146471202,-20.06,-0.15260621905326843,0.00167807936668396,300,0.23748684174075832,0.0029936886858195066,4.938790321350098,14.480933427810669,-21.0,64
0.35795388243026405,-20.0,-0.15069609880447388,0.002979227341711521,1.4530444145202637,1981586,0.38730907440185547,-8.686817182635702,-20.066666666666666,-0.15295062959194183,0.0022545307874679565,300,0.2981423969999721,0.0030905285384505987,4.946745157241821,14.506213188171387,-22.000000000000004,65
0.22190645379634993,-20.0,-0.15248671174049377,0.0030987788923084736,1.4484260082244873,2011586,0.3923006057739258,-8.696581111402622,-20.066666666666666,-0.1528710573911667,0.0003843456506729126,300,0.24944382578492938,0.0032238452695310116,4.942755222320557,14.553802013397217,-21.0,66
0.2707525990712501,-20.0,-0.15282632410526276,0.0031950180418789387,1.4530247449874878,2041586,0.3886580467224121,-8.679140660289887,-20.046666666666667,-0.15254424512386322,-0.00028207898139953613,300,0.24046251729161933,0.0029784105718135834,4.944323539733887,14.505050420761108,-22.000000000000004,67
0.2279928433355516,-20.0,-0.15052898228168488,0.003001989796757698,1.448918342590332,2071586,0.3902437686920166,-8.696613689770984,-20.073333333333334,-0.15254312753677368,0.002014145255088806,300,0.448652302890433,0.002746094949543476,4.941157102584839,14.458620548248291,-25.0,68
0.23026074927012974,-20.0,-0.15284717082977295,0.0027126052882522345,1.4544248580932617,2101586,0.3944530487060547,-8.711367170545326,-20.14,-0.1529856026172638,0.00013843178749084473,300,0.5891236429364097,0.003218677593395114,4.961077928543091,14.594787836074829,-26.0,69
0.3009092199143753,-20.0,-0.15282531082630157,0.0032230690121650696,1.4533467292785645,2131586,0.3864150047302246,-8.687633605287163,-20.06,-0.15246877074241638,-0.00035654008388519287,300,0.23748684174075835,0.0029981909319758415,4.911322355270386,14.42522382736206,-21.0,70
0.19138219484057287,-20.0,-0.15207809209823608,0.003018081421032548,1.4559022188186646,2161586,0.38837218284606934,-8.702385549307493,-20.073333333333334,-0.1524256318807602,0.0003475397825241089,300,0.3482655436429062,0.0029688552021980286,4.920739650726318,14.483858108520508,-23.000000000000004,71
0.22422610564111958,-20.0,-0.15158598124980927,0.002982713747769594,1.4549682140350342,2191586,0.3872506618499756,-8.688350564031097,-20.08,-0.15240944921970367,0.0008234679698944092,300,0.2712931993250107,0.002713986439630389,4.9308836460113525,14.44510293006897,-21.0,72
0.3052613552924299,-20.0,-0.15178342163562775,0.0026646247133612633,1.4523338079452515,2221586,0.3876311779022217,-8.69132855570014,-20.08,-0.15354153513908386,0.0017581135034561157,300,0.3370459909270543,0.0035258550196886063,4.933960914611816,14.485511064529419,-22.0,73
0.25985420507431717,-20.0,-0.15201877057552338,0.003482193686068058,1.4514219760894775,2251586,0.39783811569213867,-8.702078818196041,-20.093333333333334,-0.1530812680721283,0.0010624974966049194,300,0.37142368739157655,0.003076571738347411,5.015979051589966,14.727558374404907,-23.0,74
0.2712206441383859,-20.0,-0.15122932195663452,0.0030754650942981243,1.4497830867767334,2281586,0.38808321952819824,-8.681436818757096,-20.046666666666667,-0.1520647257566452,0.0008354038000106812,300,0.210923893594085,0.002479452872648835,4.946517467498779,14.480746746063232,-21.0,75
0.2522667135067467,-20.0,-0.1519455760717392,0.0024750835727900267,1.4485046863555908,2311586,0.39030885696411133,-8.694763854959728,-20.066666666666666,-0.152293398976326,0.000347822904586792,300,0.24944382578492938,0.002997872419655323,4.936187982559204,14.571529865264893,-21.0,76
0.2820216785768592,-20.0,-0.15144899487495422,0.0029901887755841017,1.4429583549499512,2341586,0.3886294364929199,-8.678738057731126,-20.053333333333335,-0.15278707444667816,0.001338079571723938,300,0.22469732728470285,0.00305114034563303,4.928524494171143,14.442401885986328,-21.0,77
0.20687412074284006,-20.0,-0.1522788405418396,0.0031242503318935633,1.4429538249969482,2371586,0.39156365394592285,-8.68013770918249,-20.033333333333335,-0.15167243778705597,-0.0006064027547836304,300,0.17950549357115014,0.0026709819212555885,4.944627046585083,14.474388837814331,-21.0,78
0.2349100896044564,-20.0,-0.15146595239639282,0.0026388971600681543,1.444014549255371,2401586,0.39331746101379395,-8.701209984556762,-20.066666666666666,-0.1522478312253952,0.0007818788290023804,300,0.2748737083745107,0.0031572633888572454,4.929754734039307,14.481141567230225,-22.0,79
0.25701314512327084,-20.0,-0.15319843590259552,0.0032127259764820337,1.4429610967636108,2431586,0.38999319076538086,-8.694410694427079,-20.066666666666666,-0.15225473046302795,-0.0009437054395675659,300,0.2981423969999719,0.0028137587942183018,4.922440767288208,14.462704420089722,-22.0,80
0.25808311254608507,-20.0,-0.15179044008255005,0.002773995976895094,1.4457557201385498,2461586,0.38657474517822266,-8.714264797939046,-20.12,-0.15195634961128235,0.0001659095287322998,300,0.4460194315647398,0.0030121810268610716,4.924176454544067,14.468488454818726,-23.000000000000004,81
0.2585863617005573,-20.0,-0.1512473225593567,0.0030330242589116096,1.4450262784957886,2491586,0.386638879776001,-8.679880048331148,-20.046666666666667,-0.15284869074821472,0.0016013681888580322,300,0.21092389359408503,0.003253296948969364,4.907596826553345,14.427335739135742,-21.0,82
0.2230593546059986,-20.0,-0.15113145112991333,0.003319429000839591,1.4453824758529663,2521586,0.39078736305236816,-8.707315667577376,-20.086666666666666,-0.15277288854122162,0.0016414374113082886,300,0.460965171015001,0.0030930531211197376,4.952827453613281,14.543685674667358,-25.000000000000004,83
0.18654439768262318,-20.0,-0.1538056880235672,0.00303736818023026,1.4443447589874268,2551586,0.3882753849029541,-8.688166656653417,-20.06,-0.15270981192588806,-0.0010958760976791382,300,0.26407069760451146,0.0030877157114446163,4.9289000034332275,14.4812331199646,-22.0,84
0.20437709643134003,-20.0,-0.1517704725265503,0.0031157194171100855,1.4369993209838867,2581586,0.39030003547668457,-8.693211653761185,-20.046666666666667,-0.15192346274852753,0.0001529902219772339,300,0.2667499869832341,0.003056872636079788,4.956834316253662,14.584504127502441,-22.0,85
0.22302773416268956,-20.0,-0.14960911870002747,0.003009417559951544,1.4371263980865479,2611586,0.3914361000061035,-8.697343593037225,-20.086666666666666,-0.1512257158756256,0.0016165971755981445,300,0.3818667597765249,0.003164441790431738,4.9306933879852295,14.480757713317871,-22.0,86
0.23309425481945217,-20.0,-0.15227733552455902,0.0031522188801318407,1.4389698505401611,2641586,0.3933432102203369,-8.681866195744872,-20.053333333333335,-0.15142042934894562,-0.0008569061756134033,300,0.27776888874666206,0.0029256970155984163,4.959357500076294,14.516118288040161,-22.0,87
0.2898442613600328,-20.0,-0.1514437347650528,0.0028992427978664637,1.4313983917236328,2671586,0.3890542984008789,-8.748085271875222,-20.16,-0.15140022337436676,-4.3511390686035156e-05,300,0.6740919818541092,0.0030316777992993593,4.921661615371704,14.447278499603271,-27.000000000000007,88
0.29074496612494377,-20.0,-0.15118573606014252,0.0030709297861903906,1.4331223964691162,2701586,0.39304041862487793,-8.675519810815883,-20.02,-0.15112823247909546,-5.7503581047058105e-05,300,0.1814754345175493,0.003248920664191246,4.961381673812866,14.589578866958618,-22.0,89
0.2050880649504766,-20.0,-0.14874109625816345,0.0032203926239162683,1.4298409223556519,2731586,0.3830573558807373,-8.709622599459372,-20.08,-0.15002292394638062,0.001281827688217163,300,0.33704599092705434,0.002686796011403203,4.908137559890747,14.44544792175293,-22.0,90
0.25052006422132556,-20.0,-0.15102893114089966,0.00267377239651978,1.4369250535964966,2761586,0.38774871826171875,-8.704139797458408,-20.08,-0.1514841765165329,0.00045524537563323975,300,0.3370459909270543,0.0028069359250366688,4.896149396896362,14.419732332229614,-22.0,91
0.2385944259673076,-20.0,-0.1502733677625656,0.0028033824637532234,1.434066653251648,2791586,0.38628125190734863,-8.69009937772171,-20.066666666666666,-0.15211157500743866,0.0018382072448730469,300,0.27487370837451075,0.0035052564926445484,4.899905204772949,14.475539445877075,-22.0,92
0.25231464441637347,-20.0,-0.149993896484375,0.003503813175484538,1.4356131553649902,2821586,0.3895399570465088,-8.684910836732843,-20.06,-0.15049882233142853,0.0005049258470535278,300,0.26407069760451146,0.0028887493535876274,4.896087408065796,14.47984004020691,-22.0,93
0.3269014128759776,-20.0,-0.14996984601020813,0.0029273086693137884,1.43130624294281,2851586,0.3895866870880127,-8.69804115254357,-20.08,-0.15074165165424347,0.0007718056440353394,300,0.33704599092705445,0.002740443218499422,4.942968845367432,14.540491342544556,-22.000000000000004,94
0.2512256384535389,-20.0,-0.15266963839530945,0.0027664308436214924,1.43254554271698,2881586,0.392336368560791,-8.691487638245311,-20.053333333333335,-0.15165497362613678,-0.0010146647691726685,300,0.22469732728470287,0.003343803808093071,4.937160968780518,14.606531143188477,-21.0,95
0.23929385037807913,-20.0,-0.1504688411951065,0.0033087737392634153,1.434749960899353,2911586,0.38759875297546387,-8.672914411985815,-20.026666666666667,-0.15151004493236542,0.0010412037372589111,300,0.1611072796479276,0.0029891629237681627,4.8935065269470215,14.422239780426025,-21.0,96
0.2550893275135814,-20.0,-0.15001323819160461,0.002958321711048484,1.4333791732788086,2941586,0.38652992248535156,-8.68985354206225,-20.053333333333335,-0.1510215550661087,0.0010083168745040894,300,0.2526306042866189,0.0031597709748893976,4.909207344055176,14.484024047851562,-22.0,97
0.2977632296279115,-20.0,-0.1480036973953247,0.003171277465298772,1.4371546506881714,2971586,0.386843204498291,-8.705547587921526,-20.08,-0.15160086750984192,0.003597170114517212,300,0.35627704575699715,0.002846125513315201,4.908132076263428,14.434080600738525,-23.000000000000004,98
0.24509904253339515,-20.0,-0.14931896328926086,0.002806718461215496,1.4379504919052124,3001586,0.39034581184387207,-8.741656187643715,-20.126666666666665,-0.1510036736726761,0.0016847103834152222,300,0.5807657779939253,0.0030017124954611063,4.893596172332764,14.41000747680664,-26.000000000000004,99
