KL,AverageReturn,PolicyExecTime,TotalEnvSteps,EnvExecTime,MaxReturn,dLoss,KLBefore,AverageDiscountedReturn,LossAfter,StdReturn,Entropy,GradNorm,ProcessExecTime,LossBefore,NumTrajs,MinReturn,Iteration
0.001252482645213604,-71.51315789473684,4.395414590835571,136980,4.488659620285034,-34.5,0.0007024109363555908,0.0012806809972971678,-38.693173647431195,-0.17087848484516144,24.65885312410376,1.5419421195983887,0.29668768769248666,0.10366249084472656,-0.17017607390880585,304,-134.5,17
0.001224006642587483,-75.44736842105263,5.0976104736328125,144580,5.390824317932129,-7.499999999999998,-0.001652836799621582,0.001257818192243576,-41.11792909524004,-0.1715921014547348,27.182809359110394,1.538514256477356,0.28067407572741804,0.13223576545715332,-0.17324493825435638,304,-141.0,18
0.0014232720714062452,-63.315789473684184,5.057122230529785,152180,5.154575824737549,-6.49999999999999,0.003806367516517639,0.00121030630543828,-35.53603158223837,-0.17255331575870514,25.830780560732794,1.5362353324890137,0.342409809336178,0.1226353645324707,-0.1687469482421875,304,-126.49999999999999,19
0.0011279425816610456,-61.552631578947356,5.088051795959473,159780,5.20584774017334,-16.49999999999999,-0.0005559474229812622,0.0014153859810903668,-33.68851347700998,-0.1701691597700119,24.393374174170905,1.534296989440918,0.3019564061761006,0.13101792335510254,-0.17072510719299316,304,-114.49999999999997,20
0.0013250889023765922,-66.94736842105262,5.030977010726929,167380,5.314989805221558,-19.99999999999999,-0.0032652467489242554,0.0011405972763895988,-37.52520353212893,-0.1713653951883316,27.11253096227011,1.529905080795288,0.306157128483354,0.12326741218566895,-0.17463064193725586,304,-125.99999999999999,21
0.0013408900704234838,-64.17105263157893,5.045306921005249,174980,5.317112684249878,-7.499999999999989,-0.00022615492343902588,0.0013164791744202375,-35.76182652486066,-0.17328506708145142,23.583635136687217,1.5279680490493774,0.31257370561604364,0.1314997673034668,-0.17351122200489044,304,-122.99999999999997,22
0.0013023311039432883,-65.5657894736842,5.111008644104004,182580,5.453023433685303,-18.5,-0.0026230663061141968,0.0013611848698928952,-36.613830908132265,-0.17056520283222198,23.82920892646128,1.526213526725769,0.3217825945478903,0.1257491111755371,-0.17318826913833618,304,-129.0,23
0.001241602236405015,-52.98684210526314,5.216207027435303,190180,5.353260517120361,-12.499999999999986,0.0006342977285385132,0.0012614832958206534,-28.415303707584894,-0.17053481936454773,26.705875275643503,1.5301939249038696,0.2945410152517549,0.13598227500915527,-0.16990052163600922,304,-149.5,24
0.0011822542874142528,-57.4736842105263,5.10112738609314,197780,5.420998573303223,5.329070518200751e-15,0.00031076371669769287,0.001275035203434527,-32.06668971424333,-0.17058762907981873,24.77954041681762,1.5264281034469604,0.29033063673387516,0.12417054176330566,-0.17027686536312103,304,-121.49999999999999,25
0.0012996289879083633,-60.855263157894726,5.052749872207642,205380,5.26649022102356,-11.499999999999979,-0.0008399337530136108,0.001167910173535347,-31.779974581410873,-0.1706027388572693,28.88336524867978,1.5262515544891357,0.31832483177115484,0.12987232208251953,-0.1714426726102829,304,-117.5,26
0.0011147571494802833,-57.18421052631578,5.508669376373291,212980,5.402192831039429,-12.499999999999996,-0.0029177963733673096,0.0013094083406031132,-32.01759000556665,-0.16960608959197998,24.49877039144048,1.523358941078186,0.28330349599706783,0.13033056259155273,-0.1725238859653473,304,-129.5,27
0.0012245284160599113,-65.0657894736842,5.118388891220093,220580,5.47796106338501,-7.999999999999987,0.0015826672315597534,0.0011076487135142088,-37.86758658826203,-0.1692318469285965,27.918153651774674,1.5207821130752563,0.3001068628759229,0.13112711906433105,-0.16764917969703674,304,-123.0,28
0.0013560984516516328,-60.499999999999986,5.118069887161255,228180,5.487847805023193,-5.499999999999988,-0.0011100918054580688,0.0012287802528589964,-34.88123421324024,-0.17193306982517242,27.443482593178754,1.5160175561904907,0.28836796656636987,0.12532854080200195,-0.1730431616306305,304,-119.49999999999997,29
0.0011987746693193913,-52.63157894736842,5.007920265197754,235780,5.156267404556274,1.5000000000000178,-0.00148811936378479,0.001337552792392671,-30.66482416700373,-0.16864725947380066,28.737625302610528,1.5129040479660034,0.3705451150783143,0.12563252449035645,-0.17013537883758545,304,-123.0,30
0.0012718529906123877,-53.11842105263157,4.50911808013916,243380,4.533727645874023,-16.999999999999982,-0.0006845593452453613,0.0011974101653322577,-30.840141498780195,-0.16970022022724152,20.245348462030247,1.5143555402755737,0.28329162754027276,0.1049041748046875,-0.17038477957248688,304,-104.49999999999999,31
0.0012491298839449883,-63.28947368421051,4.517016887664795,250980,4.638341188430786,-13.999999999999988,0.00321999192237854,0.0013006231747567654,-38.124098945616446,-0.1696629524230957,27.730050102197072,1.512125015258789,0.30393554987911664,0.10300016403198242,-0.16644296050071716,304,-141.0,32
0.0012881048023700714,-51.552631578947356,5.182709693908691,258580,5.39171290397644,-6.499999999999991,0.0008263289928436279,0.0012442724546417594,-29.352873365773295,-0.17112746834754944,22.686011651538475,1.5150549411773682,0.32369073348945526,0.13162469863891602,-0.1703011393547058,304,-120.99999999999997,33
0.0011133492225781083,-54.355263157894726,6.928701639175415,266180,7.461007595062256,-16.999999999999993,-0.0021589696407318115,0.0013006639201194048,-31.986804102610257,-0.1676705926656723,19.5676652907481,1.5112522840499878,0.32269087331155355,0.16579914093017578,-0.1698295623064041,304,-90.99999999999999,34
0.0012515505077317357,-49.763157894736835,4.93468713760376,273780,5.025551080703735,-1.7763568394002505e-15,-0.0016134828329086304,0.0010980594670400023,-27.35950535591574,-0.16916969418525696,25.750507619448587,1.5092840194702148,0.29765242602651093,0.12668919563293457,-0.1707831770181656,304,-125.0,35
0.0011824654648080468,-56.4736842105263,5.123103141784668,281380,5.3939368724823,-4.50000000000001,-0.001023992896080017,0.0012387782335281372,-31.62023184397987,-0.1702883094549179,27.704015329442072,1.5067288875579834,0.30183376319261745,0.12642478942871094,-0.17131230235099792,304,-118.5,36
0.0013106883270666003,-48.999999999999986,5.0090954303741455,288980,5.296269178390503,9.000000000000014,-0.0027829110622406006,0.0012062204768881202,-28.761733891507454,-0.16936220228672028,20.628927058355394,1.5038111209869385,0.3207744089660639,0.1341557502746582,-0.17214511334896088,304,-87.5,37
0.0012378408573567867,-47.78947368421051,4.429880142211914,296580,4.462713003158569,-15.500000000000014,-0.0014445483684539795,0.0012993252603337169,-26.06237430239972,-0.16926369071006775,19.488401266741143,1.5012587308883667,0.28370682801495983,0.10345935821533203,-0.17070823907852173,304,-93.0,38
0.001186821609735489,-53.2236842105263,4.897414922714233,304180,5.091841459274292,-13.49999999999999,0.00014989078044891357,0.0012380230473354459,-32.31029067234353,-0.16744782030582428,22.121583104700523,1.5007781982421875,0.29178525651379666,0.12394595146179199,-0.16729792952537537,304,-104.99999999999996,39
0.0013420333852991462,-52.38157894736842,5.069676399230957,311780,5.3855249881744385,-2.9999999999999893,-0.002029120922088623,0.0012050517834722996,-31.627655539602014,-0.16782264411449432,21.094534778158184,1.5002310276031494,0.34616149236818206,0.12300944328308105,-0.16985176503658295,304,-99.99999999999999,40
0.001159329665824771,-47.82894736842104,4.943323135375977,319380,5.0960071086883545,-5.499999999999988,0.001996442675590515,0.0013451556442305446,-26.587648228801648,-0.16743804514408112,26.751850972800263,1.4969953298568726,0.31766368560292374,0.12337064743041992,-0.1654416024684906,304,-147.50000000000003,41
0.0010682186111807823,-49.52631578947367,5.282432794570923,326980,5.468073606491089,9.999999999999986,0.0008643120527267456,0.0011366801336407661,-26.62530326325779,-0.16720059514045715,23.05769290748895,1.4921891689300537,0.29513508398876614,0.12525177001953125,-0.1663362830877304,304,-93.99999999999999,42
0.001359208719804883,-45.868421052631575,4.812948942184448,334580,4.945601940155029,-5.999999999999998,0.001217871904373169,0.0010756929405033588,-24.98742182522007,-0.1696648895740509,25.371369123307787,1.4937467575073242,0.37755446190315745,0.12344527244567871,-0.16844701766967773,304,-114.5,43
0.0011939860414713621,-35.57894736842104,5.200380086898804,342180,5.301662445068359,1.5,0.0018058419227600098,0.0013401350006461143,-18.201734812711123,-0.16618035733699799,21.966339774812123,1.4967765808105469,0.329760690225179,0.12451601028442383,-0.16437451541423798,304,-80.5,44
0.0013165668351575732,-47.64473684210525,5.139179229736328,349780,5.28785514831543,-0.999999999999984,0.0009365826845169067,0.001218392513692379,-27.23916887822541,-0.1697572022676468,23.593015217136006,1.4959505796432495,0.3288031512513923,0.13292360305786133,-0.16882061958312988,304,-124.50000000000003,45
0.0013177176006138325,-42.86842105263157,5.1339428424835205,357380,5.343731164932251,5.000000000000011,-0.0021907538175582886,0.0012964681955054402,-24.523014926078805,-0.16776210069656372,21.08026147424919,1.4929875135421753,0.30963461493269484,0.1259613037109375,-0.169952854514122,304,-97.0,46
0.0013685630401596427,-41.52631578947367,5.1440489292144775,364980,5.307061195373535,-5.999999999999992,0.0006373673677444458,0.001311941654421389,-23.031723103607384,-0.1687479168176651,23.531598959367116,1.497666835784912,0.34043379563149223,0.13342571258544922,-0.16811054944992065,304,-102.00000000000001,47
0.001279924064874649,-49.63157894736841,5.238415241241455,372580,5.374070167541504,-13.999999999999991,0.001760825514793396,0.001398346503265202,-28.567337822022445,-0.16971218585968018,22.928861441000713,1.4931002855300903,0.32741457147051045,0.1255803108215332,-0.16795136034488678,304,-104.5,48
0.001151551492512226,-35.4078947368421,5.282811164855957,380180,5.292614936828613,4.499999999999991,0.003317028284072876,0.0012699912767857313,-18.859133460258676,-0.16880877315998077,21.059394472963053,1.495174765586853,0.3738439655927243,0.1335155963897705,-0.1654917448759079,304,-106.99999999999997,49
0.0013144388794898987,-44.94736842105262,5.181605577468872,387780,5.433482646942139,-1.4999999999999858,-0.002551168203353882,0.0011663048062473536,-26.376616495226376,-0.16792388260364532,20.224330537903377,1.4898210763931274,0.32738091879532316,0.12591123580932617,-0.1704750508069992,304,-94.0,50
0.0013310753274708986,-38.13157894736841,5.207374095916748,395380,5.362575531005859,20.499999999999986,-0.00012530386447906494,0.0012732638278976083,-19.922876800551457,-0.16923321783542633,18.31582728368753,1.4942079782485962,0.3424467468186681,0.13502264022827148,-0.1693585216999054,304,-68.99999999999999,51
0.001277848961763084,-35.368421052631575,5.097978830337524,402980,5.173422813415527,5.999999999999995,-0.004831165075302124,0.0013546342961490154,-17.93338673729228,-0.16904449462890625,20.686152312765294,1.4933550357818604,0.2964063307801579,0.12371420860290527,-0.17387565970420837,304,-81.99999999999999,52
0.0011455861385911703,-35.82894736842104,5.0227532386779785,410580,5.2000932693481445,-2.4999999999999973,-0.0005292892456054688,0.0012736301869153976,-19.490893456198563,-0.16943831741809845,15.796933544782744,1.4903260469436646,0.3277804235492559,0.132704496383667,-0.16996760666370392,304,-69.99999999999997,53
0.0012756766518577933,-33.94736842105262,5.033265113830566,418180,5.170471668243408,5.999999999999989,-0.0019169449806213379,0.0011334423907101154,-17.41603434104657,-0.16796624660491943,18.4383001962606,1.4896986484527588,0.3148276166796637,0.12223005294799805,-0.16988319158554077,304,-71.49999999999997,54
0.0011291195405647159,-38.52631578947367,4.805588006973267,425780,4.813398122787476,8.500000000000004,0.0016465485095977783,0.0012765799183398485,-21.641078852000106,-0.16633638739585876,22.832613841775654,1.4890676736831665,0.29118859807589215,0.1243288516998291,-0.164689838886261,304,-90.0,55
0.0011976181995123625,-36.69736842105262,5.099294900894165,433380,5.19487452507019,2.5000000000000195,-0.0017701983451843262,0.001175124547444284,-19.707679331649718,-0.1679634153842926,20.71470983627596,1.4926263093948364,0.33872450137689114,0.1232304573059082,-0.16973361372947693,304,-76.99999999999999,56
0.001465377863496542,-34.3157894736842,5.156820297241211,440980,5.167354583740234,-6.499999999999991,-0.003944218158721924,0.0011885417625308037,-18.180051098723357,-0.16949312388896942,16.569399924270506,1.489713430404663,0.2831615001729294,0.1325700283050537,-0.17343734204769135,304,-74.49999999999997,57
0.0011952683562412858,-40.9736842105263,5.418043375015259,448580,5.3367600440979,-5.499999999999982,0.0010834038257598877,0.001433548633940518,-24.36529765407702,-0.16864623129367828,21.004369021837817,1.4892373085021973,0.3394077489416391,0.1280045509338379,-0.1675628274679184,304,-93.49999999999997,58
0.0012292572064325213,-45.605263157894726,5.233165740966797,456180,5.551506996154785,2.0000000000000018,0.0003476142883300781,0.0011786076938733459,-27.301670317538285,-0.1700344979763031,20.67007686396755,1.487265706062317,0.31804602816921346,0.13765525817871094,-0.16968688368797302,304,-86.49999999999997,59
0.0013165263226255774,-37.82894736842104,6.701998710632324,463780,7.259138822555542,2.9999999999999982,0.0026595741510391235,0.0012215647147968411,-20.721089875692154,-0.1682499796152115,18.820927712113402,1.4898732900619507,0.35718578694201575,0.16435456275939941,-0.16559040546417236,304,-69.99999999999999,60
0.0013006938388571143,-34.43421052631578,4.961920261383057,471380,5.092389345169067,4.500000000000014,-0.0014698058366775513,0.001309274579398334,-18.411986638183343,-0.16833697259426117,19.34628043014973,1.4859482049942017,0.32278977523236707,0.12930655479431152,-0.16980677843093872,304,-74.5,61
0.0011371956206858158,-41.02631578947367,4.315905570983887,478980,4.362620830535889,12.50000000000003,-0.000532194972038269,0.0013124317629262805,-24.16636767615042,-0.1662028729915619,23.026285714266074,1.4841363430023193,0.28339655538669367,0.10255932807922363,-0.16673506796360016,304,-106.5,62
0.0011567355832085013,-31.52631578947367,5.247511625289917,486580,5.282397508621216,14.000000000000023,-0.0027484893798828125,0.0010999178048223257,-16.487258591510074,-0.16764949262142181,18.766202602306176,1.484913945198059,0.2732975480147417,0.12744593620300293,-0.17039798200130463,304,-65.99999999999997,63
0.0010928625706583261,-31.407894736842092,4.981644630432129,494180,5.245588064193726,14.000000000000007,-0.0009237229824066162,0.0011553156655281782,-17.417172438454042,-0.1679210066795349,18.767923104945048,1.4873517751693726,0.34497043246410136,0.1216130256652832,-0.16884472966194153,304,-85.5,64
0.0012208155822008848,-30.986842105263147,6.70358943939209,501780,7.067549705505371,1.5000000000000053,0.002624988555908203,0.001100879511795938,-15.910234172262625,-0.1684538722038269,17.25485699818172,1.4831092357635498,0.33025946942254214,0.16152215003967285,-0.1658288836479187,304,-68.49999999999997,65
0.0013093036832287908,-25.697368421052627,4.992142677307129,509380,5.037874937057495,17.50000000000002,-0.0009682029485702515,0.001209869864396751,-11.279403674840824,-0.1682012677192688,20.04420754813437,1.4828910827636719,0.2927743799440101,0.12270069122314453,-0.16916947066783905,304,-62.99999999999998,66
0.0014312216080725193,-27.657894736842092,6.724633693695068,516980,7.053437948226929,6.0000000000000036,0.0012183785438537598,0.0013256791280582547,-12.614015059238374,-0.16727501153945923,18.331417259059968,1.4781463146209717,0.32507632410338555,0.16133856773376465,-0.16605663299560547,304,-81.5,67
0.0013039074838161469,-28.39473684210525,4.49597954750061,524580,4.407956123352051,6.000000000000027,-0.0022171884775161743,0.0014221685705706477,-14.676596160703298,-0.16740231215953827,17.571716918305494,1.4788689613342285,0.3008530066611673,0.10844898223876953,-0.16961950063705444,304,-64.99999999999997,68
0.0014014904154464602,-29.276315789473678,4.850858926773071,532180,5.031055212020874,15.499999999999984,-0.002812132239341736,0.001304859877564013,-13.802170939486212,-0.16698694229125977,20.77343235215958,1.4796724319458008,0.3254721545503697,0.11981320381164551,-0.1697990745306015,304,-86.49999999999997,69
0.001215329160913825,-25.039473684210513,5.161559343338013,539780,5.0381245613098145,17.499999999999986,0.0042461007833480835,0.0013925073435530066,-11.178036241430027,-0.16778069734573364,20.50653990000166,1.4787098169326782,0.3320098264377788,0.1318514347076416,-0.16353459656238556,304,-57.499999999999986,70
0.0012016359250992537,-32.53947368421051,4.3224523067474365,547380,4.423461198806763,-2.4999999999999893,-0.0018482208251953125,0.001202309038490057,-17.690795189032084,-0.1652812361717224,19.452500035155595,1.4741570949554443,0.29950862287517815,0.1024177074432373,-0.16712945699691772,304,-102.49999999999999,71
0.0011764232767745852,-29.723684210526304,4.843217611312866,554980,4.967674970626831,15.500000000000004,-0.001988232135772705,0.0012033730745315552,-14.719280443707943,-0.16615095734596252,19.51203992964514,1.4743236303329468,0.3351446476484412,0.12701129913330078,-0.16813918948173523,304,-87.49999999999997,72
0.0011014319024980068,-29.74999999999999,4.454695224761963,562580,4.343867063522339,20.499999999999986,-0.0014145970344543457,0.001167249632999301,-14.818057975292312,-0.16515015065670013,22.552788951118306,1.475653052330017,0.26560204157414874,0.10248661041259766,-0.16656474769115448,304,-86.0,73
0.0014490310568362474,-29.49999999999999,4.9332802295684814,570180,5.128638744354248,-3.499999999999991,0.0007767528295516968,0.0011027826694771647,-15.507634341485067,-0.16822533309459686,15.137962040408281,1.472851037979126,0.3426096750113492,0.12682008743286133,-0.16744858026504517,304,-60.499999999999986,74
0.0015150582185015082,-27.565789473684198,4.9531145095825195,577780,5.024457931518555,23.499999999999986,-0.0013154149055480957,0.0014317391905933619,-12.314099363379546,-0.16895273327827454,20.702202734514547,1.468433141708374,0.2784693858562864,0.1211690902709961,-0.17026814818382263,304,-68.99999999999997,75
0.0013966690748929977,-20.802631578947363,4.983782768249512,585380,4.899320840835571,20.0,0.0009605437517166138,0.0014918702654540539,-7.455943745573578,-0.16786399483680725,17.667074443455025,1.4729681015014648,0.2851523131526273,0.12530779838562012,-0.16690345108509064,304,-62.99999999999997,76
0.001209999667480588,-31.368421052631568,4.470832109451294,592980,4.419096231460571,6.499999999999995,0.0008233487606048584,0.0013848275411874056,-16.605783711727575,-0.16764985024929047,16.32389442154881,1.4706339836120605,0.28062151384655426,0.1020059585571289,-0.1668265014886856,304,-70.99999999999997,77
0.0011382712982594967,-21.48684210526315,4.7988550662994385,600580,4.962188243865967,20.5,-0.00027760863304138184,0.0011857070494443178,-7.399022527920362,-0.164527028799057,18.761833754118342,1.474385380744934,0.25697016194513017,0.11755609512329102,-0.1648046374320984,304,-67.49999999999999,78
0.0013624416897073388,-22.0657894736842,4.501492738723755,608180,4.452672958374023,11.500000000000028,-0.0032463669776916504,0.001150817726738751,-8.60701405734191,-0.165861114859581,17.419050012101685,1.4720748662948608,0.31536305644302176,0.11092901229858398,-0.16910748183727264,304,-57.49999999999999,79
0.0013503031805157661,-32.61842105263157,4.984111785888672,615780,5.215153694152832,-1.499999999999984,-0.00397588312625885,0.001366088748909533,-17.24563764862891,-0.16638365387916565,19.166319901315344,1.4689319133758545,0.35711839793500444,0.12085247039794922,-0.1703595370054245,304,-70.99999999999999,80
0.0015610463451594114,-24.78947368421052,4.795120000839233,623380,4.930001258850098,7.4999999999999964,-0.0008136630058288574,0.0013491216814145446,-11.059993430512455,-0.16951103508472443,18.319040848737917,1.4753166437149048,0.29539287925852165,0.12632036209106445,-0.17032469809055328,304,-69.99999999999997,81
0.0014355044113472104,-23.67105263157894,4.862344741821289,630980,4.955023527145386,23.499999999999975,-0.0035671591758728027,0.0015556082362309098,-9.843934770816114,-0.16743220388889313,17.151137876855692,1.4764312505722046,0.2995466943679615,0.11968994140625,-0.17099936306476593,304,-58.49999999999998,82
0.0013756072148680687,-17.0657894736842,4.8993706703186035,638580,4.8908960819244385,32.0,-0.0020140260457992554,0.001424405607394874,-4.836688436484802,-0.16828477382659912,18.37660521188757,1.4777672290802002,0.33479471926290716,0.12781214714050293,-0.17029879987239838,304,-70.99999999999997,83
0.0011704879580065608,-18.565789473684205,5.005951404571533,646180,4.859277963638306,9.999999999999991,-0.0028932541608810425,0.0013907513348385692,-6.232974587809923,-0.1654113084077835,14.769799847480193,1.4789528846740723,0.31283124598029866,0.12020540237426758,-0.16830456256866455,304,-49.999999999999986,84
0.0013395395362749696,-20.123076923076916,4.926170587539673,653803,5.007330417633057,49.199999999999996,0.0016176551580429077,0.0011370963184162974,-7.341293566068141,-0.16814002394676208,20.199041123959724,1.4844629764556885,0.3499498764111658,0.12999272346496582,-0.16652236878871918,312,-53.99999999999998,85
0.0014274341519922018,-24.09210526315789,4.196573972702026,661403,4.2401604652404785,13.499999999999998,0.001570582389831543,0.0013772862730547786,-9.870230613795295,-0.1677643209695816,15.774669594987555,1.4773086309432983,0.32059316564697443,0.0999305248260498,-0.16619373857975006,304,-59.499999999999986,86
0.0012592296116054058,-26.85526315789473,4.936295509338379,669003,5.1483166217803955,1.5000000000000018,0.0018459707498550415,0.0014475596835836768,-13.06003370843978,-0.16734638810157776,16.83976649057414,1.4765859842300415,0.32260192858989156,0.12600064277648926,-0.16550041735172272,304,-72.99999999999997,87
0.0013168255100026727,-27.22368421052631,5.0726048946380615,676603,5.258405447006226,1.5000000000000036,-0.0021692216396331787,0.001261326135136187,-12.920912842430164,-0.1693306714296341,16.606394364672116,1.4749048948287964,0.31369794507954046,0.121551513671875,-0.17149989306926727,304,-60.499999999999986,88
0.001297847949899733,-20.6578947368421,4.993729829788208,684203,5.175586938858032,7.0000000000000195,3.02046537399292e-05,0.0013043703511357307,-7.924065769067107,-0.1685214787721634,15.174036544095681,1.475771427154541,0.3104616533437074,0.12758207321166992,-0.16849127411842346,304,-53.0,89
0.0013939811615273356,-16.394736842105257,5.059070348739624,691803,5.0134642124176025,19.0,-0.0014965981245040894,0.0012823897413909435,-3.4652561092132728,-0.16881857812404633,16.064900402142175,1.4778589010238647,0.32353200025591794,0.12185525894165039,-0.17031517624855042,304,-44.999999999999986,90
0.0013805211056023836,-18.223684210526308,4.836047410964966,699403,5.000578165054321,25.00000000000002,0.00042460858821868896,0.0014081401750445366,-5.152062830432624,-0.1690894067287445,15.623319854265866,1.4799658060073853,0.31433892492314164,0.12259769439697266,-0.16866479814052582,304,-44.0,91
0.0014366997638717294,-17.85526315789473,4.939747095108032,707003,4.93436074256897,8.500000000000002,-0.0003161877393722534,0.0014003239339217544,-5.2344652561489164,-0.1676875352859497,15.050750940671243,1.4748272895812988,0.3276006921542582,0.12012767791748047,-0.16800372302532196,304,-45.5,92
0.0013365488266572356,-23.999999999999993,4.900604724884033,714603,5.145103693008423,21.99999999999998,-0.003992915153503418,0.0014319497859105468,-9.479018762382807,-0.16688209772109985,17.14143947772243,1.4747183322906494,0.3245064057790541,0.12265276908874512,-0.17087501287460327,304,-68.99999999999999,93
0.0012715156190097332,-21.934210526315784,4.940982103347778,722203,5.026969909667969,21.500000000000014,-0.002978220582008362,0.001325011602602899,-8.808997999459692,-0.16722816228866577,18.303426143409805,1.4747403860092163,0.323946572609691,0.12182497978210449,-0.17020638287067413,304,-62.99999999999998,94
0.001310202176682651,-24.197368421052627,5.026180744171143,729803,5.1652514934539795,12.000000000000018,0.0009399950504302979,0.0012774020433425903,-10.370647773559323,-0.16675102710723877,17.2274030000875,1.4720371961593628,0.35066463169797224,0.12464141845703125,-0.16581103205680847,304,-67.49999999999997,95
0.0012206747196614742,-19.157894736842096,4.399157285690308,737403,4.110711097717285,27.500000000000004,0.0006895214319229126,0.0012991104740649462,-6.349182313937525,-0.16693519055843353,17.545469224409736,1.4739136695861816,0.3401579241825263,0.10114026069641113,-0.16624566912651062,304,-50.499999999999986,96
