StdReturn,PolicyExecTime,ProcessExecTime,Entropy,EnvExecTime,GradNorm,AverageReturn,LossBefore,Iteration,dLoss,NumTrajs,MaxReturn,MinReturn,LossAfter,KLBefore,KL,AverageDiscountedReturn,TotalEnvSteps
0.6831300510639733,14.581772565841675,0.39656496047973633,1.5021352767944336,4.907080173492432,0.2389154137570841,-20.4,-0.15674720704555511,19,0.0006117075681686401,300,-20.0,-23.0,-0.15735891461372375,0.0032802491914480925,0.003159501124173403,-8.815370033855546,601586
0.6144916598294888,14.576251745223999,0.3986191749572754,1.5011653900146484,4.905406951904297,0.24868756278204598,-20.32,-0.15779833495616913,20,0.00043506920337677,300,-20.0,-23.0,-0.1582334041595459,0.0031585509423166513,0.003647208446636796,-8.802622229907941,631586
0.5122499389946279,14.619495630264282,0.38806915283203125,1.4979701042175293,4.938540458679199,0.31905624625771717,-20.24,-0.15593045949935913,21,0.0018846243619918823,300,-20.0,-23.0,-0.157815083861351,0.003705497132614255,0.0035793581046164036,-8.764962105262331,661586
0.5925837962310104,14.671172380447388,0.3955812454223633,1.5031071901321411,4.939051866531372,0.2634687164054771,-20.286666666666665,-0.15730097889900208,22,9.359419345855713e-05,300,-20.0,-24.0,-0.15739457309246063,0.003499185899272561,0.003591991728171706,-8.807587219875895,691586
0.4063933507767512,14.61837100982666,0.39129209518432617,1.5039821863174438,4.929122686386108,0.3662759421917856,-20.14666666666667,-0.15621936321258545,23,0.0009686648845672607,300,-20.0,-23.0,-0.1571880280971527,0.0037289538886398077,0.003491197247058153,-8.732127549057301,721586
0.8078503711840592,14.553550481796265,0.3886873722076416,1.5069236755371094,4.900032043457031,0.37273789303109844,-20.30666666666667,-0.15791581571102142,24,0.0004805922508239746,300,-20.0,-26.0,-0.1583964079618454,0.003511152695864439,0.003848839784041047,-8.792171135332188,751586
0.4939185717864389,14.620899677276611,0.39015626907348633,1.5060839653015137,4.917959690093994,0.3177126086852637,-20.206666666666667,-0.15992183983325958,25,-0.0015807002782821655,300,-20.0,-22.000000000000004,-0.15834113955497742,0.0038142129778862,0.003148867515847087,-8.765625448692557,781586
0.5239168721170268,14.615808486938477,0.38921380043029785,1.5069372653961182,4.92209792137146,0.32629864458597624,-20.213333333333335,-0.1571827381849289,26,0.0010339021682739258,300,-20.0,-23.0,-0.15821664035320282,0.003130801720544696,0.0031692259944975376,-8.761759491135328,811586
0.4004996878900157,14.592446327209473,0.3904242515563965,1.509541392326355,4.927763938903809,0.3664521266711038,-20.14,-0.15805968642234802,27,-5.395710468292236e-05,300,-20.0,-23.0,-0.1580057293176651,0.003167645540088415,0.003263934049755335,-8.725600090172845,841586
0.5620992399528358,14.686022758483887,0.39448094367980957,1.5039016008377075,4.943429470062256,0.30609840692893375,-20.19333333333333,-0.15792390704154968,28,2.2873282432556152e-05,300,-20.0,-23.000000000000004,-0.15794678032398224,0.003255158895626664,0.0033411053009331226,-8.733498320275238,871586
0.4120949189473491,14.593729257583618,0.392120361328125,1.5074000358581543,4.917293071746826,0.22521857293607406,-20.153333333333332,-0.1579839140176773,29,-0.0005165785551071167,300,-20.0,-22.0,-0.1574673354625702,0.003257155418395996,0.00293332920409739,-8.720546822191027,901586
0.572557614762237,14.616941690444946,0.3914031982421875,1.506683588027954,4.931157350540161,0.23655435068218272,-20.213333333333335,-0.15493829548358917,30,0.0025503039360046387,300,-20.0,-24.0,-0.1574885994195938,0.0029283557087183,0.0031022566836327314,-8.756665186398358,931586
0.48147920227380775,14.711151361465454,0.3987009525299072,1.5037133693695068,4.968842506408691,0.30659866503529504,-20.186666666666667,-0.15920093655586243,31,-0.0006199926137924194,300,-20.0,-23.0,-0.15858094394207,0.003086466109380126,0.0033649825491011143,-8.741042471102654,961586
0.3373754914367999,14.534471273422241,0.3871421813964844,1.5010024309158325,4.89253044128418,0.3140162264043977,-20.113333333333333,-0.15747946500778198,32,0.0001411736011505127,300,-20.0,-22.0,-0.1576206386089325,0.0033643394708633423,0.003408938879147172,-8.702571406060954,991586
0.45806355696805023,14.627990484237671,0.39052391052246094,1.4992830753326416,4.926576375961304,0.3477431476070955,-20.153333333333332,-0.1573667973279953,33,0.000363081693649292,300,-20.0,-23.0,-0.1577298790216446,0.0034011744428426027,0.0034449025988578796,-8.712541842688646,1021586
0.3373754914367999,14.608473539352417,0.3917114734649658,1.5008527040481567,4.913499355316162,0.34741286576926594,-20.113333333333333,-0.1561918407678604,34,0.0013683736324310303,300,-20.0,-22.0,-0.15756021440029144,0.003467742819339037,0.003409211989492178,-8.707087375715822,1051586
0.3986644370060281,14.568108797073364,0.3885195255279541,1.4990403652191162,4.902705192565918,0.2414835222224602,-20.12,-0.15865415334701538,35,-0.0011245757341384888,300,-20.0,-23.0,-0.1575295776128769,0.003403348382562399,0.0033847566228359938,-8.724656642501932,1081586
0.585794806699032,14.61293339729309,0.3920621871948242,1.4956356287002563,4.932944059371948,0.29532066882919616,-20.153333333333332,-0.1579146832227707,36,-0.0008874088525772095,300,-20.0,-25.000000000000007,-0.15702727437019348,0.0033378053922206163,0.003529981942847371,-8.738946958797387,1111586
0.4186751591495355,14.637129306793213,0.392383337020874,1.49691641330719,4.906814336776733,0.25395946374779693,-20.106666666666666,-0.15657640993595123,37,0.0004557669162750244,300,-20.0,-23.0,-0.15703217685222626,0.003483590902760625,0.0033472010400146246,-8.701822697960166,1141586
0.28511206373790793,14.616297245025635,0.3970825672149658,1.49172842502594,4.947690963745117,0.21201271410244502,-20.073333333333334,-0.1555139273405075,38,0.0009599626064300537,300,-20.0,-22.0,-0.15647388994693756,0.0033638824243098497,0.003196724923327565,-8.69901662823684,1171586
0.41096093353126506,14.616973161697388,0.395129919052124,1.4955815076828003,4.936537981033325,0.23662907710211073,-20.133333333333333,-0.1565532684326172,39,-0.00016544759273529053,300,-20.0,-22.0,-0.1563878208398819,0.0032001689542084932,0.003269297070801258,-8.731994429330452,1201586
0.3214550253664318,14.580930471420288,0.39542102813720703,1.4926198720932007,4.926652908325195,0.2239506697407617,-20.1,-0.15788815915584564,40,-0.0009201616048812866,300,-20.0,-22.0,-0.15696799755096436,0.0032953410409390926,0.0033228907268494368,-8.696278283766896,1231586
0.3605551275463989,14.578263998031616,0.38857030868530273,1.489328145980835,4.923865079879761,0.3361502557675992,-20.1,-0.15800678730010986,41,-0.0011554509401321411,300,-20.0,-22.0,-0.15685133635997772,0.003330385312438011,0.00337986764498055,-8.700024783746542,1261586
0.3197221015541815,14.583807945251465,0.38976407051086426,1.4894237518310547,4.9135582447052,0.21222641062486497,-20.066666666666666,-0.15717516839504242,42,-0.0011456459760665894,300,-20.0,-23.000000000000004,-0.15602952241897583,0.0033993367105722427,0.003370056627318263,-8.69804579844618,1291586
0.325303277300156,14.58039116859436,0.39371538162231445,1.4875304698944092,4.923294305801392,0.32207597553691303,-20.086666666666666,-0.15571793913841248,43,0.0008381158113479614,300,-20.0,-22.0,-0.15655605494976044,0.0033588639926165342,0.0032920455560088158,-8.70206563027696,1321586
0.34922135609890137,14.527316808700562,0.3891594409942627,1.4841479063034058,4.902467727661133,0.21408535170212556,-20.106666666666666,-0.15401914715766907,44,0.001348733901977539,300,-20.0,-22.000000000000004,-0.1553678810596466,0.0032587710302323103,0.0030456946697086096,-8.698530451059392,1351586
0.2712931993250107,14.62818169593811,0.38971781730651855,1.4799078702926636,4.932003021240234,0.30708712019060674,-20.08,-0.15387067198753357,45,0.000929027795791626,300,-20.0,-21.0,-0.1547996997833252,0.003044353798031807,0.003245692700147629,-8.70878993556504,1381586
0.4210568713236836,14.629528045654297,0.3909034729003906,1.478039026260376,4.936761856079102,0.2379251421568625,-20.126666666666665,-0.15472200512886047,46,0.0003917515277862549,300,-20.0,-23.0,-0.15511375665664673,0.003235768061131239,0.003240173449739814,-8.712130544990204,1411586
0.36368484525295625,14.67999792098999,0.3911418914794922,1.476278305053711,4.943278074264526,0.25824810220109906,-20.12,-0.15322095155715942,47,0.0020927339792251587,300,-20.0,-22.000000000000004,-0.15531368553638458,0.003219392616301775,0.0034210532903671265,-8.707914187334962,1441586
0.4268749491621899,14.603267192840576,0.39147090911865234,1.4709399938583374,4.946904420852661,0.30382468395207796,-20.133333333333333,-0.15471746027469635,48,0.0004695802927017212,300,-20.0,-22.0,-0.15518704056739807,0.00342474109493196,0.003525212174281478,-8.72891526112577,1471586
0.3295788558482207,14.586712121963501,0.3914501667022705,1.4717357158660889,4.93470025062561,0.2663115013174946,-20.106666666666666,-0.1534271389245987,49,0.000757858157157898,300,-20.0,-22.0,-0.1541849970817566,0.003421782748773694,0.0031267376616597176,-8.710314796242699,1501586
0.34156502553198653,14.527042627334595,0.38899874687194824,1.4729300737380981,4.907191038131714,0.33251286043782763,-20.1,-0.15356449782848358,50,0.0009995698928833008,300,-20.0,-22.0,-0.15456406772136688,0.003083155257627368,0.003127053380012512,-8.708253212900296,1531586
0.2948445918332799,14.684392929077148,0.3956582546234131,1.4668784141540527,4.9480555057525635,0.23707497426307744,-20.08,-0.1528249830007553,51,0.0012213736772537231,300,-20.0,-22.000000000000004,-0.15404635667800903,0.0031699794344604015,0.0031506861560046673,-8.692859889547416,1561586
0.2526306042866189,14.680126667022705,0.3974039554595947,1.468181848526001,4.970549583435059,0.3280218107269243,-20.053333333333335,-0.15428604185581207,52,-0.0003134012222290039,300,-20.0,-22.0,-0.15397264063358307,0.003019643248990178,0.00332245952449739,-8.68822405084072,1591586
0.22469732728470287,14.52834963798523,0.3943641185760498,1.4704234600067139,4.917627811431885,0.2494912834265896,-20.053333333333335,-0.1532290279865265,53,0.0006812512874603271,300,-20.0,-21.0,-0.15391027927398682,0.003347026649862528,0.0033458806574344635,-8.684012164686994,1621586
0.24944382578492938,14.692485809326172,0.3947455883026123,1.4675008058547974,4.968010187149048,0.2915768734582787,-20.066666666666666,-0.1540715992450714,54,-0.00012752413749694824,300,-20.0,-21.0,-0.15394407510757446,0.003275460796430707,0.0031896934378892183,-8.694726098865996,1651586
0.47497368348151675,14.470149993896484,0.3868074417114258,1.4689310789108276,4.8889524936676025,0.2800572130953781,-20.12,-0.15406452119350433,55,0.0005972832441329956,300,-20.0,-24.0,-0.15466180443763733,0.003220172133296728,0.003026427235454321,-8.726911613444765,1681586
0.3889587238883955,18.023030519485474,0.5115833282470703,1.460849642753601,6.024524450302124,0.260933849281496,-20.093333333333334,-0.15283676981925964,56,0.0008005499839782715,300,-20.0,-23.000000000000004,-0.15363731980323792,0.003020628821104765,0.003199554281309247,-8.711534245385277,1711586
0.3370459909270543,16.559555053710938,0.46932125091552734,1.4618759155273438,5.575737237930298,0.23729940380708617,-20.08,-0.15283416211605072,57,0.00029493868350982666,300,-20.0,-22.0,-0.15312910079956055,0.003221796592697501,0.003215477801859379,-8.700925278683917,1741586
0.3958114029012639,16.337809085845947,0.4613039493560791,1.4566787481307983,5.49920916557312,0.32009078421618153,-20.1,-0.1514931321144104,58,0.0014355480670928955,300,-20.0,-23.0,-0.1529286801815033,0.0032212496735155582,0.0028228098526597023,-8.725685869431713,1771586
0.22469732728470285,19.042383432388306,0.547327995300293,1.4477111101150513,6.406569242477417,0.23377212562565114,-20.053333333333335,-0.15257634222507477,59,-0.00027889013290405273,300,-20.0,-21.0,-0.15229745209217072,0.0027936557307839394,0.003209186252206564,-8.689110410880335,1801586
0.17950549357115014,18.80609655380249,0.5296430587768555,1.4522655010223389,6.3282151222229,0.35867586663351947,-20.033333333333335,-0.1532515436410904,60,-0.00042361021041870117,300,-20.0,-21.0,-0.1528279334306717,0.0032402367796748877,0.003414957318454981,-8.68014409066303,1831586
0.5607930891950158,16.480104207992554,0.46953797340393066,1.4563233852386475,5.551675319671631,0.2607771606449178,-20.213333333333335,-0.1508864462375641,61,0.002599745988845825,300,-20.0,-23.0,-0.1534861922264099,0.003373916959390044,0.0037548618856817484,-8.758776253745676,1861586
0.2526306042866189,16.08265972137451,0.45948195457458496,1.4557377099990845,5.4217493534088135,0.20299575273638532,-20.053333333333335,-0.15221554040908813,62,0.0010230690240859985,300,-20.0,-22.0,-0.15323860943317413,0.0037358396220952272,0.0032967794686555862,-8.686188387318055,1891586
0.30760725320158205,16.041329860687256,0.457958459854126,1.454001784324646,5.409584999084473,0.27292861602613144,-20.073333333333334,-0.15468525886535645,63,-0.0012594759464263916,300,-20.0,-22.0,-0.15342578291893005,0.003372198436409235,0.003213069401681423,-8.70413173034264,1921586
0.23748684174075832,15.892857551574707,0.45604538917541504,1.4543145895004272,5.35186767578125,0.2891696766529714,-20.06,-0.15092813968658447,64,0.00167807936668396,300,-20.0,-21.0,-0.15260621905326843,0.0031922124326229095,0.0029936886858195066,-8.697954146471202,1951586
0.2981423969999721,16.049241065979004,0.460782527923584,1.4530444145202637,5.425617933273315,0.35795388243026405,-20.066666666666666,-0.15069609880447388,65,0.0022545307874679565,300,-20.0,-22.000000000000004,-0.15295062959194183,0.002979227341711521,0.0030905285384505987,-8.686817182635702,1981586
0.24944382578492938,15.987504720687866,0.45704007148742676,1.4484260082244873,5.3763017654418945,0.22190645379634993,-20.066666666666666,-0.15248671174049377,66,0.0003843456506729126,300,-20.0,-21.0,-0.1528710573911667,0.0030987788923084736,0.0032238452695310116,-8.696581111402622,2011586
0.24046251729161933,15.881139993667603,0.45369601249694824,1.4530247449874878,5.347260236740112,0.2707525990712501,-20.046666666666667,-0.15282632410526276,67,-0.00028207898139953613,300,-20.0,-22.000000000000004,-0.15254424512386322,0.0031950180418789387,0.0029784105718135834,-8.679140660289887,2041586
0.448652302890433,15.965615510940552,0.457442045211792,1.448918342590332,5.394029140472412,0.2279928433355516,-20.073333333333334,-0.15052898228168488,68,0.002014145255088806,300,-20.0,-25.0,-0.15254312753677368,0.003001989796757698,0.002746094949543476,-8.696613689770984,2071586
0.5891236429364097,15.817223072052002,0.44899940490722656,1.4544248580932617,5.3447794914245605,0.23026074927012974,-20.14,-0.15284717082977295,69,0.00013843178749084473,300,-20.0,-26.0,-0.1529856026172638,0.0027126052882522345,0.003218677593395114,-8.711367170545326,2101586
0.23748684174075835,15.843722343444824,0.44860386848449707,1.4533467292785645,5.340621709823608,0.3009092199143753,-20.06,-0.15282531082630157,70,-0.00035654008388519287,300,-20.0,-21.0,-0.15246877074241638,0.0032230690121650696,0.0029981909319758415,-8.687633605287163,2131586
0.3482655436429062,16.716771125793457,0.48546862602233887,1.4559022188186646,5.626035928726196,0.19138219484057287,-20.073333333333334,-0.15207809209823608,71,0.0003475397825241089,300,-20.0,-23.000000000000004,-0.1524256318807602,0.003018081421032548,0.0029688552021980286,-8.702385549307493,2161586
0.2712931993250107,15.739700555801392,0.4547417163848877,1.4549682140350342,5.333767652511597,0.22422610564111958,-20.08,-0.15158598124980927,72,0.0008234679698944092,300,-20.0,-21.0,-0.15240944921970367,0.002982713747769594,0.002713986439630389,-8.688350564031097,2191586
0.3370459909270543,16.030333995819092,0.4627983570098877,1.4523338079452515,5.406495571136475,0.3052613552924299,-20.08,-0.15178342163562775,73,0.0017581135034561157,300,-20.0,-22.0,-0.15354153513908386,0.0026646247133612633,0.0035258550196886063,-8.69132855570014,2221586
0.37142368739157655,14.473626375198364,0.38818860054016113,1.4514219760894775,4.895359516143799,0.25985420507431717,-20.093333333333334,-0.15201877057552338,74,0.0010624974966049194,300,-20.0,-23.0,-0.1530812680721283,0.003482193686068058,0.003076571738347411,-8.702078818196041,2251586
0.210923893594085,15.930721282958984,0.4577362537384033,1.4497830867767334,5.396204233169556,0.2712206441383859,-20.046666666666667,-0.15122932195663452,75,0.0008354038000106812,300,-20.0,-21.0,-0.1520647257566452,0.0030754650942981243,0.002479452872648835,-8.681436818757096,2281586
0.24944382578492938,15.78943920135498,0.44754815101623535,1.4485046863555908,5.304769515991211,0.2522667135067467,-20.066666666666666,-0.1519455760717392,76,0.000347822904586792,300,-20.0,-21.0,-0.152293398976326,0.0024750835727900267,0.002997872419655323,-8.694763854959728,2311586
0.22469732728470285,15.699636697769165,0.4508492946624756,1.4429583549499512,5.294312238693237,0.2820216785768592,-20.053333333333335,-0.15144899487495422,77,0.001338079571723938,300,-20.0,-21.0,-0.15278707444667816,0.0029901887755841017,0.00305114034563303,-8.678738057731126,2341586
0.17950549357115014,15.830660104751587,0.45975708961486816,1.4429538249969482,5.33979868888855,0.20687412074284006,-20.033333333333335,-0.1522788405418396,78,-0.0006064027547836304,300,-20.0,-21.0,-0.15167243778705597,0.0031242503318935633,0.0026709819212555885,-8.68013770918249,2371586
0.2748737083745107,15.61062741279602,0.4434792995452881,1.444014549255371,5.275719881057739,0.2349100896044564,-20.066666666666666,-0.15146595239639282,79,0.0007818788290023804,300,-20.0,-22.0,-0.1522478312253952,0.0026388971600681543,0.0031572633888572454,-8.701209984556762,2401586
0.2981423969999719,15.344867706298828,0.4342775344848633,1.4429610967636108,5.174818754196167,0.25701314512327084,-20.066666666666666,-0.15319843590259552,80,-0.0009437054395675659,300,-20.0,-22.0,-0.15225473046302795,0.0032127259764820337,0.0028137587942183018,-8.694410694427079,2431586
0.4460194315647398,15.711342811584473,0.4522061347961426,1.4457557201385498,5.297343730926514,0.25808311254608507,-20.12,-0.15179044008255005,81,0.0001659095287322998,300,-20.0,-23.000000000000004,-0.15195634961128235,0.002773995976895094,0.0030121810268610716,-8.714264797939046,2461586
0.21092389359408503,15.70535159111023,0.44695377349853516,1.4450262784957886,5.298869371414185,0.2585863617005573,-20.046666666666667,-0.1512473225593567,82,0.0016013681888580322,300,-20.0,-21.0,-0.15284869074821472,0.0030330242589116096,0.003253296948969364,-8.679880048331148,2491586
0.460965171015001,15.753126382827759,0.44808268547058105,1.4453824758529663,5.321748971939087,0.2230593546059986,-20.086666666666666,-0.15113145112991333,83,0.0016414374113082886,300,-20.0,-25.000000000000004,-0.15277288854122162,0.003319429000839591,0.0030930531211197376,-8.707315667577376,2521586
0.26407069760451146,15.690930128097534,0.44544529914855957,1.4443447589874268,5.283100128173828,0.18654439768262318,-20.06,-0.1538056880235672,84,-0.0010958760976791382,300,-20.0,-22.0,-0.15270981192588806,0.00303736818023026,0.0030877157114446163,-8.688166656653417,2551586
0.2667499869832341,15.892672300338745,0.4529261589050293,1.4369993209838867,5.350743532180786,0.20437709643134003,-20.046666666666667,-0.1517704725265503,85,0.0001529902219772339,300,-20.0,-22.0,-0.15192346274852753,0.0031157194171100855,0.003056872636079788,-8.693211653761185,2581586
0.3818667597765249,15.540318250656128,0.43917131423950195,1.4371263980865479,5.26057243347168,0.22302773416268956,-20.086666666666666,-0.14960911870002747,86,0.0016165971755981445,300,-20.0,-22.0,-0.1512257158756256,0.003009417559951544,0.003164441790431738,-8.697343593037225,2611586
0.27776888874666206,15.62327241897583,0.446622371673584,1.4389698505401611,5.263107061386108,0.23309425481945217,-20.053333333333335,-0.15227733552455902,87,-0.0008569061756134033,300,-20.0,-22.0,-0.15142042934894562,0.0031522188801318407,0.0029256970155984163,-8.681866195744872,2641586
0.6740919818541092,15.688769340515137,0.44835805892944336,1.4313983917236328,5.2890753746032715,0.2898442613600328,-20.16,-0.1514437347650528,88,-4.3511390686035156e-05,300,-20.0,-27.000000000000007,-0.15140022337436676,0.0028992427978664637,0.0030316777992993593,-8.748085271875222,2671586
0.1814754345175493,15.71813178062439,0.4484131336212158,1.4331223964691162,5.305695056915283,0.29074496612494377,-20.02,-0.15118573606014252,89,-5.7503581047058105e-05,300,-20.0,-22.0,-0.15112823247909546,0.0030709297861903906,0.003248920664191246,-8.675519810815883,2701586
0.33704599092705434,15.672583818435669,0.44801974296569824,1.4298409223556519,5.275939226150513,0.2050880649504766,-20.08,-0.14874109625816345,90,0.001281827688217163,300,-20.0,-22.0,-0.15002292394638062,0.0032203926239162683,0.002686796011403203,-8.709622599459372,2731586
0.3370459909270543,15.647441625595093,0.4432339668273926,1.4369250535964966,5.269541025161743,0.25052006422132556,-20.08,-0.15102893114089966,91,0.00045524537563323975,300,-20.0,-22.0,-0.1514841765165329,0.00267377239651978,0.0028069359250366688,-8.704139797458408,2761586
0.27487370837451075,15.655223369598389,0.445359468460083,1.434066653251648,5.2656779289245605,0.2385944259673076,-20.066666666666666,-0.1502733677625656,92,0.0018382072448730469,300,-20.0,-22.0,-0.15211157500743866,0.0028033824637532234,0.0035052564926445484,-8.69009937772171,2791586
0.26407069760451146,15.681949615478516,0.4441092014312744,1.4356131553649902,5.267405033111572,0.25231464441637347,-20.06,-0.149993896484375,93,0.0005049258470535278,300,-20.0,-22.0,-0.15049882233142853,0.003503813175484538,0.0028887493535876274,-8.684910836732843,2821586
0.33704599092705445,15.643898487091064,0.4491615295410156,1.43130624294281,5.276675701141357,0.3269014128759776,-20.08,-0.14996984601020813,94,0.0007718056440353394,300,-20.0,-22.000000000000004,-0.15074165165424347,0.0029273086693137884,0.002740443218499422,-8.69804115254357,2851586
0.22469732728470287,15.780701875686646,0.44809794425964355,1.43254554271698,5.290202856063843,0.2512256384535389,-20.053333333333335,-0.15266963839530945,95,-0.0010146647691726685,300,-20.0,-21.0,-0.15165497362613678,0.0027664308436214924,0.003343803808093071,-8.691487638245311,2881586
0.1611072796479276,15.711483240127563,0.44860076904296875,1.434749960899353,5.285175561904907,0.23929385037807913,-20.026666666666667,-0.1504688411951065,96,0.0010412037372589111,300,-20.0,-21.0,-0.15151004493236542,0.0033087737392634153,0.0029891629237681627,-8.672914411985815,2911586
0.2526306042866189,15.668769836425781,0.4475998878479004,1.4333791732788086,5.274306058883667,0.2550893275135814,-20.053333333333335,-0.15001323819160461,97,0.0010083168745040894,300,-20.0,-22.0,-0.1510215550661087,0.002958321711048484,0.0031597709748893976,-8.68985354206225,2941586
0.35627704575699715,15.626195430755615,0.4495534896850586,1.4371546506881714,5.2537195682525635,0.2977632296279115,-20.08,-0.1480036973953247,98,0.003597170114517212,300,-20.0,-23.000000000000004,-0.15160086750984192,0.003171277465298772,0.002846125513315201,-8.705547587921526,2971586
0.5807657779939253,15.639838457107544,0.44405221939086914,1.4379504919052124,5.266176462173462,0.24509904253339515,-20.126666666666665,-0.14931896328926086,99,0.0016847103834152222,300,-20.0,-26.000000000000004,-0.1510036736726761,0.002806718461215496,0.0030017124954611063,-8.741656187643715,3001586
