LossBefore,KL,Iteration,TotalEnvSteps,Entropy,EnvExecTime,AverageDiscountedReturn,ProcessExecTime,AverageReturn,LossAfter,MinReturn,NumTrajs,StdReturn,dLoss,KLBefore,GradNorm,MaxReturn,PolicyExecTime
-0.16139987111091614,0.0028789755888283253,10,330737,1.5343244075775146,7.480931997299194,-11.071975552662085,0.4606790542602539,-24.71666666666667,-0.16060663759708405,-40.00000000000001,312,6.80947523612892,-0.0007932335138320923,0.002809931058436632,0.07567144569492992,8.4,16.793541193008423
-0.15996427834033966,0.0034590912982821465,11,360761,1.5322930812835693,7.6788249015808105,-10.148569771843992,0.47756075859069824,-22.549685534591195,-0.1601557433605194,-40.0,318,7.15026387527182,0.00019146502017974854,0.0027926969341933727,0.07993845325499431,7.5,17.493213176727295
-0.1592072695493698,0.0025864779017865658,12,390809,1.5281845331192017,7.885571241378784,-9.96501861879703,0.5050041675567627,-22.438993710691825,-0.15958988666534424,-48.0,318,7.89968482732252,0.00038261711597442627,0.0034828947391361,0.08879515395759886,8.5,17.846676349639893
-0.15911798179149628,0.0029620409477502108,13,420853,1.5220019817352295,7.593766450881958,-9.830223356487636,0.47002267837524414,-21.750943396226415,-0.15977996587753296,-38.0,318,7.6391977247155465,0.0006619840860366821,0.0025858599692583084,0.08202772878824054,8.8,17.19552755355835
-0.16106116771697998,0.0035410586278885603,14,450866,1.5047153234481812,10.096919536590576,-10.036508370399584,0.648061990737915,-22.558278145695365,-0.16006521880626678,-41.0,302,3.740796345715498,-0.0009959489107131958,0.003035773988813162,0.1033777080099811,1.7763568394002505e-15,24.267836809158325
-0.15844789147377014,0.0033377481158822775,15,480958,1.4910942316055298,7.917559385299683,-9.769050875236811,0.49956846237182617,-22.021052631578947,-0.1601988822221756,-36.0,304,3.808035679201552,0.0017509907484054565,0.0034972906578332186,0.14406044000004894,9.8,18.175389528274536
-0.15958483517169952,0.003563489532098174,16,511066,1.4772263765335083,8.477794647216797,-9.602039177942837,0.5607900619506836,-21.588079470198675,-0.15705856680870056,-37.0,302,2.9635518146175386,-0.0025262683629989624,0.0032801651395857334,0.11224061225648338,-7.599999999999998,19.362525939941406
-0.15490177273750305,0.0030137740541249514,17,541066,1.4635995626449585,7.664710998535156,-9.236522293452197,0.48287463188171387,-21.093333333333334,-0.15517911314964294,-32.0,300,1.5847046692961093,0.0002773404121398926,0.0035456859041005373,0.15438948513436,-20.0,17.46271800994873
-0.15279561281204224,0.0024376101791858673,18,571066,1.4663848876953125,7.74380350112915,-9.05446230317313,0.49283719062805176,-20.69333333333333,-0.1529935896396637,-28.00000000000001,300,1.1941338097363952,0.00019797682762145996,0.0029048649594187737,0.10490968433066379,-20.0,17.690261363983154
-0.1538470834493637,0.002994411624968052,19,601066,1.4626455307006836,7.510190486907959,-8.955810196748226,0.47152066230773926,-20.586666666666666,-0.15366432070732117,-25.0,300,0.9810651807545152,-0.0001827627420425415,0.002421346493065357,0.09916276610739243,-20.0,17.177912950515747
-0.1544688194990158,0.0026934673078358173,20,631066,1.4575731754302979,8.015691041946411,-8.928652853275112,0.5264642238616943,-20.506666666666668,-0.15291734039783478,-24.000000000000004,300,0.8465354228986656,-0.0015514791011810303,0.0030213715508580208,0.13504488195404507,-20.0,18.22110080718994
-0.1518215537071228,0.002845111535862088,21,661066,1.4593310356140137,7.568047761917114,-8.770566546079039,0.4771993160247803,-20.19333333333333,-0.1516229212284088,-25.000000000000004,300,0.6076914421718387,-0.00019863247871398926,0.0026825671084225178,0.0973204516052936,-20.0,17.2125186920166
-0.1506076604127884,0.0028437187429517508,22,691066,1.4565050601959229,7.3660502433776855,-8.791217764495029,0.4632582664489746,-20.24,-0.15121392905712128,-25.0,300,0.6601010023726169,0.0006062686443328857,0.0028760896530002356,0.132394169315522,-20.0,16.607388257980347
-0.1500447541475296,0.0026306258514523506,23,721066,1.4494374990463257,7.388028860092163,-8.831597387245258,0.46474146842956543,-20.28,-0.1499703973531723,-31.0,300,1.0074389973260582,-7.43567943572998e-05,0.00280544045381248,0.10756686936992109,-20.0,16.83574151992798
-0.14930950105190277,0.002967635402455926,24,751066,1.4515199661254883,7.352171897888184,-8.816920605356154,0.4592311382293701,-20.326666666666668,-0.15113137662410736,-33.0,300,1.2082862059775223,0.0018218755722045898,0.0026158036198467016,0.10830600465818294,-20.0,16.756242990493774
-0.1502479612827301,0.0027893544174730778,25,781066,1.450411081314087,7.415028810501099,-8.77470861430024,0.45726990699768066,-20.24,-0.15084192156791687,-25.000000000000007,300,0.5964338465692015,0.0005939602851867676,0.00289944582618773,0.1258835224077939,-20.0,17.07431125640869
-0.1513872742652893,0.0033182904589921236,26,811066,1.4572994709014893,7.2731969356536865,-8.717473914474663,0.45283007621765137,-20.14,-0.15070272982120514,-21.0,300,0.34698703145794946,-0.0006845444440841675,0.002839908003807068,0.1382558237314044,-20.0,16.540149211883545
-0.1503855437040329,0.0028803537134081125,27,841066,1.4564204216003418,7.221664667129517,-8.695556862883647,0.45102667808532715,-20.086666666666666,-0.1506994664669037,-22.0,300,0.3041198594121878,0.0003139227628707886,0.003375530242919922,0.09429975891161334,-20.0,16.312098503112793
-0.1518878936767578,0.0032483891118317842,28,871066,1.4624128341674805,7.243576526641846,-8.739914224145195,0.4495811462402344,-20.133333333333333,-0.15147843956947327,-22.0,300,0.3944053188733077,-0.0004094541072845459,0.0027841366827487946,0.13135918970747837,-20.0,16.54919672012329
-0.15152403712272644,0.00254789344035089,29,901066,1.4704196453094482,7.295625448226929,-8.700646976433957,0.45789551734924316,-20.073333333333334,-0.15099145472049713,-21.0,300,0.2606828639468954,-0.0005325824022293091,0.003299594158306718,0.14956685474860273,-20.0,16.749312162399292
-0.15045879781246185,0.0026539331302046776,30,931066,1.473138689994812,7.191078186035156,-8.763806133037027,0.44609975814819336,-20.186666666666667,-0.15131577849388123,-24.000000000000007,300,0.5702241274758165,0.0008569806814193726,0.002559726359322667,0.16144906318041866,-20.0,16.298569440841675
-0.1528092920780182,0.0033663632348179817,31,961066,1.4729323387145996,7.953791379928589,-8.72346922563409,0.5159797668457031,-20.113333333333333,-0.15270692110061646,-22.000000000000004,300,0.33737549143680007,-0.0001023709774017334,0.0027022419963032007,0.13242754029364576,-20.0,18.04432988166809
-0.1522761881351471,0.002933572279289365,32,991066,1.481095314025879,7.711480379104614,-8.743703743840868,0.4950718879699707,-20.153333333333332,-0.15281933546066284,-23.0,300,0.48630123266231695,0.0005431473255157471,0.003430139273405075,0.13400477213069165,-20.0,17.55896282196045
-0.153761625289917,0.0031935248989611864,33,1021066,1.4827139377593994,7.206319332122803,-8.72834262218182,0.45193934440612793,-20.1,-0.15399596095085144,-25.000000000000007,300,0.5259911279353171,0.00023433566093444824,0.0029489609878510237,0.1606554919055167,-20.0,16.270931720733643
-0.15354911983013153,0.0027515809051692486,34,1051066,1.4831045866012573,8.93165373802185,-8.70681155733072,0.5811095237731934,-20.08,-0.15260493755340576,-23.0,300,0.3370459909270543,-0.000944182276725769,0.0032143595162779093,0.1361192211922683,-20.0,20.6969051361084
-0.15312933921813965,0.002966831438243389,35,1081066,1.4845969676971436,7.2365686893463135,-8.708527032387712,0.45929551124572754,-20.106666666666666,-0.15352195501327515,-22.0,300,0.34922135609890126,0.00039261579513549805,0.0027347591239959,0.11835522054604627,-20.0,16.599266529083252
-0.15360571444034576,0.002714995527639985,36,1111066,1.4834637641906738,7.177883148193359,-8.734121485464344,0.4492149353027344,-20.106666666666666,-0.15398567914962769,-23.000000000000004,300,0.402437020607642,0.0003799647092819214,0.003025155747309327,0.15648331868315896,-20.0,16.11194348335266
-0.1529800146818161,0.0028429890517145395,37,1141066,1.4811152219772339,7.293651819229126,-8.706831136094662,0.4513664245605469,-20.08,-0.15380221605300903,-23.000000000000004,300,0.3370459909270545,0.0008222013711929321,0.0026714494451880455,0.10064434097980111,-20.0,16.10347056388855
-0.1526985615491867,0.003177391132339835,38,1171066,1.4815987348556519,7.01744270324707,-8.70460267978457,0.4313774108886719,-20.1,-0.1540156751871109,-23.0,300,0.3958114029012639,0.0013171136379241943,0.0028424581978470087,0.12659929460948322,-20.0,15.386922836303711
-0.152558833360672,0.002875922480598092,39,1201066,1.4875526428222656,7.039140224456787,-8.691565681796671,0.4285447597503662,-20.053333333333335,-0.15412254631519318,-22.0,300,0.2526306042866189,0.0015637129545211792,0.0031257469672709703,0.13030139938470287,-20.0,15.486648321151733
-0.15366123616695404,0.003108648583292961,40,1231066,1.4836406707763672,7.092382192611694,-8.693581141259957,0.4441642761230469,-20.06,-0.1544298529624939,-21.0,300,0.23748684174075832,0.000768616795539856,0.0029269352089613676,0.16017732953408098,-20.0,15.6482412815094
-0.15332041680812836,0.002615702571347356,41,1261066,1.4877249002456665,7.075500726699829,-8.71044313100133,0.4431915283203125,-20.086666666666666,-0.1529441624879837,-22.0,300,0.30411985941218783,-0.0003762543201446533,0.0030820544343441725,0.1566047679865539,-20.0,15.69617247581482
-0.15593086183071136,0.0031819017603993416,42,1291066,1.4903464317321777,7.0884480476379395,-8.687159441975863,0.43126869201660156,-20.04,-0.15479542315006256,-21.0,300,0.19595917942265423,-0.0011354386806488037,0.0026598109398037195,0.16314148604926965,-20.0,15.636431694030762
-0.15546056628227234,0.003067598445340991,43,1321066,1.4917093515396118,9.472408771514893,-8.688330057503393,0.6091065406799316,-20.046666666666667,-0.15444238483905792,-22.0,300,0.24046251729161913,-0.0010181814432144165,0.0032163280993700027,0.13959254029973406,-20.0,21.875524759292603
-0.1541072577238083,0.0027993195690214634,44,1351066,1.4901398420333862,7.526547431945801,-8.698850756766438,0.4865109920501709,-20.093333333333334,-0.15465784072875977,-24.000000000000004,300,0.4057366414587453,0.000550583004951477,0.0031558892223984003,0.12071693404244481,-20.0,16.480807781219482
-0.1529611498117447,0.0030894740484654903,45,1381066,1.488935112953186,6.973681926727295,-8.677307393288109,0.428875207901001,-20.04,-0.1545092761516571,-22.0,300,0.22744962812309305,0.0015481263399124146,0.002827203366905451,0.17921105642206517,-20.0,15.319493770599365
-0.15313412249088287,0.002756261732429266,46,1411066,1.4908113479614258,7.0172576904296875,-8.678846780496478,0.4317283630371094,-20.033333333333335,-0.15419194102287292,-21.0,300,0.17950549357115014,0.0010578185319900513,0.003054899163544178,0.15197807990827758,-20.0,15.366721868515015
-0.1542358249425888,0.002768634120002389,47,1441066,1.4873411655426025,6.988654136657715,-8.688311289838712,0.4369337558746338,-20.066666666666666,-0.1537652611732483,-22.0,300,0.27487370837451064,-0.00047056376934051514,0.0026924421545118093,0.12066669143688902,-20.0,15.297061443328857
-0.15468735992908478,0.003270240966230631,48,1471066,1.4972788095474243,7.037748575210571,-8.688465261165335,0.4299628734588623,-20.073333333333334,-0.15507657825946808,-24.0,300,0.3846499129800441,0.0003892183303833008,0.002788067329674959,0.1782843934653649,-20.0,15.582203149795532
-0.15498727560043335,0.0028373687528073788,49,1501066,1.4961907863616943,8.841858148574829,-8.689322253242432,0.5913395881652832,-20.06,-0.15471571683883667,-22.0,300,0.26407069760451146,-0.0002715587615966797,0.0033438513055443764,0.13531201696688466,-20.0,19.81213927268982
-0.15368075668811798,0.0029141397681087255,50,1531066,1.50089430809021,8.807555198669434,-8.684894439388849,0.5872883796691895,-20.04,-0.15500690042972565,-22.0,300,0.22744962812309305,0.001326143741607666,0.002870633965358138,0.1834035779526098,-20.0,19.51345443725586
-0.15572191774845123,0.0031148637644946575,51,1561066,1.496651530265808,7.135097503662109,-8.715930119739284,0.450350284576416,-20.1,-0.1554214507341385,-22.0,300,0.3214550253664318,-0.00030046701431274414,0.002996954368427396,0.13916706424548952,-20.0,15.725629806518555
-0.15593770146369934,0.0031065535731613636,52,1591066,1.4964959621429443,7.102620363235474,-8.698472999845581,0.43153953552246094,-20.066666666666666,-0.15540556609630585,-22.0,300,0.2981423969999719,-0.0005321353673934937,0.003071439452469349,0.12116301751477242,-20.0,15.832204103469849
-0.15698198974132538,0.0030601078178733587,53,1621066,1.4946142435073853,7.639800310134888,-8.693380101026156,0.4951295852661133,-20.086666666666666,-0.15577158331871033,-22.000000000000004,300,0.30411985941218794,-0.0012104064226150513,0.0030986040364950895,0.14953952233336182,-20.0,16.902777671813965
-0.1547236442565918,0.0030166341457515955,54,1651066,1.4918214082717896,7.4356162548065186,-8.676212456033584,0.46744775772094727,-20.04,-0.1558188647031784,-23.0,300,0.27999999999999997,0.0010952204465866089,0.003018250223249197,0.19510380859151363,-20.0,16.33274483680725
-0.15506011247634888,0.0030326400883495808,55,1681066,1.4945915937423706,7.592292785644531,-8.68502832750882,0.486034631729126,-20.046666666666667,-0.15495316684246063,-21.0,300,0.210923893594085,-0.00010694563388824463,0.003042424563318491,0.1520411716041618,-20.0,16.816206455230713
-0.15477290749549866,0.003074663458392024,56,1711066,1.4926930665969849,7.375457525253296,-8.694048297080512,0.4545924663543701,-20.06,-0.1552741825580597,-22.0,300,0.2882128842828972,0.0005012750625610352,0.0030503568705171347,0.17825207917011085,-20.0,16.29061532020569
-0.1569214016199112,0.003160187741741538,57,1741066,1.495362401008606,8.226233005523682,-8.677692606824952,0.548969030380249,-20.046666666666667,-0.15588165819644928,-21.0,300,0.210923893594085,-0.001039743423461914,0.0031000180169939995,0.14950402806789262,-20.0,18.19227886199951
-0.15390565991401672,0.00325149018317461,58,1771066,1.4916560649871826,7.817031383514404,-8.7340586770738,0.5000631809234619,-20.12,-0.15516996383666992,-23.0,300,0.44601943156473944,0.0012643039226531982,0.0031608110293745995,0.1392725998202363,-20.0,17.152597665786743
-0.15514831244945526,0.003180313855409622,59,1801066,1.4925320148468018,7.748141050338745,-8.694763133668596,0.4945197105407715,-20.06,-0.15535421669483185,-22.0,300,0.26407069760451146,0.00020590424537658691,0.0033048680052161217,0.19521461097172893,-20.0,17.052439212799072
-0.15530073642730713,0.0029448431450873613,60,1831066,1.4896039962768555,7.534454345703125,-8.720866830684136,0.47290849685668945,-20.1,-0.15484261512756348,-23.0,300,0.3605551275463988,-0.00045812129974365234,0.003230022732168436,0.1813432501175142,-20.0,16.61539387702942
-0.15517044067382812,0.00284007890149951,61,1861066,1.4898097515106201,8.905072212219238,-8.677372293356427,0.5694513320922852,-20.033333333333335,-0.15479817986488342,-21.0,300,0.17950549357115012,-0.00037226080894470215,0.0029615163803100586,0.1271987210833702,-20.0,19.968413591384888
-0.15528954565525055,0.0033271629363298416,62,1891066,1.4928028583526611,7.853144407272339,-8.686396073659587,0.5138905048370361,-20.053333333333335,-0.15553975105285645,-21.0,300,0.22469732728470287,0.000250205397605896,0.0028863882180303335,0.17636417143875516,-20.0,17.34195637702942
-0.15522000193595886,0.0029618744738399982,63,1921066,1.489543080329895,7.627297639846802,-8.681351349911994,0.47818660736083984,-20.04,-0.15508320927619934,-21.0,300,0.19595917942265423,-0.00013679265975952148,0.0033438571263104677,0.19749897494174287,-20.0,16.83643412590027
-0.152200385928154,0.002998564625158906,64,1951066,1.4840151071548462,7.628904819488525,-8.780751576790527,0.4973437786102295,-20.166666666666668,-0.15402962267398834,-33.00000000000001,300,1.116044602852214,0.0018292367458343506,0.0029931198805570602,0.1257549106447635,-20.0,16.717597484588623
-0.15618912875652313,0.0031232889741659164,65,1981066,1.4844112396240234,8.56061577796936,-8.690518989956564,0.5641376972198486,-20.06,-0.15477274358272552,-21.0,300,0.23748684174075835,-0.0014163851737976074,0.0030356196220964193,0.17363067755948663,-20.0,19.149073839187622
-0.15409061312675476,0.0032789516262710094,66,2011066,1.4756383895874023,8.440377473831177,-8.680044183809716,0.568265438079834,-20.04,-0.1545080691576004,-22.0,300,0.22744962812309305,0.0004174560308456421,0.0031264496501535177,0.21114037940647196,-20.0,18.744624137878418
-0.15460266172885895,0.0032287114299833775,67,2041066,1.480356216430664,7.842759847640991,-8.672836230055239,0.4998762607574463,-20.026666666666667,-0.1551194041967392,-21.0,300,0.1611072796479276,0.000516742467880249,0.003367882687598467,0.15974323123007927,-20.0,17.40042734146118
-0.15265941619873047,0.003163339802995324,68,2071066,1.469109058380127,7.599064111709595,-8.684313178880078,0.4803323745727539,-20.066666666666666,-0.15332970023155212,-21.0,300,0.24944382578492938,0.0006702840328216553,0.003261168021708727,0.16895155136941545,-20.0,16.937240600585938
-0.1517213135957718,0.003093800973147154,69,2101066,1.467349648475647,8.464372158050537,-8.674567235492841,0.5674705505371094,-20.04,-0.15335330367088318,-22.0,300,0.22744962812309305,0.0016319900751113892,0.003198927966877818,0.20952713181869156,-20.0,18.694591999053955
-0.15188460052013397,0.0031454621348530054,70,2131066,1.4690653085708618,7.8000547885894775,-8.696549550337817,0.5069196224212646,-20.073333333333334,-0.15314556658267975,-22.0,300,0.28511206373790793,0.0012609660625457764,0.0031008997466415167,0.1653806566525848,-20.0,17.13733744621277
-0.15453241765499115,0.0028307733591645956,71,2161066,1.4700098037719727,8.386095762252808,-8.709129028905807,0.5572621822357178,-20.073333333333334,-0.15321305394172668,-23.000000000000004,300,0.32856590747604303,-0.0013193637132644653,0.003163290908560157,0.1411326998709668,-20.0,18.414286375045776
-0.15164606273174286,0.0031809229403734207,72,2191066,1.4668234586715698,8.49467945098877,-8.674284817551666,0.5587215423583984,-20.033333333333335,-0.1529262363910675,-21.0,300,0.17950549357115014,0.001280173659324646,0.0028456628788262606,0.1852210433778457,-20.0,18.95282506942749
-0.15178261697292328,0.002747766673564911,73,2221066,1.4654160737991333,8.301777362823486,-8.686529333989911,0.5493011474609375,-20.06,-0.15250451862812042,-22.0,300,0.26407069760451146,0.0007219016551971436,0.003176992293447256,0.13498617943535804,-20.0,18.119901418685913
-0.15546594560146332,0.0034833948593586683,74,2251066,1.471934199333191,8.33542275428772,-8.690576932285111,0.5646896362304688,-20.053333333333335,-0.1534152626991272,-26.000000000000004,300,0.500488650109959,-0.0020506829023361206,0.002702485304325819,0.173359857474978,-20.0,18.353006839752197
-0.15055254101753235,0.0031878137961030006,75,2281066,1.4667433500289917,7.1425323486328125,-8.690703600667764,0.4535195827484131,-20.053333333333335,-0.15310393273830414,-22.0,300,0.2526306042866189,0.0025513917207717896,0.0034155650064349174,0.16815214441669424,-20.0,15.766557693481445
-0.1523434817790985,0.002826303942129016,76,2311066,1.4650012254714966,8.04237985610962,-8.674953260395307,0.521944522857666,-20.026666666666667,-0.1529918611049652,-21.0,300,0.16110727964792765,0.0006483793258666992,0.003127587493509054,0.14069449170417433,-20.0,17.810365438461304
-0.15265916287899017,0.0026026892010122538,77,2341066,1.4599922895431519,7.609081268310547,-8.713143760540428,0.4987506866455078,-20.113333333333333,-0.15162046253681183,-24.0,300,0.48355167482102895,-0.0010387003421783447,0.0028024460189044476,0.1898408749376421,-20.0,16.790523052215576
-0.15229077637195587,0.0026642612647265196,78,2371066,1.4621433019638062,7.604887008666992,-8.689514166828966,0.4937283992767334,-20.04,-0.15268485248088837,-21.0,300,0.19595917942265423,0.0003940761089324951,0.002576893661171198,0.18264761345632563,-20.0,16.5798556804657
-0.15272590517997742,0.0030280929058790207,79,2401066,1.464748740196228,7.839407205581665,-8.70541939361474,0.5139186382293701,-20.06,-0.15278875827789307,-23.0,300,0.3312602199681292,6.285309791564941e-05,0.002706024330109358,0.18393242850803404,-20.0,17.44463539123535
-0.15384411811828613,0.002932970644906163,80,2431066,1.4558643102645874,7.986027002334595,-8.703733147510372,0.528285026550293,-20.06,-0.15226995944976807,-22.0,300,0.2640706976045115,-0.0015741586685180664,0.0030715789180248976,0.20659411849822804,-20.0,17.836503267288208
-0.15219861268997192,0.003213619813323021,81,2461066,1.4531360864639282,7.179384231567383,-8.67470000326179,0.4595193862915039,-20.046666666666667,-0.1513068974018097,-23.0,300,0.29066972475455527,-0.0008917152881622314,0.002948267385363579,0.1577312731531761,-20.0,15.846989393234253
-0.15175136923789978,0.0028663137927651405,82,2491066,1.4595226049423218,7.205220699310303,-8.677423270477071,0.4550342559814453,-20.04,-0.1519588828086853,-21.0,300,0.19595917942265423,0.00020751357078552246,0.003211149713024497,0.19934894506139172,-20.0,15.780242204666138
-0.15129739046096802,0.003139202482998371,83,2521066,1.4565536975860596,7.110430717468262,-8.68945642164815,0.44966983795166016,-20.04,-0.15132945775985718,-23.000000000000004,300,0.2800000000000002,3.2067298889160156e-05,0.0028153080493211746,0.17751698703316574,-20.0,15.741742849349976
-0.15133537352085114,0.003040729323402047,84,2551066,1.4542146921157837,7.061746120452881,-8.699878304532827,0.44829344749450684,-20.073333333333334,-0.15120826661586761,-21.0,300,0.2606828639468953,-0.0001271069049835205,0.003144799266010523,0.1611940848797311,-20.0,15.434617519378662
-0.15140841901302338,0.0030289744026958942,85,2581066,1.4540996551513672,7.605190277099609,-8.71458993158049,0.48214077949523926,-20.093333333333334,-0.15115989744663239,-26.000000000000004,300,0.5579326920775384,-0.0002485215663909912,0.0030579243320971727,0.16357016169138347,-20.0,16.990427494049072
-0.15133889019489288,0.0026032328605651855,86,2611066,1.457562804222107,7.0875585079193115,-8.674415042083256,0.45495080947875977,-20.04,-0.15173053741455078,-22.0,300,0.22744962812309305,0.00039164721965789795,0.003034008201211691,0.1750978176248618,-20.0,15.617003440856934
-0.1530594378709793,0.003006636630743742,87,2641066,1.4598612785339355,7.075080156326294,-8.66931390570751,0.45636701583862305,-20.026666666666667,-0.15286292135715485,-21.0,300,0.16110727964792762,-0.0001965165138244629,0.0026590556371957064,0.1824337107309163,-20.0,15.579204082489014
-0.15052197873592377,0.0028772938530892134,88,2671066,1.4538546800613403,7.072519302368164,-8.707627045855974,0.45751237869262695,-20.073333333333334,-0.15207067131996155,-28.000000000000007,300,0.6642957841872021,0.0015486925840377808,0.0030475412495434284,0.1746897128708178,-20.0,15.498315572738647
-0.15256987512111664,0.0031898440793156624,89,2701066,1.4588481187820435,7.7134809494018555,-8.674494034781416,0.5137054920196533,-20.046666666666667,-0.15211671590805054,-23.0,300,0.29066972475455527,-0.0004531592130661011,0.00288324779830873,0.18970523237602466,-20.0,17.128005981445312
-0.15363669395446777,0.003151491517201066,90,2731066,1.4521030187606812,7.249251842498779,-8.679411043004905,0.45989131927490234,-20.04,-0.15270568430423737,-21.0,300,0.19595917942265423,-0.0009310096502304077,0.00318355904892087,0.20089463455392054,-20.0,15.945572853088379
-0.15089406073093414,0.0028040476609021425,91,2761066,1.4561045169830322,8.590017557144165,-8.68527175031775,0.5795176029205322,-20.06,-0.151159405708313,-21.0,300,0.23748684174075832,0.0002653449773788452,0.0031162016093730927,0.15625363530931555,-20.0,19.365023612976074
-0.1501578688621521,0.0029160543344914913,92,2791066,1.4539815187454224,7.103079319000244,-8.694997987906442,0.4603450298309326,-20.08,-0.1519952416419983,-22.000000000000004,300,0.33704599092705445,0.0018373727798461914,0.0028613668400794268,0.12756300887001754,-20.0,15.660592555999756
-0.14887546002864838,0.002755100140348077,93,2821066,1.4572997093200684,7.160999298095703,-8.675635316633203,0.45847105979919434,-20.04,-0.15136055648326874,-22.0,300,0.22744962812309305,0.0024850964546203613,0.002905438421294093,0.1391646154922017,-20.0,16.166706323623657
-0.15041640400886536,0.002985542407259345,94,2851066,1.4622458219528198,7.110291004180908,-8.714730962563383,0.4557459354400635,-20.106666666666666,-0.15221159160137177,-25.000000000000007,300,0.5052612085732383,0.0017951875925064087,0.0027194537688046694,0.17542663373677186,-20.0,15.78969955444336
-0.15184666216373444,0.0029627522453665733,95,2881066,1.4591923952102661,7.181940078735352,-8.68956110271265,0.4589869976043701,-20.066666666666666,-0.15263894200325012,-22.0,300,0.2748737083745107,0.000792279839515686,0.003084398340433836,0.17333110667443996,-20.0,16.201083421707153
-0.15230445563793182,0.003044494427740574,96,2911066,1.4537737369537354,7.229492902755737,-8.665734827203774,0.46394777297973633,-20.02,-0.1527390331029892,-21.0,300,0.13999999999999999,0.00043457746505737305,0.002911992371082306,0.1510368586708901,-20.0,16.268691062927246
-0.1508461982011795,0.002839690539985895,97,2941066,1.4537564516067505,7.100894212722778,-8.704953770033248,0.45559215545654297,-20.073333333333334,-0.1521964818239212,-24.0,300,0.40160787951544086,0.0013502836227416992,0.003027722705155611,0.14414758775420047,-20.0,15.624687910079956
-0.15102896094322205,0.002986540785059333,98,2971066,1.4484626054763794,7.194334030151367,-8.670619439569258,0.45757222175598145,-20.026666666666667,-0.15195176005363464,-21.0,300,0.16110727964792765,0.0009227991104125977,0.002843032358214259,0.1771973714246489,-20.0,16.139233589172363
-0.15177075564861298,0.0030430557671934366,99,3001066,1.4516899585723877,7.110164165496826,-8.671942681281255,0.4570004940032959,-20.02,-0.15122956037521362,-21.0,300,0.13999999999999999,-0.000541195273399353,0.0030026030726730824,0.1468726418424463,-20.0,15.616084098815918
