LossAfter,dLoss,PolicyExecTime,NumTrajs,MinReturn,LossBefore,StdReturn,KL,TotalEnvSteps,EnvExecTime,AverageDiscountedReturn,GradNorm,Entropy,KLBefore,MaxReturn,AverageReturn,ProcessExecTime,Iteration
-0.17636103928089142,0.0006237924098968506,6.7753918170928955,312,-69.0,-0.17573724687099457,26.600586519019057,0.0012460708385333419,152071,4.318385362625122,-12.452626741998088,0.3491141208888397,1.5562026500701904,0.0010783259058371186,52.69999999999999,-28.853846153846142,0.1394367218017578,19
-0.17723020911216736,-0.003260403871536255,6.884251356124878,312,-68.99999999999999,-0.1804906129837036,23.842844269920572,0.0012131896801292896,159696,4.209190368652344,-5.509256017022877,0.4329962508830511,1.5526835918426514,0.0012213914887979627,20.800000000000022,-19.8076923076923,0.14025425910949707,20
-0.17236584424972534,0.00042247772216796875,6.937379837036133,320,-66.99999999999997,-0.17194336652755737,27.477814232576794,0.0009903281461447477,167230,4.199091911315918,-4.114844754520713,0.3761612911326591,1.5513099431991577,0.0011820110958069563,42.79999999999999,-17.78499999999999,0.14036846160888672,21
-0.17624534666538239,-0.0006914734840393066,6.629432678222656,312,-80.99999999999997,-0.1769368201494217,27.495558424413726,0.0011515382211655378,174803,4.031242847442627,-2.4592030799643654,0.3773043518518745,1.5522409677505493,0.0009951811516657472,23.00000000000002,-18.52051282051281,0.1397695541381836,22
-0.17686347663402557,-0.0018870681524276733,6.924131631851196,304,-73.99999999999997,-0.17875054478645325,22.09479702105593,0.0013216249644756317,182403,4.129765033721924,-6.13268797458172,0.44776964663856705,1.5525342226028442,0.0011793498415499926,22.0,-19.36842105263157,0.14241242408752441,23
-0.17677994072437286,-0.006513610482215881,6.820585489273071,320,-71.0,-0.18329355120658875,26.685562458940225,0.0012731426395475864,190102,4.203884601593018,-6.042828175903685,0.43196317696212444,1.5527396202087402,0.0012795482762157917,46.19999999999998,-19.72249999999999,0.14073562622070312,24
-0.17499493062496185,-0.0031367242336273193,6.636104345321655,304,-91.0,-0.17813165485858917,29.744970011705004,0.0012027908815070987,197698,4.1145148277282715,-6.262887301341226,0.4179230673950912,1.5524346828460693,0.001273409929126501,25.400000000000027,-21.278947368421047,0.1394517421722412,25
-0.17497077584266663,-0.0005056113004684448,6.433562517166138,312,-82.99999999999999,-0.17547638714313507,30.611854583243414,0.0012239759089425206,205202,4.051988840103149,-8.854698307937419,0.37866730301638446,1.552636742591858,0.0011727794772014022,41.3,-26.59999999999999,0.13572192192077637,26
-0.17651264369487762,0.00552000105381012,6.7267560958862305,312,-89.99999999999997,-0.1709926426410675,28.755681255549188,0.0010850931284949183,212752,4.189112424850464,-6.973701273242125,0.4003923596118001,1.5513290166854858,0.0012322204420343041,56.399999999999984,-22.794871794871785,0.1392967700958252,27
-0.17556074261665344,-0.0004251152276992798,6.512390613555908,304,-100.99999999999999,-0.17598585784435272,23.68584614235312,0.001153071760199964,220344,4.054038047790527,-3.6661557050912714,0.5095872981769995,1.5516060590744019,0.001086726551875472,22.79999999999999,-18.426315789473676,0.13645434379577637,28
-0.17651163041591644,-0.001272156834602356,6.3320629596710205,320,-84.99999999999997,-0.1777837872505188,26.51841765641381,0.0010781065793707967,227862,4.0363709926605225,-2.1147339613610745,0.42837336078376553,1.54911470413208,0.0010743462480604649,47.3,-14.144999999999992,0.13492155075073242,29
-0.1731826215982437,-0.0012781918048858643,6.534727096557617,312,-51.99999999999999,-0.17446081340312958,20.468378780805523,0.0011382874799892306,235556,4.098747730255127,-0.19880893787379514,0.5051705533934561,1.5529217720031738,0.0010989416623488069,37.4,-11.266666666666657,0.13906311988830566,30
-0.17605821788311005,0.00046262145042419434,6.439918756484985,328,-63.99999999999998,-0.17559559643268585,26.529194630770213,0.0010260636918246746,243248,4.026078701019287,-1.1996201176030616,0.45151088202709794,1.548134446144104,0.0011092298664152622,52.400000000000006,-12.370731707317063,0.13428449630737305,31
-0.17620638012886047,0.00322134792804718,6.474719285964966,320,-68.99999999999999,-0.1729850322008133,25.722844783382726,0.0010988236172124743,250909,4.006179571151733,2.8380796418870347,0.40596984533239105,1.5490610599517822,0.0010318810818716884,42.89999999999997,-6.877499999999992,0.1385488510131836,32
-0.1771518886089325,-0.001215025782585144,6.408490180969238,312,-59.999999999999986,-0.17836691439151764,21.148451837466272,0.0012330409372225404,258541,3.9277541637420654,3.151325161622854,0.46194405646149556,1.548966646194458,0.00111288798507303,43.800000000000004,-8.287179487179477,0.13533592224121094,33
-0.1779830902814865,-0.001727178692817688,6.450645208358765,312,-58.99999999999999,-0.1797102689743042,20.147493942499413,0.0014002704992890358,266226,3.910064935684204,1.319483692577231,0.33455675613245905,1.5478359460830688,0.0012448858469724655,30.0,-9.628205128205122,0.1345386505126953,34
-0.1762188822031021,-0.007480189204216003,6.385061502456665,320,-56.999999999999986,-0.18369907140731812,19.46298024455658,0.0012524594785645604,273898,3.9312994480133057,1.511305010736908,0.546850651713198,1.540170431137085,0.0013729413039982319,32.89999999999999,-10.529999999999992,0.13514947891235352,35
-0.17756147682666779,-0.0007141977548599243,6.426853179931641,320,-80.99999999999999,-0.1782756745815277,24.534182149605062,0.0011353620793670416,281493,3.8395910263061523,0.9582187258703845,0.49704316954829825,1.538938045501709,0.0012710073497146368,44.8,-9.91249999999999,0.13498759269714355,36
-0.1777007281780243,0.0010254979133605957,6.3451128005981445,336,-43.99999999999998,-0.1766752302646637,21.407920869708917,0.0012379549443721771,289088,3.767967939376831,7.904923461242746,0.44271481476689784,1.532655954360962,0.0010688904440030456,42.89999999999999,-0.44047619047617964,0.1329331398010254,37
-0.17539328336715698,-0.0016929209232330322,6.554444789886475,312,-61.99999999999998,-0.17708620429039001,21.06686359231855,0.0012863033916801214,296777,3.9925661087036133,2.4511432603878824,0.41505213395068896,1.5457730293273926,0.0013040765188634396,27.00000000000003,-10.253846153846146,0.1369190216064453,38
-0.17723746597766876,-0.00396101176738739,6.50154709815979,320,-62.99999999999998,-0.18119847774505615,19.538678947155045,0.0012529961531981826,304409,3.884904623031616,1.7726531913067745,0.4713069379866703,1.5402663946151733,0.001249373541213572,34.99999999999999,-9.954999999999993,0.1344013214111328,39
-0.17557325959205627,-0.003739476203918457,6.3532819747924805,320,-52.999999999999986,-0.17931273579597473,20.0408732344676,0.0012237961636856198,311941,3.7449357509613037,2.4590560917396376,0.4764865237187781,1.5396134853363037,0.001228215522132814,35.9,-6.629999999999988,0.13095974922180176,40
-0.1760118156671524,-0.0030548423528671265,6.547494173049927,344,-49.0,-0.17906665802001953,22.484751638535382,0.0011606237385421991,319521,3.759944438934326,9.06604692122131,0.418982966152935,1.5309828519821167,0.0011438283836469054,41.300000000000004,-0.2325581395348767,0.1350841522216797,41
-0.17412826418876648,-0.0031185299158096313,6.246464490890503,320,-43.999999999999986,-0.1772467941045761,18.215678514675208,0.0010865195654332638,327124,3.715190887451172,2.6284640675849,0.46069105785554476,1.5394682884216309,0.0012624203227460384,21.999999999999996,-7.78249999999999,0.13297796249389648,42
-0.17481516301631927,-0.0016356408596038818,6.275619983673096,344,-39.999999999999986,-0.17645080387592316,23.033044900368004,0.0010646465234458447,334738,3.709859609603882,7.340721749502152,0.4253514520889397,1.5288176536560059,0.0010030901758000255,60.0,-1.4976744186046438,0.13174819946289062,43
-0.17606306076049805,-0.0005323737859725952,6.4733545780181885,336,-73.99999999999997,-0.17659543454647064,23.996983110647435,0.001056261477060616,342337,3.8405396938323975,3.2440680533195057,0.37979745667139325,1.5298861265182495,0.001087301061488688,60.400000000000006,-5.116666666666658,0.13311100006103516,44
-0.17367450892925262,0.005377635359764099,6.476886034011841,336,-50.99999999999999,-0.16829687356948853,22.56359518481926,0.0009094998822547495,349991,3.7347872257232666,8.162743606459092,0.5121729391154605,1.5281503200531006,0.0010788935469463468,52.1,0.680952380952385,0.1336226463317871,45
