LossAfter,Entropy,PolicyExecTime,AverageDiscountedReturn,Iteration,EnvExecTime,AverageReturn,MinReturn,LossBefore,dLoss,NumTrajs,KLBefore,KL,GradNorm,TotalEnvSteps,ProcessExecTime,MaxReturn,StdReturn
-0.17137211561203003,1.5506243705749512,4.681946754455566,-16.90133704499014,18,4.285223007202148,-38.499999999999986,-81.99999999999997,-0.17359736561775208,-0.002225250005722046,304,0.0012250611325725913,0.001130871125496924,0.3115763897140779,144132,0.10630321502685547,-0.9999999999999929,20.980881021088045
-0.17380991578102112,1.547453761100769,4.441623210906982,-15.273723627391702,19,4.12415623664856,-32.8157894736842,-104.0,-0.1753687858581543,-0.0015588700771331787,304,0.001112758181989193,0.0012016838882118464,0.2587204827793333,151732,0.10554194450378418,16.99999999999999,26.44742079073108
-0.17382249236106873,1.5412250757217407,4.673232793807983,-12.754294818123554,20,4.13749623298645,-32.14999999999999,-77.99999999999999,-0.1763489842414856,-0.00252649188041687,304,0.001213633338920772,0.0014217076823115349,0.28477173680582485,159269,0.10533499717712402,21.299999999999997,23.583577582269978
-0.17158932983875275,1.541678547859192,4.837158918380737,-7.726789703663065,21,4.215325832366943,-25.10526315789473,-97.99999999999999,-0.17253853380680084,-0.0009492039680480957,304,0.0013985985424369574,0.0011864154366776347,0.327274212845929,166869,0.10983538627624512,21.99999999999998,25.641033596134854
-0.17175471782684326,1.5401650667190552,4.471385478973389,-13.311553496202023,22,4.167630910873413,-32.29736842105262,-97.99999999999997,-0.1723102182149887,-0.0005555003881454468,304,0.0011954591609537601,0.0011682013282552361,0.28738073574099726,174402,0.10693597793579102,9.700000000000012,26.714144556593634
-0.1712876856327057,1.5368844270706177,4.414652347564697,-6.3086386309867555,23,3.9920623302459717,-22.826315789473675,-77.0,-0.1672949194908142,0.0039927661418914795,304,0.0011861413950100541,0.0011860985541716218,0.2869742336119509,181906,0.10701632499694824,22.00000000000003,23.166453561931295
-0.1700187623500824,1.5370407104492188,4.403815746307373,-5.8941528073817935,24,3.9233858585357666,-20.076315789473675,-67.99999999999997,-0.16689276695251465,0.003125995397567749,304,0.0011591602815315127,0.0011259441962465644,0.30618424030367564,189425,0.10611224174499512,23.99999999999998,23.85903154838001
-0.17253854870796204,1.537189245223999,4.604649066925049,-10.549431894656149,25,4.119373321533203,-28.086842105263152,-70.0,-0.17257486283779144,-3.631412982940674e-05,304,0.001141081564128399,0.0012774356873705983,0.29662013577620255,197008,0.1080026626586914,15.700000000000012,20.469748809975425
-0.1726384162902832,1.5381457805633545,4.360769987106323,-6.208742617855318,26,3.9842097759246826,-22.552631578947356,-65.99999999999997,-0.17369556427001953,-0.0010571479797363281,304,0.0012620476773008704,0.0011159591376781464,0.27527420573049205,204608,0.1063985824584961,13.999999999999996,19.919175326964996
-0.16921432316303253,1.5391945838928223,4.627227306365967,-6.747631164211998,27,4.084702491760254,-21.364102564102556,-77.99999999999997,-0.16867712140083313,0.0005372017621994019,312,0.0010871236445382237,0.0010712560033425689,0.32027222235855424,212110,0.1077718734741211,52.79999999999998,26.87749499144445
-0.171735480427742,1.5370694398880005,4.47631573677063,-6.586514062476167,28,4.149380683898926,-21.52105263157894,-82.99999999999997,-0.17267607152462006,-0.0009405910968780518,304,0.0010913453297689557,0.0012669977732002735,0.34514584379280483,219688,0.10822200775146484,21.000000000000018,22.96319890945346
-0.17088596522808075,1.5372081995010376,4.421011209487915,-4.428637305659783,29,4.036251783370972,-16.969230769230762,-67.99999999999997,-0.17316654324531555,-0.0022805780172348022,312,0.0012278530048206449,0.0011993113439530134,0.324597729347479,227286,0.10757994651794434,25.500000000000007,20.780466096869812
-0.17151251435279846,1.535593867301941,4.508330583572388,-6.024738431639669,30,4.072194814682007,-20.1578947368421,-59.99999999999999,-0.17314599454402924,-0.001633480191230774,304,0.0012197113828733563,0.0012499116128310561,0.3108558079900118,234886,0.10756802558898926,28.999999999999986,21.321506705658628
-0.17066623270511627,1.537623405456543,4.329125165939331,-6.999183743931559,31,3.9437897205352783,-24.6128205128205,-83.99999999999997,-0.17013350129127502,0.0005327314138412476,312,0.001218672376126051,0.0011780246859416366,0.2743268725315569,242515,0.10606551170349121,29.099999999999994,24.414142386226956
-0.17064997553825378,1.5377542972564697,4.386216163635254,-2.585445324552815,32,3.900529623031616,-18.825641025641016,-98.99999999999997,-0.17076727747917175,-0.00011730194091796875,312,0.0011284989304840565,0.00121903489343822,0.26288108274427024,250027,0.10529613494873047,52.4,28.273542202767057
-0.16998282074928284,1.5353573560714722,4.679232835769653,-4.2285048762024,33,4.035442113876343,-17.374358974358966,-79.99999999999999,-0.16603390872478485,0.003948912024497986,312,0.0012742404360324144,0.0012430447386577725,0.32425078923435646,257673,0.10729146003723145,32.39999999999999,22.918414026981942
-0.17104725539684296,1.5360229015350342,4.44783091545105,-0.7195885885570594,34,3.830116033554077,-13.09743589743589,-82.0,-0.1696169525384903,0.0014303028583526611,312,0.0012086114147678018,0.0012033447856083512,0.35500991785412556,265301,0.10610032081604004,45.19999999999999,24.406214920767848
-0.17080289125442505,1.5386133193969727,4.4453253746032715,-0.44556142670280013,35,3.887300491333008,-12.08749999999999,-72.99999999999997,-0.1724281907081604,-0.0016252994537353516,320,0.0011966587044298649,0.0012718491489067674,0.2753033968336426,272956,0.1070103645324707,52.4,22.56412182536692
-0.17129305005073547,1.5360429286956787,4.430006504058838,2.052410982757457,36,3.923023223876953,-8.85749999999999,-56.99999999999997,-0.17295697331428528,-0.0016639232635498047,320,0.0012904220493510365,0.0010022632777690887,0.346079224014341,280649,0.1079874038696289,42.5,21.08600113226782
-0.1707703173160553,1.5366352796554565,4.33909797668457,2.4185540789785755,37,3.7812061309814453,-7.997499999999993,-63.99999999999998,-0.17485782504081726,-0.004087507724761963,320,0.0009585189400240779,0.001252847956493497,0.30833786454475043,288178,0.10748600959777832,50.29999999999999,25.161841024654766
-0.17007072269916534,1.5331876277923584,5.110415935516357,-6.794987100332585,38,4.759973049163818,-20.471794871794863,-114.99999999999997,-0.16849610209465027,0.0015746206045150757,312,0.0013241022825241089,0.0011347924591973424,0.26682587382735995,295852,0.12820792198181152,25.999999999999996,25.37633612718695
-0.17064513266086578,1.5336180925369263,5.024494409561157,-3.187962292052504,39,4.5161871910095215,-16.702564102564093,-70.99999999999997,-0.17313088476657867,-0.0024857521057128906,312,0.0011214491678401828,0.0012172210263088346,0.2737014886469551,303476,0.12430310249328613,26.999999999999996,23.67695501016934
-0.17058810591697693,1.5390876531600952,5.1586878299713135,0.32228374312622404,40,4.6621692180633545,-9.569047619047613,-71.99999999999997,-0.16973011195659637,0.0008579939603805542,336,0.0011589580681174994,0.0011065374128520489,0.3530913579438903,311115,0.13430166244506836,43.3,25.240429474265113
-0.1720275580883026,1.5350301265716553,4.319854974746704,-3.4122362737762284,41,3.9254987239837646,-15.951282051282043,-67.99999999999999,-0.17315088212490082,-0.0011233240365982056,312,0.0011687662918120623,0.0011662632459774613,0.28179498723166346,318616,0.10623908042907715,29.300000000000004,26.555919440507108
-0.17123188078403473,1.531557559967041,6.625983715057373,0.9518860897339702,42,6.111387729644775,-11.42749999999999,-81.99999999999999,-0.17208382487297058,-0.000851944088935852,320,0.0011696936562657356,0.0012751283356919885,0.32098593508753825,326277,0.17862486839294434,50.7,27.56677336486807
-0.17014150321483612,1.5270822048187256,4.313899278640747,3.459184683584667,43,3.6590561866760254,-6.438461538461532,-46.99999999999998,-0.17026810348033905,-0.0001266002655029297,312,0.001281535835005343,0.00116722600068897,0.3277124716936399,333858,0.10674118995666504,48.699999999999996,20.12767727545657
-0.1679774522781372,1.5322617292404175,4.239978313446045,3.8430345639986108,44,3.7554666996002197,-7.002380952380944,-56.99999999999999,-0.17033648490905762,-0.00235903263092041,336,0.0011003621621057391,0.0010400154860690236,0.30515249063321964,341449,0.1039421558380127,46.599999999999994,28.700418846248798
-0.16954761743545532,1.5260882377624512,4.811964750289917,2.7419708882175633,45,4.1942667961120605,-8.48048780487804,-71.0,-0.16783277690410614,0.0017148405313491821,328,0.001053696614690125,0.00110598374158144,0.34192955365184446,349086,0.13059401512145996,70.6,25.81229825539486
-0.17245888710021973,1.5242997407913208,4.375757932662964,1.0599751267573583,46,3.7643492221832275,-10.184999999999992,-68.99999999999997,-0.17385001480579376,-0.0013911277055740356,320,0.0011337237665429711,0.0011665086494758725,0.3082740612483134,356670,0.10469985008239746,40.699999999999996,25.737293466874092
-0.16947677731513977,1.5283477306365967,6.834907531738281,8.650919641409493,47,5.77997899055481,0.55853658536586,-43.999999999999986,-0.17032967507839203,-0.0008528977632522583,328,0.0010931232245638967,0.0011353197041898966,0.2880764483831932,364241,0.16522479057312012,42.99999999999999,17.722260710408417
-0.16808219254016876,1.5220096111297607,5.172025442123413,2.3184054372799174,48,4.545273303985596,-7.80999999999999,-47.99999999999997,-0.1704005002975464,-0.0023183077573776245,320,0.0012187471147626638,0.0011989966733381152,0.31955000445215814,371905,0.1378333568572998,20.000000000000014,16.066063612472092
-0.169570654630661,1.5223701000213623,4.942219018936157,6.7692538463673415,49,4.3247973918914795,-0.8682926829268225,-44.999999999999986,-0.1709839254617691,-0.0014132708311080933,328,0.0011683007469400764,0.0010649992618709803,0.30086932927708787,379411,0.1240696907043457,53.4,22.8661155106958
-0.16881626844406128,1.521755337715149,5.219670057296753,5.1883747851157205,50,4.542413234710693,-2.6761904761904667,-55.999999999999986,-0.16606031358242035,0.00275595486164093,336,0.0010630947072058916,0.0011585904285311699,0.4122948909961872,386975,0.138871431350708,48.9,22.98409190561209
-0.16992135345935822,1.5250115394592285,4.944773435592651,7.747496744667955,51,4.192550182342529,2.2113636363636457,-50.99999999999997,-0.17049957811832428,-0.0005782246589660645,352,0.0010821742471307516,0.0011066970182582736,0.31376583975690775,394502,0.12260222434997559,45.599999999999994,22.203001597952415
-0.16828438639640808,1.5178959369659424,4.448336601257324,5.898077027019826,52,3.7678921222686768,-1.9707317073170645,-42.99999999999998,-0.1715114712715149,-0.0032270848751068115,328,0.0012179509503766894,0.0010824373457580805,0.3278584489177581,402170,0.11018896102905273,48.300000000000004,20.496451137226217
-0.1683754324913025,1.5179474353790283,4.645297288894653,4.641503374942467,53,3.7363173961639404,-7.197499999999988,-71.99999999999997,-0.16742312908172607,0.000952303409576416,320,0.0010943148517981172,0.0011276125442236662,0.34512961246100665,409689,0.10630631446838379,61.49999999999999,27.647635409741635
-0.16942283511161804,1.5175259113311768,5.2010815143585205,2.47894364109636,54,4.509549856185913,-4.678048780487794,-47.999999999999986,-0.16761398315429688,0.001808851957321167,328,0.0011084962170571089,0.0010735534597188234,0.36929003691534135,417367,0.12779736518859863,31.80000000000002,21.303103085484775
-0.16835686564445496,1.5172640085220337,5.05794882774353,5.1455071152214,55,4.260329484939575,-1.1317073170731626,-58.99999999999998,-0.1705595999956131,-0.002202734351158142,328,0.0010614122729748487,0.0010912102879956365,0.3417836870169019,425061,0.13774871826171875,32.00000000000003,20.137362908036053
-0.1699613332748413,1.5171176195144653,5.155706167221069,10.287723095513785,56,4.252267599105835,3.38333333333334,-46.99999999999998,-0.16994847357273102,1.2859702110290527e-05,336,0.0010144715197384357,0.0011392725864425302,0.380650510739713,432570,0.12617135047912598,59.69999999999999,20.987228731809008
-0.16901548206806183,1.5163086652755737,4.709930896759033,9.607563109724959,57,3.914949655532837,3.4190476190476278,-39.999999999999986,-0.1685512214899063,0.0004642605781555176,336,0.0011602661106735468,0.0010419641621410847,0.34540131892455317,440144,0.128279447555542,42.90000000000003,20.130836782636756
-0.16784273087978363,1.5175646543502808,4.587486505508423,9.512199742109525,58,3.586944580078125,3.4659090909090993,-46.999999999999986,-0.16714228689670563,0.0007004439830780029,352,0.0010034344159066677,0.0009283789549954236,0.34558665556475127,447759,0.10630655288696289,51.09999999999996,20.94300646106234
-0.16761495172977448,1.5184603929519653,5.086689233779907,11.789428676226798,59,4.171674489974976,5.411363636363646,-58.999999999999986,-0.16344782710075378,0.004167124629020691,352,0.0009234222234226763,0.0010870861588045955,0.350653719963162,455348,0.1257615089416504,46.000000000000014,20.842147157634596
-0.1673475205898285,1.5172818899154663,5.252019882202148,12.166498692473557,60,4.296306610107422,8.784090909090915,-36.99999999999997,-0.1687813699245453,-0.0014338493347167969,352,0.0010826478246599436,0.000978175550699234,0.2835788827323669,462883,0.12667012214660645,47.0,21.59605333453543
-0.1692480593919754,1.5096720457077026,5.038580894470215,6.448995476963195,61,4.243182897567749,0.06829268292684203,-61.99999999999997,-0.17181922495365143,-0.0025711655616760254,328,0.001040607807226479,0.0011260898318141699,0.3143390584639127,470415,0.12709784507751465,40.099999999999994,23.359193510806666
-0.17074188590049744,1.5155271291732788,4.678813219070435,8.316932902965293,62,3.9929628372192383,3.7181818181818245,-36.99999999999998,-0.1758972853422165,-0.005155399441719055,352,0.001078339060768485,0.0012034765677526593,0.4239852908515312,477989,0.12141680717468262,52.49999999999999,21.271163501186635
-0.16755759716033936,1.5206741094589233,4.879442453384399,13.777018685549345,63,4.1353394985198975,9.629166666666672,-52.999999999999986,-0.1623132973909378,0.00524429976940155,384,0.0010758674470707774,0.0009504189365543425,0.3702409410878876,485557,0.1222996711730957,65.5,26.173419709803976
-0.16845481097698212,1.5142220258712769,4.7229533195495605,10.846402795857188,64,4.036908388137817,5.040000000000007,-51.00000000000001,-0.16643190383911133,0.0020229071378707886,360,0.0010096445912495255,0.0010331551311537623,0.3621384400598865,493069,0.12715888023376465,60.599999999999994,20.249942661098515
-0.16826635599136353,1.5177648067474365,5.022363901138306,13.617341650158489,65,4.16244649887085,11.64489795918368,-67.0,-0.16645905375480652,0.0018073022365570068,392,0.0009518691222183406,0.0009364558500237763,0.3752420664658947,500673,0.12365150451660156,61.49999999999998,25.129672364614162
-0.1674840748310089,1.517518401145935,5.128818988800049,16.614281787357008,66,4.294943571090698,13.022000000000007,-89.99999999999997,-0.16424426436424255,0.0032398104667663574,400,0.0009264652035199106,0.0008807642734609544,0.38291705514636987,508342,0.13666725158691406,62.0,25.42975650689561
-0.16783885657787323,1.5140862464904785,5.0713231563568115,15.313376004728555,67,4.226714134216309,12.259183673469396,-37.999999999999986,-0.1668291985988617,0.0010096579790115356,392,0.0008773603476583958,0.0010000723414123058,0.3908145239733332,516005,0.12567472457885742,50.19999999999999,20.602079530141218
-0.1646949052810669,1.5141316652297974,4.353925943374634,13.958728794755505,68,3.530489683151245,9.155102040816331,-47.999999999999986,-0.1649458408355713,-0.00025093555450439453,392,0.0009967597434297204,0.0008967250469140708,0.4375996937121038,523599,0.1081697940826416,58.699999999999996,26.45306248405855
-0.1662769615650177,1.5030375719070435,4.69793176651001,9.52575390144652,69,3.823969602584839,3.5888888888888957,-54.999999999999986,-0.1639932096004486,0.002283751964569092,360,0.0009613034781068563,0.0009592328569851816,0.3423504391724586,531134,0.12099552154541016,51.4,22.86928286513226
-0.16757214069366455,1.5067088603973389,4.985193967819214,13.32134655787133,70,4.172424793243408,8.657777777777783,-28.99999999999999,-0.1669274866580963,0.0006446540355682373,360,0.0009402616415172815,0.0010699083795771003,0.32956171939515344,538708,0.1233823299407959,60.0,20.31895107626144
-0.16584524512290955,1.5095807313919067,4.707490682601929,15.720788219006327,71,3.8878684043884277,11.54888888888889,-50.99999999999999,-0.16755305230617523,-0.001707807183265686,360,0.0010434663854539394,0.0009073269902728498,0.37462737755484216,546211,0.12680578231811523,43.29999999999999,22.532875954157117
-0.1659742295742035,1.507442831993103,7.198398113250732,13.385617161566369,72,5.972691535949707,8.42444444444445,-45.99999999999998,-0.1649039387702942,0.0010702908039093018,360,0.0009331819601356983,0.0010181047255173326,0.3750891500117728,553910,0.17548680305480957,38.7,20.631832530830767
-0.16637477278709412,1.5055886507034302,6.9945228099823,11.079935515379853,73,5.81386399269104,5.158695652173922,-47.99999999999999,-0.1709284633398056,-0.004553690552711487,368,0.0009929398074746132,0.001081861206330359,0.390391749593196,561537,0.17251801490783691,40.09999999999998,21.95406841653289
-0.16825652122497559,1.5065420866012573,5.075766086578369,11.932726532021388,74,4.241430282592773,7.321276595744691,-28.999999999999986,-0.16724172234535217,0.001014798879623413,376,0.0010769017972052097,0.0009430032223463058,0.36842219598382736,569206,0.12667012214660645,50.29999999999999,20.103465734557208
-0.16709187626838684,1.503613829612732,4.394208908081055,14.078204336795805,75,3.4708967208862305,8.788888888888893,-41.99999999999997,-0.16895712912082672,-0.0018652528524398804,360,0.0009549592505209148,0.0010188561864197254,0.3758868018731476,576831,0.10755467414855957,50.69999999999998,22.74583451215454
-0.16281767189502716,1.5103192329406738,5.022905349731445,17.799781336831035,76,3.9423253536224365,15.943137254901966,-50.99999999999998,-0.16431033611297607,-0.0014926642179489136,408,0.0009071505046449602,0.0007278601988218725,0.3440665292164942,584420,0.12966465950012207,62.999999999999986,22.85725743847262
-0.16857127845287323,1.5028663873672485,4.470863342285156,16.03452241634968,77,3.5370640754699707,12.458695652173919,-61.999999999999986,-0.16472627222537994,0.003845006227493286,368,0.0007890943088568747,0.0010552775347605348,0.397484582741484,592009,0.10957646369934082,49.89999999999999,20.9240300391986
-0.16416272521018982,1.5053573846817017,4.2383575439453125,20.77797305604073,78,3.349553108215332,17.85714285714286,-37.49999999999999,-0.16538821160793304,-0.001225486397743225,392,0.000982956844381988,0.0008662566542625427,0.39330145990448845,599559,0.1070256233215332,55.89999999999999,20.515678424670472
-0.16543880105018616,1.5032182931900024,4.557135343551636,18.266258482779786,79,3.5607378482818604,15.365306122448986,-29.99999999999997,-0.16866762936115265,-0.0032288283109664917,392,0.0008726707892492414,0.000926514039747417,0.39397808435539755,607180,0.11473560333251953,66.8,19.84759843612821
-0.16443532705307007,1.5030244588851929,5.038370132446289,15.426355553624289,80,4.2111735343933105,14.238000000000007,-39.99999999999997,-0.16310109198093414,0.0013342350721359253,400,0.0009117438457906246,0.0008070921176113188,0.4079862997593031,614691,0.12369775772094727,49.599999999999994,20.460751599098202
-0.16578665375709534,1.5027366876602173,4.927199602127075,12.581940538125172,81,4.125027656555176,9.964705882352948,-54.999999999999986,-0.16416195034980774,0.0016247034072875977,408,0.0008135892567224801,0.0009404926677234471,0.40228063204072195,622339,0.1311032772064209,54.09999999999999,26.28019326882563
-0.16384001076221466,1.5036131143569946,5.0238916873931885,15.372054502654994,82,4.16797137260437,14.738000000000008,-35.99999999999997,-0.16393181681632996,-9.180605411529541e-05,400,0.0009253777679987252,0.0007857098826207221,0.3757737883787324,629860,0.12421703338623047,55.49999999999999,20.425238211585192
-0.1674332320690155,1.5044628381729126,4.602482318878174,20.48928106653711,83,3.6641087532043457,19.110000000000007,-46.999999999999986,-0.1672333925962448,0.00019983947277069092,400,0.0007885825471021235,0.0010375684360042214,0.427003078712305,637505,0.11992239952087402,58.300000000000004,21.17164377180005
-0.16484014689922333,1.5029816627502441,5.022731304168701,15.89469907715183,84,4.18783164024353,14.104000000000008,-39.99999999999997,-0.16272684931755066,0.0021132975816726685,400,0.001016876776702702,0.0008969531045295298,0.4272209142374331,645063,0.12577271461486816,59.9,21.438581669504163
-0.16183237731456757,1.5086233615875244,4.980488538742065,16.215603933984543,85,4.178930997848511,16.49454545454546,-30.99999999999997,-0.1624070703983307,-0.0005746930837631226,440,0.0008196152630262077,0.0007289659115485847,0.3922724328876474,652601,0.12381172180175781,59.4,18.17791285330852
-0.16481110453605652,1.5090091228485107,4.424853563308716,19.055458461263893,86,3.4690425395965576,19.15178571428572,-54.99999999999997,-0.1672413945198059,-0.0024302899837493896,448,0.000709399813786149,0.0009006777545437217,0.41379284328114707,660106,0.1062157154083252,54.99999999999999,20.744784121310968
-0.16293834149837494,1.5070984363555908,4.317861318588257,20.206961864192923,87,3.4701452255249023,21.31166666666667,-42.99999999999997,-0.1594451367855072,0.003493204712867737,480,0.0008445614366792142,0.00067798828240484,0.380329401893394,667639,0.10784602165222168,59.599999999999994,21.292417207906556
-0.16299378871917725,1.5061917304992676,4.763160467147827,21.268889331876366,88,3.9014759063720703,22.612068965517242,-42.79999999999999,-0.16494391858577728,-0.0019501298666000366,464,0.0007071092259138823,0.0008682017214596272,0.3350808377727582,675214,0.12814998626708984,56.0,20.624985497058276
-0.162273108959198,1.5051190853118896,5.17067551612854,17.683131497499524,89,4.193612337112427,18.89285714285715,-28.99999999999997,-0.1583939641714096,0.003879144787788391,448,0.0008810801082290709,0.0007878332398831844,0.37195694254994144,682764,0.12836503982543945,64.69999999999999,18.450801929367042
-0.163014754652977,1.5075589418411255,4.91380763053894,17.94278892561522,90,4.149799346923828,20.07931034482759,-31.299999999999976,-0.16745799779891968,-0.004443243145942688,464,0.0007660579867660999,0.000751770450733602,0.4884013454813011,690368,0.13317394256591797,64.8,19.452707981158756
-0.16409164667129517,1.5068881511688232,4.950042963027954,20.109686766087787,91,4.073659181594849,19.161403508771933,-98.99999999999999,-0.1669769287109375,-0.002885282039642334,456,0.0007430806290358305,0.00082052918151021,0.4372945678872,697876,0.12304162979125977,54.59999999999999,24.238991021687784
-0.16378161311149597,1.5102338790893555,5.3757643699646,21.106814589785056,92,4.3045570850372314,22.981355932203392,-25.399999999999977,-0.16891106963157654,-0.005129456520080566,472,0.0008127566543407738,0.0007547562127001584,0.43767880969023937,705517,0.14088940620422363,60.0,18.612311166940202
-0.16318373382091522,1.5068104267120361,5.004159927368164,19.562671632620425,93,4.119868755340576,20.554237288135603,-31.99999999999999,-0.16407397389411926,-0.0008902400732040405,472,0.0007565593696199358,0.0007319127325899899,0.38938013360324614,713030,0.12488031387329102,65.60000000000001,19.028456139748656
-0.16423027217388153,1.509166955947876,5.074364900588989,23.35205533555474,94,4.105239629745483,24.00169491525424,-23.000000000000007,-0.16750971972942352,-0.003279447555541992,472,0.0007459205808117986,0.0007516251062043011,0.4039666619218201,720619,0.13389968872070312,59.49999999999999,18.365281278796036
-0.16304469108581543,1.5119590759277344,5.054380416870117,19.616653122419013,95,4.124186277389526,21.569491525423736,-29.799999999999976,-0.16499188542366028,-0.0019471943378448486,472,0.0007524171378463507,0.0008072967757470906,0.3793588738408127,728183,0.1246490478515625,53.9,18.282753327466263
-0.16485244035720825,1.5102815628051758,4.674043416976929,22.41075871249206,96,3.6651670932769775,22.167796610169496,-64.19999999999997,-0.16443006694316864,0.0004223734140396118,472,0.0007988084107637405,0.0007406441727653146,0.43414516229815536,735754,0.11787962913513184,55.29999999999999,21.742385697596276
