KL,StdReturn,MaxReturn,NumTrajs,Iteration,EnvExecTime,MinReturn,AverageDiscountedReturn,dLoss,KLBefore,GradNorm,TotalEnvSteps,ProcessExecTime,LossBefore,AverageReturn,PolicyExecTime,LossAfter,Entropy
0.003507837885990739,0.391024295920343,-20.0,300,26,7.06953501701355,-21.5,-8.729244857362554,-0.0006296038627624512,0.0031281544361263514,0.12978854991116653,811425,0.4171288013458252,-0.15002143383026123,-20.11,15.631611347198486,-0.14939182996749878,1.4360430240631104
0.0028364304453134537,0.4928488612140643,-20.0,300,27,7.046378135681152,-24.500000000000004,-8.716267522390092,-0.001319602131843567,0.0035042711533606052,0.1415932995891415,841425,0.41908884048461914,-0.15054196119308472,-20.11,15.320616006851196,-0.14922235906124115,1.430532693862915
0.002845242852345109,0.6603786792439625,-20.0,300,28,7.09814977645874,-24.500000000000007,-8.765983355732004,0.0015512406826019287,0.0028562494553625584,0.14229793442005217,871425,0.4228689670562744,-0.14719443023204803,-20.17,15.671920776367188,-0.14874567091464996,1.4324262142181396
0.003006604965776205,0.7203471385380802,-20.0,300,29,8.581705570220947,-24.500000000000004,-8.76474940393986,0.0006113648414611816,0.002870985073968768,0.1194658062250842,901425,0.523484468460083,-0.14790840446949005,-20.19,19.494957208633423,-0.14851976931095123,1.4292060136795044
0.002874066587537527,0.4276680956068619,-20.0,300,30,7.045780897140503,-23.0,-8.70493531046783,0.0005537569522857666,0.0030689516570419073,0.10713596781475286,931425,0.4124143123626709,-0.14821624755859375,-20.11,15.487299919128418,-0.14877000451087952,1.4260270595550537
0.0029033152386546135,0.5223983154643592,-20.0,300,31,8.301346063613892,-24.5,-8.704610328021472,-0.0006307810544967651,0.002829256234690547,0.12712294806627042,961425,0.49636197090148926,-0.14982271194458008,-20.11,18.761523962020874,-0.1491919308900833,1.4345000982284546
0.0028702057898044586,0.5723635208501675,-20.0,300,32,8.28942584991455,-23.000000000000004,-8.751413447998493,0.00022685527801513672,0.002882689004763961,0.10611776118287383,991425,0.4954261779785156,-0.1477462351322174,-20.18,18.806910753250122,-0.14797309041023254,1.4382411241531372
0.0029277841094881296,0.45617978911828166,-20.0,300,33,7.175546169281006,-23.0,-8.711892122253357,0.0006410032510757446,0.0028848261572420597,0.11872649354091372,1021425,0.42654895782470703,-0.1491527408361435,-20.13,15.838412046432495,-0.14979374408721924,1.4377979040145874
0.002784846583381295,0.5173006862551025,-20.0,300,34,7.534672021865845,-23.0,-8.776368342767853,0.001956641674041748,0.0029385597445070744,0.12006885300152502,1051425,0.45584917068481445,-0.14567448198795319,-20.18,16.410433292388916,-0.14763112366199493,1.4300553798675537
0.003115117084234953,0.39610604640676716,-20.0,300,35,7.506076335906982,-23.0,-8.696516537904312,-0.0009510666131973267,0.0028427729848772287,0.09930153252644257,1081425,0.45601391792297363,-0.14998231828212738,-20.09,16.551979541778564,-0.14903125166893005,1.428826093673706
0.003122292924672365,0.44226688774991957,-20.0,300,36,7.1654052734375,-23.0,-8.724262969841,-0.0014888793230056763,0.0031467778608202934,0.10848711186527688,1111425,0.4244563579559326,-0.15071791410446167,-20.12,15.577051639556885,-0.149229034781456,1.4296680688858032
0.003349177073687315,0.5055689863905817,-20.0,300,37,7.544304370880127,-24.500000000000004,-8.72172956029143,-6.03795051574707e-05,0.00316337076947093,0.15425542289563635,1141425,0.46080756187438965,-0.14878417551517487,-20.12,16.52008366584778,-0.1487237960100174,1.4351109266281128
0.002926297951489687,0.4276680956068619,-20.0,300,38,7.202549934387207,-23.0,-8.701920780526017,0.0016299039125442505,0.003359196474775672,0.12676620078545778,1171425,0.42786693572998047,-0.1464773416519165,-20.11,16.113553762435913,-0.14810724556446075,1.4331709146499634
0.002936137840151787,0.4276680956068619,-20.0,300,39,7.197152376174927,-23.0,-8.71001960644972,0.0011356920003890991,0.002921675331890583,0.14790189061608575,1201425,0.4264805316925049,-0.14875903725624084,-20.11,15.765324831008911,-0.14989472925662994,1.4427690505981445
0.0025744375307112932,0.5344155686354956,-20.0,300,40,7.061873912811279,-24.5,-8.720320090880294,-0.00020463764667510986,0.0029328851960599422,0.15126985688834388,1231425,0.41930437088012695,-0.14821110665798187,-20.12,15.33703088760376,-0.14800646901130676,1.4311481714248657
0.0033306244295090437,0.24166091947189136,-20.0,300,41,7.592033624649048,-21.5,-8.688187674616543,0.0013967901468276978,0.0025502305943518877,0.1757485592297045,1261425,0.45905017852783203,-0.14683163166046143,-20.04,16.69376277923584,-0.14822842180728912,1.4364007711410522
0.0037285247817635536,0.26925824035672524,-20.0,300,42,7.115831613540649,-21.5,-8.690086658852907,0.0008215159177780151,0.0033185244537889957,0.12006099793489183,1291425,0.41589808464050293,-0.14940491318702698,-20.05,15.425161361694336,-0.150226429104805,1.443635106086731
0.003359123831614852,0.5678908345800274,-20.0,300,43,7.08035135269165,-24.5,-8.742657346345945,0.002505078911781311,0.0037780089769512415,0.14068232614721157,1321425,0.41494035720825195,-0.14683657884597778,-20.15,15.343381881713867,-0.1493416577577591,1.4433523416519165
0.002923282328993082,0.2939387691339814,-20.0,300,44,7.143826723098755,-21.5,-8.705804469918881,0.0017223507165908813,0.003316150978207588,0.128154236429708,1351425,0.4119532108306885,-0.14861220121383667,-20.06,15.83689570426941,-0.15033455193042755,1.446658730506897
0.0028214934282004833,0.3606937759374288,-20.0,300,45,7.214874744415283,-23.000000000000004,-8.701080168303715,0.0002342015504837036,0.002892380813136697,0.11373794464956116,1381425,0.42003297805786133,-0.15014885365962982,-20.07,16.0597140789032,-0.15038305521011353,1.4514821767807007
0.0026881240773946047,0.2939387691339814,-20.0,300,46,7.126775741577148,-21.5,-8.690188874999178,0.00015109777450561523,0.002840576693415642,0.14428742420603535,1411425,0.41683316230773926,-0.14987029135227203,-20.06,15.54031777381897,-0.15002138912677765,1.4508545398712158
0.003382381284609437,0.31638584039112744,-20.0,300,47,7.019098520278931,-21.5,-8.703947088683213,6.392598152160645e-05,0.002694561844691634,0.12954184007521674,1441425,0.4163181781768799,-0.15154139697551727,-20.07,15.208831071853638,-0.15160532295703888,1.4525058269500732
0.0032241700682789087,0.3606937759374286,-20.0,300,48,7.074507236480713,-23.0,-8.705696253927847,0.0011127293109893799,0.0034146662801504135,0.12967666081287998,1471425,0.4184584617614746,-0.14945653080940247,-20.07,15.395448684692383,-0.15056926012039185,1.4554282426834106
0.0029566162265837193,0.2939387691339815,-20.0,300,49,7.157855749130249,-21.5,-8.690199631938388,-0.000580519437789917,0.0032303130719810724,0.13290617974817306,1501425,0.4242546558380127,-0.15188124775886536,-20.06,15.82283353805542,-0.15130072832107544,1.462530493736267
0.0031894114799797535,0.3606937759374287,-20.0,300,50,7.104114055633545,-23.0,-8.704890232777139,0.0007748454809188843,0.0030239110346883535,0.14443297171969652,1531425,0.4254882335662842,-0.15030962228775024,-20.07,15.397109985351562,-0.15108446776866913,1.4637476205825806
0.0028861388564109802,0.3789459064299283,-20.0,300,51,7.123195171356201,-23.0,-8.702907436580796,0.0006213635206222534,0.003192570060491562,0.1287516672741834,1561425,0.4208550453186035,-0.15106934309005737,-20.08,15.419869661331177,-0.15169070661067963,1.469183325767517
0.0027957200072705746,0.4561797891182817,-20.0,300,52,7.10474705696106,-23.0,-8.706059624582506,-0.00012642145156860352,0.0028666493017226458,0.1531059225867313,1591425,0.41620302200317383,-0.15304379165172577,-20.13,15.730726718902588,-0.15291737020015717,1.4692182540893555
0.0026560393162071705,0.4276680956068621,-20.0,300,53,7.073350667953491,-23.000000000000004,-8.714878831758641,0.0007221698760986328,0.002842231187969446,0.14158331951992256,1621425,0.41077733039855957,-0.15058541297912598,-20.11,15.40270185470581,-0.1513075828552246,1.467758059501648
0.002871852368116379,0.2939387691339814,-20.0,300,54,7.108419418334961,-21.5,-8.698361143178412,-0.000538066029548645,0.0026694757398217916,0.15838944509018765,1651425,0.41756558418273926,-0.15369126200675964,-20.06,15.652181148529053,-0.153153195977211,1.4719375371932983
0.0032715662382543087,0.27221315177632394,-20.0,300,55,7.278163909912109,-23.0,-8.683676617889589,0.0003806203603744507,0.0028463362250477076,0.162257973546125,1681425,0.42678403854370117,-0.15252934396266937,-20.03,16.257144451141357,-0.15290996432304382,1.4723565578460693
0.002939174184575677,0.24166091947189142,-20.0,300,56,7.396561145782471,-21.5,-8.677666293038996,0.0006894618272781372,0.0033041429705917835,0.1386193823512518,1711425,0.4476034641265869,-0.15214920043945312,-20.04,16.007492065429688,-0.15283866226673126,1.4741791486740112
0.003203417407348752,0.47958315233127197,-20.0,300,57,8.07348108291626,-24.5,-8.695474938787878,0.0007190853357315063,0.002951008500531316,0.16660304348976343,1741425,0.5170772075653076,-0.15245026350021362,-20.1,17.64064931869507,-0.15316934883594513,1.4698560237884521
0.0032655384857207537,0.412310562561766,-20.0,300,58,7.617451906204224,-23.0,-8.70870849767781,0.00030112266540527344,0.00322362151928246,0.1116070767962841,1771425,0.46370911598205566,-0.15274688601493835,-20.1,16.55024552345276,-0.15304800868034363,1.4721012115478516
0.0033113500103354454,0.4276680956068619,-20.0,300,59,8.815749406814575,-23.0,-8.726202835897595,4.7907233238220215e-05,0.003275170922279358,0.11682564254300178,1801425,0.5415341854095459,-0.1530478298664093,-20.11,20.07873821258545,-0.15309573709964752,1.4697707891464233
0.0031667088624089956,0.3789459064299284,-20.0,300,60,7.0832765102386475,-23.000000000000004,-8.695665561271417,0.0008764266967773438,0.0032803304493427277,0.11089400657620087,1831425,0.41594600677490234,-0.15337030589580536,-20.08,15.356970310211182,-0.1542467325925827,1.4749363660812378
0.003295936156064272,0.46572524088780065,-20.0,300,61,7.094115972518921,-24.5,-8.695217084892159,0.00039818882942199707,0.003190718125551939,0.17025380459720732,1861425,0.421126127243042,-0.153312548995018,-20.09,15.360947847366333,-0.15371073782444,1.478210687637329
0.0031229497399181128,0.4512205669071391,-20.0,300,62,7.068837642669678,-24.5,-8.704644284256823,-0.00018936395645141602,0.0033223754726350307,0.1586964123790408,1891425,0.4197533130645752,-0.1535368263721466,-20.08,15.12984299659729,-0.1533474624156952,1.4771716594696045
0.003232198068872094,0.44721359549995787,-20.0,300,63,7.2885472774505615,-23.0,-8.722048729028,-0.0006544440984725952,0.00308197527192533,0.13507082300008996,1921425,0.43277406692504883,-0.15516242384910583,-20.1,15.722631692886353,-0.15450797975063324,1.4759827852249146
0.002649306319653988,0.2973213749463701,-20.0,300,64,7.643687009811401,-23.0,-8.670340662380488,0.00019091367721557617,0.003309601917862892,0.16391928108176915,1951425,0.46280455589294434,-0.15279647707939148,-20.04,16.822820901870728,-0.15298739075660706,1.4749703407287598
0.002919956808909774,0.4561797891182817,-20.0,300,65,7.227038383483887,-23.0,-8.72292553454637,-0.000291675329208374,0.002640782855451107,0.1648513951783755,1981425,0.4264709949493408,-0.1542615294456482,-20.13,15.736608028411865,-0.15396985411643982,1.484704613685608
0.0032167343888431787,0.2973213749463701,-20.0,300,66,7.15335488319397,-23.0,-8.691639035860653,0.0002332925796508789,0.00292831938713789,0.14432458338879076,2011425,0.4215211868286133,-0.1538349688053131,-20.04,15.458288431167603,-0.154068261384964,1.486535906791687
0.003316860878840089,0.2973213749463701,-20.0,300,67,7.308358669281006,-23.0,-8.675520727482857,-0.0007567703723907471,0.0031811564695090055,0.14658888209625692,2041425,0.43305468559265137,-0.1562894582748413,-20.04,16.065239191055298,-0.15553268790245056,1.4956715106964111
0.0032182626891881227,0.26925824035672513,-20.0,300,68,7.565410852432251,-21.5,-8.693599498055525,0.00011999905109405518,0.0033713013399392366,0.16686702126466232,2071425,0.45526742935180664,-0.1558827906847,-20.05,16.55495595932007,-0.15600278973579407,1.4880295991897583
0.002955136587843299,0.44226688774991957,-20.0,300,69,7.359445571899414,-23.0,-8.716827183205844,-0.0004738122224807739,0.00321192923001945,0.15189460823751924,2101425,0.43573999404907227,-0.15549907088279724,-20.12,15.953975677490234,-0.15502525866031647,1.4892008304595947
0.0028024434577673674,0.8511169132381288,-20.0,300,70,7.591287612915039,-29.000000000000004,-8.733518582709502,0.003077760338783264,0.0029619280248880386,0.15217101269493097,2131425,0.4598217010498047,-0.15132886171340942,-20.16,16.606341123580933,-0.1544066220521927,1.490250825881958
0.0031322219874709845,0.33704599092705434,-20.0,300,71,7.226755142211914,-21.5,-8.684002889342352,-0.0005519986152648926,0.00279154977761209,0.13069552144229948,2161425,0.42984533309936523,-0.15547743439674377,-20.08,15.497335195541382,-0.15492543578147888,1.494340181350708
0.0028984863311052322,0.5238320341483519,-20.0,300,72,7.084579706192017,-23.0,-8.735968558674868,0.0007951855659484863,0.003164985915645957,0.18976281555082283,2191425,0.41582417488098145,-0.15545082092285156,-20.16,15.160075426101685,-0.15624600648880005,1.4977909326553345
0.00332970661111176,0.2692582403567252,-20.0,300,73,7.148826599121094,-21.5,-8.68234900452771,-0.0003715604543685913,0.0029236343689262867,0.17582407789630136,2221425,0.4155123233795166,-0.15624752640724182,-20.05,15.51770305633545,-0.15587596595287323,1.4967470169067383
0.0033801300451159477,0.24166091947189136,-20.0,300,74,7.194223403930664,-21.5,-8.6754900596071,0.0012834370136260986,0.0033712671138346195,0.13030655504254035,2251425,0.42091989517211914,-0.1544298380613327,-20.04,15.542057037353516,-0.1557132750749588,1.5017942190170288
0.003079244401305914,0.4561797891182819,-20.0,300,75,7.172062397003174,-23.000000000000004,-8.709015647700314,-0.0005407631397247314,0.003404920920729637,0.12266046308667897,2281425,0.4220919609069824,-0.15720224380493164,-20.13,15.750969886779785,-0.1566614806652069,1.4992324113845825
0.0031757547985762358,0.5295280917949492,-20.0,300,76,7.577340364456177,-23.000000000000004,-8.725381976179763,4.087388515472412e-05,0.0031454777345061302,0.17745870898458743,2311425,0.4672250747680664,-0.15624503791332245,-20.14,16.287686824798584,-0.15628591179847717,1.5019062757492065
0.002786591649055481,0.867409937688058,-20.0,300,77,7.243712663650513,-27.500000000000004,-8.766490024094129,0.0007987767457962036,0.0031921183690428734,0.14183893685174617,2341425,0.4279818534851074,-0.1546785980463028,-20.24,15.674302339553833,-0.155477374792099,1.4971888065338135
0.003162842011079192,0.4031128874149276,-20.0,300,78,7.282855272293091,-24.5,-8.693447691116365,0.0013264268636703491,0.0027859050314873457,0.1623422884693341,2371425,0.4346733093261719,-0.15534254908561707,-20.05,15.669459342956543,-0.15666897594928741,1.50296950340271
0.0030944349709898233,0.4614108798023731,-20.0,300,79,7.283504247665405,-23.0,-8.69960734583171,-0.0007713288068771362,0.0031272778287529945,0.16891902382487298,2401425,0.4331223964691162,-0.15753385424613953,-20.11,15.872040510177612,-0.1567625254392624,1.503812551498413
0.0033490825444459915,0.5834380858325929,-20.0,300,80,7.248492002487183,-24.5,-8.719825555873166,8.769333362579346e-05,0.0031847162172198296,0.15812892965385306,2431425,0.4263439178466797,-0.15710291266441345,-20.14,15.65722370147705,-0.15719060599803925,1.4989643096923828
0.0033755875192582607,0.4833218389437829,-20.0,300,81,7.191226243972778,-24.5,-8.701723307854065,0.0017684102058410645,0.0033183847554028034,0.12744975926021276,2461425,0.42209506034851074,-0.15513625741004944,-20.08,15.593408823013306,-0.1569046676158905,1.5086629390716553
0.0030401835683733225,0.6229767250869008,-20.0,300,82,7.460251569747925,-24.5,-8.71405990942204,0.002135232090950012,0.00331914727576077,0.12045094511382484,2491425,0.4469871520996094,-0.15395699441432953,-20.13,16.119404077529907,-0.15609222650527954,1.4997210502624512
0.002796832239255309,0.3606937759374287,-20.0,300,83,7.157378435134888,-23.0,-8.701896172634108,0.0003810077905654907,0.003085987875238061,0.15018929657676913,2521425,0.417940616607666,-0.15538449585437775,-20.07,15.557313442230225,-0.15576550364494324,1.5008723735809326
0.0030348480213433504,1.3654303350958632,-20.0,300,84,7.11243462562561,-36.50000000000001,-8.78159198656904,0.0016595274209976196,0.0027871266938745975,0.1755576406713584,2551425,0.41503190994262695,-0.15394750237464905,-20.16,15.4166898727417,-0.15560702979564667,1.4984135627746582
0.0033486587926745415,0.4276680956068619,-20.0,300,85,7.129122018814087,-23.0,-8.707167568008716,-0.0016362965106964111,0.003134236205369234,0.1525044319477184,2581425,0.41515135765075684,-0.15790069103240967,-20.11,15.494357585906982,-0.15626439452171326,1.5028352737426758
0.0030216597951948643,0.3606937759374287,-20.0,300,86,7.041252136230469,-23.0,-8.699183846606052,0.000871315598487854,0.0033931159414350986,0.1339833879177538,2611425,0.402911901473999,-0.1554856300354004,-20.07,15.13559627532959,-0.15635694563388824,1.5066068172454834
0.002962397411465645,0.5937171043518958,-20.0,300,87,7.111674070358276,-24.5,-8.743091235420028,-0.00048141181468963623,0.003017265349626541,0.1394362191814165,2641425,0.41706323623657227,-0.1570259928703308,-20.15,15.341855525970459,-0.15654458105564117,1.503959059715271
0.0030808064620941877,0.2939387691339814,-20.0,300,88,7.123865604400635,-21.5,-8.69021219751726,0.00017283856868743896,0.0029544492717832327,0.13935080076215642,2671425,0.421572208404541,-0.1563507616519928,-20.06,15.441118240356445,-0.15652360022068024,1.504296064376831
0.0030704662203788757,0.2416609194718914,-20.0,300,89,7.107417821884155,-21.5,-8.675936939428484,0.00026303529739379883,0.003058843547478318,0.16448124928661265,2701425,0.4188997745513916,-0.1566568911075592,-20.04,15.340795040130615,-0.156919926404953,1.5077134370803833
0.0028924052603542805,0.2939387691339814,-20.0,300,90,8.114131927490234,-21.5,-8.693952021558019,-0.0011885911226272583,0.0031058327294886112,0.16370879328008833,2731425,0.5148651599884033,-0.1587245613336563,-20.06,17.897602796554565,-0.15753597021102905,1.5105355978012085
0.002840322908014059,0.32015621187164234,-20.0,300,91,8.146288394927979,-23.0,-8.677626324377046,-0.00032261013984680176,0.002889786846935749,0.12781965334227097,2761425,0.5129461288452148,-0.15659035742282867,-20.05,17.80886197090149,-0.15626774728298187,1.5142490863800049
0.003092300845310092,0.31638584039112755,-20.0,300,92,7.693707227706909,-21.5,-8.698098399810188,-0.000544622540473938,0.002880342770367861,0.14244080502532577,2791425,0.47423315048217773,-0.15830950438976288,-20.07,16.598840951919556,-0.15776488184928894,1.5094120502471924
0.003253280185163021,0.21,-20.0,300,93,7.941612482070923,-21.5,-8.68104638426817,-0.0003052949905395508,0.0031758868135511875,0.17372078124755852,2821425,0.48848748207092285,-0.15762834250926971,-20.03,17.381580114364624,-0.15732304751873016,1.5080679655075073
0.0035483057145029306,0.2939387691339815,-20.0,300,94,7.713521480560303,-21.5,-8.69738544118983,-0.00039899349212646484,0.0032778624445199966,0.18149692087501235,2851425,0.46616339683532715,-0.1584649235010147,-20.06,16.861056804656982,-0.15806593000888824,1.510431170463562
0.0030011790804564953,0.46141087980237305,-20.0,300,95,7.467747688293457,-23.0,-8.716710372536362,-2.358853816986084e-05,0.0035983819980174303,0.1619588298107094,2881425,0.43622612953186035,-0.15690477192401886,-20.11,16.604542016983032,-0.156881183385849,1.5054981708526611
0.0031556468456983566,0.44226688774991957,-20.0,300,96,7.834989070892334,-23.0,-8.716055759361943,4.991888999938965e-06,0.0029679788276553154,0.1535137531453115,2911425,0.4797980785369873,-0.15707461535930634,-20.12,17.129753589630127,-0.15707960724830627,1.5066570043563843
0.0025680880062282085,0.29393876913398154,-20.0,300,97,7.114534854888916,-21.5,-8.688690235185135,0.001622915267944336,0.0031276142690330744,0.1376289620023426,2941425,0.42369747161865234,-0.1535940021276474,-20.06,15.261791467666626,-0.15521691739559174,1.503233551979065
0.0029645091854035854,0.4001249804748512,-20.0,300,98,7.118131637573242,-23.000000000000004,-8.695975835309962,0.0012467801570892334,0.002584596164524555,0.17352840834395863,2971425,0.4159843921661377,-0.15517981350421906,-20.07,15.57373309135437,-0.1564265936613083,1.5041775703430176
0.0027591227553784847,0.8471127433818954,-20.0,300,99,7.151923418045044,-27.500000000000007,-8.746281467869757,0.0003960132598876953,0.0030278528574854136,0.1328887013865222,3001425,0.4221341609954834,-0.15570732951164246,-20.18,15.652652025222778,-0.15610334277153015,1.5049490928649902
0.0028778850100934505,0.26925824035672524,-20.0,300,100,7.134607315063477,-21.5,-8.683700564682159,-0.0008943825960159302,0.0027479203417897224,0.18463220217566903,3031425,0.4190542697906494,-0.15817756950855255,-20.05,15.491249799728394,-0.15728318691253662,1.5002375841140747
0.0028005740605294704,0.2939387691339814,-20.0,300,101,7.18050217628479,-21.5,-8.681605523111163,0.0005252361297607422,0.0029090039897710085,0.14280426044363653,3061425,0.42638492584228516,-0.15575426816940308,-20.06,15.537484407424927,-0.15627950429916382,1.5046143531799316
